L1	L2	L3	ID	Function	EC	Gene	Count
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01870	Isoleucyl-tRNA synthetase	6.1.1.5	IARS, ileS	378
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01870	Isoleucyl-tRNA synthetase	6.1.1.5	IARS, ileS	378
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01870	Isoleucyl-tRNA synthetase	6.1.1.5	IARS, ileS	378
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01872	Alanyl-tRNA synthetase	6.1.1.7	AARS, alaS	375
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01872	Alanyl-tRNA synthetase	6.1.1.7	AARS, alaS	375
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01872	Alanyl-tRNA synthetase	6.1.1.7	AARS, alaS	375
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01873	Valyl-tRNA synthetase	6.1.1.9	VARS, valS	1014
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01873	Valyl-tRNA synthetase	6.1.1.9	VARS, valS	1014
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01873	Valyl-tRNA synthetase	6.1.1.9	VARS, valS	1014
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:ko00450]	K01874	Methionyl-tRNA synthetase	6.1.1.10	MARS, metG	341
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01874	Methionyl-tRNA synthetase	6.1.1.10	MARS, metG	341
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01874	Methionyl-tRNA synthetase	6.1.1.10	MARS, metG	341
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01874	Methionyl-tRNA synthetase	6.1.1.10	MARS, metG	341
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01875	Seryl-tRNA synthetase	6.1.1.11	SARS, serS	930
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01875	Seryl-tRNA synthetase	6.1.1.11	SARS, serS	930
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01875	Seryl-tRNA synthetase	6.1.1.11	SARS, serS	930
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01876	Aspartyl-tRNA synthetase	6.1.1.12	DARS2, aspS	505
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01876	Aspartyl-tRNA synthetase	6.1.1.12	DARS2, aspS	505
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01876	Aspartyl-tRNA synthetase	6.1.1.12	DARS2, aspS	505
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K01876	Aspartyl-tRNA synthetase	6.1.1.12	DARS2, aspS	505
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01878	Glycyl-tRNA synthetase alpha chain	6.1.1.14	glyQ	330
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01878	Glycyl-tRNA synthetase alpha chain	6.1.1.14	glyQ	330
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01878	Glycyl-tRNA synthetase alpha chain	6.1.1.14	glyQ	330
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01879	Glycyl-tRNA synthetase beta chain	6.1.1.14	glyS	273
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01879	Glycyl-tRNA synthetase beta chain	6.1.1.14	glyS	273
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01879	Glycyl-tRNA synthetase beta chain	6.1.1.14	glyS	273
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01881	Prolyl-tRNA synthetase	6.1.1.15	PARS, proS	168
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01881	Prolyl-tRNA synthetase	6.1.1.15	PARS, proS	168
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01881	Prolyl-tRNA synthetase	6.1.1.15	PARS, proS	168
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01883	Cysteinyl-tRNA synthetase	6.1.1.16	CARS, cysS	436
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01883	Cysteinyl-tRNA synthetase	6.1.1.16	CARS, cysS	436
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01883	Cysteinyl-tRNA synthetase	6.1.1.16	CARS, cysS	436
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01885	Glutamyl-tRNA synthetase	6.1.1.17	EARS, gltX	11
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01885	Glutamyl-tRNA synthetase	6.1.1.17	EARS, gltX	11
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01885	Glutamyl-tRNA synthetase	6.1.1.17	EARS, gltX	11
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01885	Glutamyl-tRNA synthetase	6.1.1.17	EARS, gltX	11
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K01885	Glutamyl-tRNA synthetase	6.1.1.17	EARS, gltX	11
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01887	Arginyl-tRNA synthetase	6.1.1.19	RARS, argS	56
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01887	Arginyl-tRNA synthetase	6.1.1.19	RARS, argS	56
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01887	Arginyl-tRNA synthetase	6.1.1.19	RARS, argS	56
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K01887	Arginyl-tRNA synthetase	6.1.1.19	RARS, argS	56
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01889	Phenylalanyl-tRNA synthetase alpha chain	6.1.1.20	FARSA, pheS	269
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01889	Phenylalanyl-tRNA synthetase alpha chain	6.1.1.20	FARSA, pheS	269
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01889	Phenylalanyl-tRNA synthetase alpha chain	6.1.1.20	FARSA, pheS	269
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01892	Histidyl-tRNA synthetase	6.1.1.21	HARS, hisS	48
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01892	Histidyl-tRNA synthetase	6.1.1.21	HARS, hisS	48
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01892	Histidyl-tRNA synthetase	6.1.1.21	HARS, hisS	48
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01893	Asparaginyl-tRNA synthetase	6.1.1.22	NARS, asnS	507
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K01893	Asparaginyl-tRNA synthetase	6.1.1.22	NARS, asnS	507
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K01893	Asparaginyl-tRNA synthetase	6.1.1.22	NARS, asnS	507
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K01910	[citrate (pro-3S)-lyase] ligase	6.2.1.22	citC	148
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01915	Glutamine synthetase	6.3.1.2	glnA, GLUL	48
Metabolism	Energy metabolism	Nitrogen metabolism [PATH:ko00910]	K01915	Glutamine synthetase	6.3.1.2	glnA, GLUL	48
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01915	Glutamine synthetase	6.3.1.2	glnA, GLUL	48
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K01915	Glutamine synthetase	6.3.1.2	glnA, GLUL	48
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K01915	Glutamine synthetase	6.3.1.2	glnA, GLUL	48
Cellular Processes	Cell growth and death	Necroptosis [PATH:ko04217]	K01915	Glutamine synthetase	6.3.1.2	glnA, GLUL	48
Organismal Systems	Nervous system	Glutamatergic synapse [PATH:ko04724]	K01915	Glutamine synthetase	6.3.1.2	glnA, GLUL	48
Organismal Systems	Nervous system	GABAergic synapse [PATH:ko04727]	K01915	Glutamine synthetase	6.3.1.2	glnA, GLUL	48
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01915	Glutamine synthetase	6.3.1.2	glnA, GLUL	48
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K01916	NAD+ synthase	6.3.1.5	nadE	109
Metabolism	Metabolism of other amino acids	D-Alanine metabolism [PATH:ko00473]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	227
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	227
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	227
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	227
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01923	Phosphoribosylaminoimidazole-succinocarboxamide synthase	6.3.2.6	purC	10
Metabolism	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism [PATH:ko00471]	K01924	UDP-N-acetylmuramate--alanine ligase	6.3.2.8	murC	88
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01924	UDP-N-acetylmuramate--alanine ligase	6.3.2.8	murC	88
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01924	UDP-N-acetylmuramate--alanine ligase	6.3.2.8	murC	88
Metabolism	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism [PATH:ko00471]	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	murD	91
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	murD	91
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	murD	91
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K01926	Redox-sensing transcriptional repressor		rex	140
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	murF	185
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	murF	185
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	murF	185
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01933	Phosphoribosylformylglycinamidine cyclo-ligase	6.3.3.1	purM	382
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01937	CTP synthase	6.3.4.2	pyrG, CTPS	584
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01938	Formate--tetrahydrofolate ligase	6.3.4.3	fhs	804
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K01938	Formate--tetrahydrofolate ligase	6.3.4.3	fhs	804
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01939	Adenylosuccinate synthase	6.3.4.4	purA, ADSS	488
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01939	Adenylosuccinate synthase	6.3.4.4	purA, ADSS	488
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01945	Phosphoribosylamine---glycine ligase	6.3.4.13	purD	346
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K01950	NAD+ synthase (glutamine-hydrolysing)	6.3.5.1	E6.3.5.1, NADSYN1, QNS1, nadE	2
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01951	GMP synthase (glutamine-hydrolysing)	6.3.5.2	guaA, GMPS	499
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K01951	GMP synthase (glutamine-hydrolysing)	6.3.5.2	guaA, GMPS	499
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K01951	GMP synthase (glutamine-hydrolysing)	6.3.5.2	guaA, GMPS	499
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01955	Carbamoyl-phosphate synthase large subunit	6.3.5.5	carB, CPA2	1336
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01955	Carbamoyl-phosphate synthase large subunit	6.3.5.5	carB, CPA2	1336
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01956	Carbamoyl-phosphate synthase small subunit	6.3.5.5	carA, CPA1	686
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01956	Carbamoyl-phosphate synthase small subunit	6.3.5.5	carA, CPA1	686
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K01958	Pyruvate carboxylase	6.4.1.1	PC, pyc	24
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01958	Pyruvate carboxylase	6.4.1.1	PC, pyc	24
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01958	Pyruvate carboxylase	6.4.1.1	PC, pyc	24
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	684
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	684
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	684
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	684
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	405
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	405
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	405
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	405
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	359
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	359
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	359
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	359
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K01968	3-methylcrotonyl-CoA carboxylase alpha subunit	6.4.1.4	E6.4.1.4A	40
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	437
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	437
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	437
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	437
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	437
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	437
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01990	ABC-2 type transport system ATP-binding protein		ABC-2.A	238
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	12
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	12
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	12
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02000	Glycine betaine/proline transport system ATP-binding protein	7.6.2.9	proV	521
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02000	Glycine betaine/proline transport system ATP-binding protein	7.6.2.9	proV	521
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02001	Glycine betaine/proline transport system permease protein		proW	359
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02001	Glycine betaine/proline transport system permease protein		proW	359
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02002	Glycine betaine/proline transport system substrate-binding protein		proX	93
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02002	Glycine betaine/proline transport system substrate-binding protein		proX	93
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02003	Putative ABC transport system ATP-binding protein		ABC.CD.A	854
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02006	Cobalt/nickel transport system ATP-binding protein		cbiO	45
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02006	Cobalt/nickel transport system ATP-binding protein		cbiO	45
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02010	Iron(III) transport system ATP-binding protein	7.2.2.7	afuC, fbpC	22
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02010	Iron(III) transport system ATP-binding protein	7.2.2.7	afuC, fbpC	22
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02017	Molybdate transport system ATP-binding protein	7.3.2.5	modC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02017	Molybdate transport system ATP-binding protein	7.3.2.5	modC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02025	Multiple sugar transport system permease protein		ABC.MS.P	109
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02026	Multiple sugar transport system permease protein		ABC.MS.P1	129
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02028	Polar amino acid transport system ATP-binding protein	7.4.2.1	ABC.PA.A	735
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02029	Polar amino acid transport system permease protein		ABC.PA.P	69
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K02032	Peptide/nickel transport system ATP-binding protein		ddpF	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02032	Peptide/nickel transport system ATP-binding protein		ddpF	3
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K02033	Peptide/nickel transport system permease protein		ABC.PE.P	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02033	Peptide/nickel transport system permease protein		ABC.PE.P	7
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K02034	Peptide/nickel transport system permease protein		ABC.PE.P1	17
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02034	Peptide/nickel transport system permease protein		ABC.PE.P1	17
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02036	Phosphate transport system ATP-binding protein	7.3.2.1	pstB	860
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02036	Phosphate transport system ATP-binding protein	7.3.2.1	pstB	860
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02037	Phosphate transport system permease protein		pstC	158
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02037	Phosphate transport system permease protein		pstC	158
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02038	Phosphate transport system permease protein		pstA	183
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02038	Phosphate transport system permease protein		pstA	183
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Others	K02039	Phosphate transport system protein		phoU	26
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02041	Phosphonate transport system ATP-binding protein	7.3.2.2	phnC	160
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02041	Phosphonate transport system ATP-binding protein	7.3.2.2	phnC	160
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02042	Phosphonate transport system permease protein		phnE	213
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02042	Phosphonate transport system permease protein		phnE	213
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02068	UDP-glucose/iron transport system ATP-binding protein		STAR1, fetA	59
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02069	UDP-glucose/iron transport system permease protein		STAR2, fetB	41
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02071	D-methionine transport system ATP-binding protein		metN	495
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02071	D-methionine transport system ATP-binding protein		metN	495
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02072	D-methionine transport system permease protein		metI	145
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02072	D-methionine transport system permease protein		metI	145
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02073	D-methionine transport system substrate-binding protein		metQ	104
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02073	D-methionine transport system substrate-binding protein		metQ	104
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02076	Fur family transcriptional regulator, zinc uptake regulator		zurR, zur	26
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K02078	Acyl carrier protein		acpP	7
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	K02078	Acyl carrier protein		acpP	7
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K02079	N-acetylgalactosamine-6-phosphate deacetylase	3.5.1.25	agaA	49
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K02082	Tagatose-6-phosphate ketose/aldose isomerase	5.-.-.-	agaS	269
Not Included in Pathway or Brite	Unclassified: genetic information processing	Replication and repair	K02086	DNA replication protein		dnaD	106
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02099	AraC family transcriptional regulator, arabinose operon regulatory protein		araC	12
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02103	GntR family transcriptional regulator, arabinose operon transcriptional repressor		araR	69
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02108	F-type H+-transporting ATPase subunit a		ATPF0A, atpB	3
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02108	F-type H+-transporting ATPase subunit a		ATPF0A, atpB	3
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02108	F-type H+-transporting ATPase subunit a		ATPF0A, atpB	3
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K02108	F-type H+-transporting ATPase subunit a		ATPF0A, atpB	3
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02110	F-type H+-transporting ATPase subunit c		ATPF0C, atpE	84
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02110	F-type H+-transporting ATPase subunit c		ATPF0C, atpE	84
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02110	F-type H+-transporting ATPase subunit c		ATPF0C, atpE	84
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	969
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	969
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	969
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02112	F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	ATPF1B, atpD	179
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02112	F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	ATPF1B, atpD	179
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02112	F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	ATPF1B, atpD	179
