ID	Function	Gene	Count
TIGR01394	GTP-binding protein TypA/BipA	typA	127
TIGR01405	DNA polymerase III, alpha subunit, Gram-positive type	polC	220
TIGR01406	DNA polymerase III, epsilon subunit	dnaQ	1
TIGR01407	putative DnaQ family exonuclease/DinG family helicase		56
TIGR01416	ubiquinol-cytochrome c reductase, iron-sulfur subunit	petA	3
TIGR01417	phosphoenolpyruvate-protein phosphotransferase	ptsP	96
TIGR01424	glutathione-disulfide reductase	gor	3
TIGR01427	PTS system, Fru family, IIC component		17
TIGR01433	ubiquinol oxidase, subunit II	cyoA	2
TIGR01435	glutamate--cysteine ligase/glutathione synthase	gshAB	57
TIGR01436	glutamate--cysteine ligase		1
TIGR01448	helicase, RecD/TraA family		31
TIGR01455	phosphoglucosamine mutase	glmM	61
TIGR01457	HAD hydrolase, TIGR01457 family		25
TIGR01461	transcription elongation factor GreB	greB	4
TIGR01462	transcription elongation factor GreA	greA	26
TIGR01464	uroporphyrinogen decarboxylase	hemE	2
TIGR01469	uroporphyrinogen-III C-methyltransferase	cobA	1
TIGR01470	siroheme synthase, N-terminal domain		3
TIGR01473	protoheme IX farnesyltransferase	cyoE	2
TIGR01474	4-hydroxybenzoate polyprenyl transferase	ubiA	1
TIGR01479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase		6
TIGR01480	copper-resistance protein, CopA family		12
TIGR01481	catabolite control protein A	ccpA	77
TIGR01494	HAD ATPase, P-type, family IC		33
TIGR01499	bifunctional protein FolC	folC	66
TIGR01507	squalene-hopene cyclase	shc	2
TIGR01510	pantetheine-phosphate adenylyltransferase	coaD	10
TIGR01511	copper-translocating P-type ATPase		17
TIGR01512	cadmium-translocating P-type ATPase	cadA	16
TIGR01513	nicotinate phosphoribosyltransferase	pncB	30
TIGR01517	calcium-translocating P-type ATPase, PMCA-type		12
TIGR01520	fructose-bisphosphate aldolase, class II	fbaA	4
TIGR01522	calcium-transporting P-type ATPase, PMR1-type		35
TIGR01524	magnesium-translocating P-type ATPase	mgtA	199
TIGR01525	heavy metal translocating P-type ATPase		87
TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I	gap	75
TIGR01538	phage portal protein, SPP1 family		6
TIGR01574	tRNA-i(6)A37 thiotransferase enzyme MiaB	miaB	1
TIGR01584	citrate lyase, alpha subunit	citF	213
TIGR01587	CRISPR-associated helicase Cas3	cas3	1
TIGR01588	citrate (pro-3S)-lyase, beta subunit	citE	125
TIGR01608	citrate lyase acyl carrier protein	citD	7
TIGR01632	ribosomal protein uL11	rplK	44
TIGR01650	cobaltochelatase, CobS subunit	cobS	7
TIGR01651	cobaltochelatase, CobT subunit	cobT	7
TIGR01660	nitrate reductase, beta subunit	narH	4
TIGR01688	D-alanine--poly(phosphoribitol) ligase, subunit 2	dltC	7
TIGR01693	protein-P-II uridylyltransferase	glnD	4
TIGR01694	methylthioadenosine phosphorylase	mtnP	10
TIGR01695	murein biosynthesis integral membrane protein MurJ	mviN	3
TIGR01696	phosphopentomutase	deoB	74
TIGR01697	inosine/guanosine/xanthosine phosphorylase family		12
TIGR01698	purine nucleotide phosphorylase		22
TIGR01700	purine nucleoside phosphorylase I, inosine and guanosine-specific		40
TIGR01714	phage replisome organizer, putative, N-terminal region		2
TIGR01726	amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family		4
TIGR01734	D-alanine--poly(phosphoribitol) ligase, subunit 1	dltA	109
TIGR01736	phosphoribosylformylglycinamidine synthase II	purL	142
TIGR01737	phosphoribosylformylglycinamidine synthase I	purQ	54
TIGR01743	pur operon repressor PurR	purR	53
TIGR01744	xanthine phosphoribosyltransferase	xpt	48
TIGR01748	L-rhamnose isomerase	rhaA	192
TIGR01750	beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ	fabZ	62
TIGR01755	NAD(P)H:quinone oxidoreductase, type IV	wrbA	2
TIGR01771	L-lactate dehydrogenase		37
TIGR01774	glycyl radical enzyme, PFL2/glycerol dehydratase family		29
TIGR01792	urease, alpha subunit	ureC	18
TIGR01795	chorismate mutase		2
TIGR01798	citrate (Si)-synthase	gltA	12
TIGR01818	nitrogen regulation protein NR(I)	ntrC	1
TIGR01820	anthranilate synthase component I	trpE	1
TIGR01821	5-aminolevulinic acid synthase	hemA	13
TIGR01826	conserved hypothetical protein		35
TIGR01830	3-oxoacyl-[acyl-carrier-protein] reductase	fabG	57
TIGR01835	hydroxymethylglutaryl-CoA synthase		81
TIGR01852	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase	lpxA	1
TIGR01853	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD	lpxD	6
TIGR01859	fructose-1,6-bisphosphate aldolase, class II	fba	36
TIGR01869	CRISPR-associated protein Cas7/Cse4/CasC, subtype I-E/ECOLI	cas7e	4
TIGR01873	CRISPR-associated endoribonuclease Cas2, subtype I-E/ECOLI	cas2e	2
TIGR01876	CRISPR-associated protein Cas5, subtype I-C/DVULG	cas5c	21
TIGR01882	peptidase T	pepT	65
TIGR01886	dipeptidase PepV	pepV	153
TIGR01887	putative dipeptidase		57
TIGR01906	integral membrane protein TIGR01906		3
TIGR01930	acetyl-CoA C-acyltransferase		28
TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferase		2
TIGR01951	transcription antitermination factor NusB	nusB	6
TIGR01953	transcription termination factor NusA	nusA	36
TIGR01956	NusG family protein		2
TIGR01966	ribonuclease PH	rph	67
TIGR01968	septum site-determining protein MinD	minD	4
TIGR01970	ATP-dependent helicase HrpB	hrpB	5
TIGR01978	FeS assembly ATPase SufC	sufC	55
TIGR01979	cysteine desulfurase, SufS family	sufS	104
TIGR01980	FeS assembly protein SufB	sufB	73
TIGR01981	FeS assembly protein SufD	sufD	27
TIGR01990	beta-phosphoglucomutase	pgmB	30
TIGR01994	SUF system FeS assembly protein, NifU family		14
TIGR01995	PTS system, beta-glucoside-specific IIABC component		184
TIGR01998	PTS system, N-acetylglucosamine-specific IIBC component	nagE	68
TIGR02006	cysteine desulfurase IscS	iscS	2
TIGR02012	protein RecA	recA	158
TIGR02013	DNA-directed RNA polymerase, beta subunit	rpoB	368
TIGR02027	DNA-directed RNA polymerase, alpha subunit	rpoA	39
TIGR02037	peptidase Do		10
TIGR02039	sulfate adenylyltransferase, small subunit	cysD	1
TIGR02055	adenylylsulfate reductase, thioredoxin dependent		2
TIGR02063	ribonuclease R	rnr	113
TIGR02067	histidinol-phosphatase	hisN	2
TIGR02074	penicillin-binding protein, 1A family		56
TIGR02075	UMP kinase	pyrH	38
TIGR02088	isopropylmalate/isohomocitrate dehydrogenases		1
TIGR02091	glucose-1-phosphate adenylyltransferase	glgC	47
TIGR02092	glucose-1-phosphate adenylyltransferase, GlgD subunit	glgD	18
TIGR02095	glycogen/starch synthase, ADP-glucose type	glgA	14
TIGR02108	coenzyme PQQ biosynthesis protein B	pqqB	1
TIGR02109	coenzyme PQQ biosynthesis enzyme PqqE	pqqE	10
TIGR02111	coenzyme PQQ biosynthesis protein C	pqqC	5
TIGR02113	phosphopantothenoylcysteine decarboxylase	coaC	42
TIGR02114	phosphopantothenate--cysteine ligase	coaB	19
TIGR02135	phosphate transport system regulatory protein PhoU	phoU	22
TIGR02136	phosphate binding protein	pstS	1
TIGR02138	phosphate ABC transporter, permease protein PstC	pstC	22
TIGR02151	isopentenyl-diphosphate delta-isomerase, type 2	fni	15
TIGR02154	phosphate regulon transcriptional regulatory protein PhoB	phoB	37
TIGR02168	chromosome segregation protein SMC	smc	176
TIGR02170	thymidylate synthase, flavin-dependent	thyX	1
TIGR02176	pyruvate:ferredoxin (flavodoxin) oxidoreductase	nifJ	281
TIGR02191	ribonuclease III	rnc	16
TIGR02194	glutaredoxin-like protein NrdH	nrdH	7
TIGR02197	ADP-glyceromanno-heptose 6-epimerase	rfaD	2
TIGR02198	bifunctional protein RfaE, domain I	rfaE1	2
TIGR02203	lipid A export permease/ATP-binding protein MsbA	msbA	113
TIGR02204	ABC transporter, permease/ATP-binding protein		30
TIGR02210	rod shape-determining protein RodA	mrdB	4
TIGR02211	lipoprotein releasing system, ATP-binding protein	lolD	3
TIGR02212	lipoprotein releasing system, transmembrane protein, LolC/E family		1
TIGR02224	tyrosine recombinase XerC	xerC	30
TIGR02225	tyrosine recombinase XerD	xerD	23
TIGR02227	signal peptidase I	lepB	6
TIGR02283	lytic murein transglycosylase		4
TIGR02290	oligoendopeptidase, pepF/M3 family		62
TIGR02314	D-methionine ABC transporter, ATP-binding protein	metN	32
TIGR02315	phosphonate ABC transporter, ATP-binding protein	phnC	41
TIGR02327	conserved hypothetical integral membrane protein		4
TIGR02328	conserved hypothetical protein		26
TIGR02348	chaperonin GroL	groL	137
TIGR02349	chaperone protein DnaJ	dnaJ	27
TIGR02350	chaperone protein DnaK	dnaK	160
TIGR02357	energy-coupled thiamine transporter ThiT	thiT	18
TIGR02366	probable dihydroxyacetone kinase regulator		2
TIGR02381	cold shock domain protein CspD	cspD	18
TIGR02383	RNA chaperone Hfq	hfq	2
TIGR02386	DNA-directed RNA polymerase, beta' subunit	rpoC	390
TIGR02388	DNA-directed RNA polymerase, beta'' subunit		20
TIGR02392	alternative sigma factor RpoH	rpoH	15
TIGR02393	RNA polymerase sigma factor RpoD	rpoD	65
TIGR02394	RNA polymerase sigma factor RpoS	rpoS	8
TIGR02395	RNA polymerase sigma-54 factor	rpoN	14
TIGR02397	DNA polymerase III, subunit gamma and tau	dnaX	74
TIGR02403	alpha,alpha-phosphotrehalase	treC	41
TIGR02418	acetolactate synthase, catabolic	alsS	3
TIGR02420	RNA polymerase-binding protein DksA	dksA	1
TIGR02432	tRNA(Ile)-lysidine synthetase	tilS	7
TIGR02456	trehalose synthase	treS	4
TIGR02482	6-phosphofructokinase	pfkA	31
TIGR02483	phosphofructokinase		16
TIGR02487	anaerobic ribonucleoside-triphosphate reductase	nrdD	2
TIGR02493	pyruvate formate-lyase 1-activating enzyme	pflA	19
TIGR02494	glycyl-radical enzyme activating protein		15
TIGR02510	ribonucleoside-diphosphate reductase, alpha chain		1
TIGR02518	acetaldehyde dehydrogenase (acetylating)		18
TIGR02571	ComE operon protein 2		32
TIGR02589	CRISPR-associated protein Cas7/Csd2, subtype I-C/DVULG	cas7c	48
TIGR02614	cell division protein FtsW	ftsW	12
TIGR02624	rhamnulose-1-phosphate aldolase	rhaD	109
TIGR02625	L-rhamnose mutarotase	rhaM	17
TIGR02627	rhamnulokinase	rhaB	13
TIGR02630	xylose isomerase	xylA	162
TIGR02633	D-xylose ABC transporter, ATP-binding protein	xylG	53
TIGR02636	galactose mutarotase	galM	12
TIGR02638	lactaldehyde reductase	fucO	98
TIGR02639	ATP-dependent Clp protease ATP-binding subunit ClpA	clpA	17
TIGR02644	pyrimidine-nucleoside phosphorylase	pdp	119
TIGR02651	ribonuclease Z	rnz	16
TIGR02673	cell division ATP-binding protein FtsE	ftsE	40
TIGR02720	pyruvate oxidase	spxB	70
TIGR02727	5-formyltetrahydrofolate cyclo-ligase		2
TIGR02729	Obg family GTPase CgtA	cgtA	58
TIGR02768	Ti-type conjugative transfer relaxase TraA	traA	40
TIGR02769	nickel import ATP-binding protein NikE	nikE	7
TIGR02770	nickel import ATP-binding protein NikD	nikD	24
TIGR02773	helicase-exonuclease AddAB, AddB subunit	addB	10
TIGR02784	double-strand break repair helicase AddA	addA	3
TIGR02785	helicase-exonuclease AddAB, AddA subunit	addA	147
TIGR02786	double-strand break repair protein AddB	addB	8
TIGR02787	GTP-sensing transcriptional pleiotropic repressor CodY	codY	55
TIGR02796	protein TolQ	tolQ	2
TIGR02799	tol-pal system-associated acyl-CoA thioesterase	ybgC	4
TIGR02800	Tol-Pal system beta propeller repeat protein TolB	tolB	1
TIGR02801	protein TolR	tolR	1
TIGR02802	peptidoglycan-associated lipoprotein	pal	2
TIGR02815	putative sugar isomerase, AgaS family		38
TIGR02818	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase		2
TIGR02821	S-formylglutathione hydrolase	fghA	2
TIGR02823	putative quinone oxidoreductase, YhdH/YhfP family		38
TIGR02842	cytochrome o ubiquinol oxidase, subunit III	cyoC	7
TIGR02843	cytochrome o ubiquinol oxidase, subunit I	cyoB	18
TIGR02857	thiol reductant ABC exporter, CydD subunit	cydD	1
TIGR02868	thiol reductant ABC exporter, CydC subunit	cydC	1
TIGR02945	FeS assembly SUF system protein		2
TIGR02966	phosphate regulon sensor kinase PhoR	phoR	20
TIGR02982	ABC exporter ATP-binding subunit, DevA family		18
TIGR02988	S4 domain protein YaaA	yaaA	14
TIGR03003	ectoine/hydroxyectoine ABC transporter, permease protein EhuD	ehuD	1
TIGR03005	ectoine/hydroxyectoine ABC transporter, ATP-binding protein EhuA	ehuA	99
TIGR03023	undecaprenyl-phosphate glucose phosphotransferase		8
TIGR03025	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase		58
TIGR03026	nucleotide sugar dehydrogenase		1
TIGR03061	YhgE/Pip N-terminal domain		25
TIGR03062	YhgE/Pip C-terminal domain		25
TIGR03074	membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family		6
TIGR03107	glutamyl aminopeptidase	pepA	143
TIGR03125	triphosphoribosyl-dephospho-CoA synthase CitG	citG	11
TIGR03137	peroxiredoxin	ahpC	44
TIGR03140	alkyl hydroperoxide reductase subunit F	ahpF	19
TIGR03143	putative alkyl hydroperoxide reductase F subunit		119
TIGR03145	cytochrome c nitrate reductase biogenesis protein NrfE	nrfE	1
TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II	fabF	218
TIGR03156	GTP-binding protein HflX	hflX	58
TIGR03173	xanthine permease	pbuX	31
TIGR03181	pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit	pdhA	69
TIGR03182	pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit	pdhA	26
TIGR03263	guanylate kinase	gmk	22
TIGR03265	putative 2-aminoethylphosphonate ABC transporter, ATP-binding protein		27
TIGR03284	thymidylate synthase	thyA	83
TIGR03298	transcriptional regulator, ArgP family	argP	3
TIGR03308	phosphonate metabolim protein, transferase hexapeptide repeat family		21
TIGR03317	folate-binding protein YgfZ	ygfZ	3
TIGR03319	ribonuclease Y	rny	158
TIGR03324	alternate F1F0 ATPase, F1 subunit alpha		5
TIGR03346	ATP-dependent chaperone protein ClpB	clpB	516
TIGR03356	beta-galactosidase		12
TIGR03393	indolepyruvate decarboxylase	ipdC	17
TIGR03402	cysteine desulfurase NifS	nifS	10
TIGR03415	choline ABC transporter, ATP-binding protein	choV	3
TIGR03416	choline ABC transporter, permease protein	choW	46
TIGR03465	squalene synthase HpnD	hpnD	3
TIGR03466	hopanoid-associated sugar epimerase	hpnA	6
TIGR03467	squalene-associated FAD-dependent desaturase	hpnE	2
TIGR03470	hopanoid biosynthesis associated radical SAM protein HpnH	hpnH	10
TIGR03471	hopanoid biosynthesis associated radical SAM protein HpnJ	hpnJ	24
TIGR03472	hopanoid biosynthesis associated glycosyl transferase protein HpnI	hpnI	4
TIGR03473	hopanoid biosynthesis associated protein HpnK	hpnK	3
TIGR03476	putative membrane protein		1
TIGR03480	hopanoid biosynthesis associated RND transporter like protein HpnN	hpnN	7
TIGR03498	flagellar protein export ATPase FliI	fliI	6
TIGR03534	protein-(glutamine-N5) methyltransferase, release factor-specific	prmC	1
TIGR03540	LL-diaminopimelate aminotransferase		9
TIGR03544	DivIVA domain		18
TIGR03561	peroxiredoxin, Ohr subfamily		11
TIGR03581	conserved hypothetical protein EF_0839/AHA_3917		4
TIGR03589	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	pseB	1
TIGR03591	polyribonucleotide nucleotidyltransferase	pnp	182
TIGR03592	membrane protein insertase, YidC/Oxa1 family	yidC	1
TIGR03594	ribosome-associated GTPase EngA	engA	24
TIGR03595	Obg family GTPase CgtA, C-terminal extension	cgtA	3
TIGR03596	ribosome biogenesis GTP-binding protein YlqF	ylqF	34
TIGR03597	ribosome biogenesis GTPase YqeH	yqeH	24
TIGR03598	ribosome biogenesis GTP-binding protein YsxC	ysxC	21
TIGR03599	DAK2 domain fusion protein YloV		61
TIGR03608	putative bacteriocin export ABC transporter, lactococcin 972 group		45
TIGR03615	pyrimidine utilization flavin reductase protein F	rutF	3
TIGR03625	50S ribosomal protein uL3	rplC	29
TIGR03631	ribosomal protein uS13	rpsM	47
TIGR03632	ribosomal protein uS11	rpsK	43
TIGR03635	ribosomal protein uS17	rpsQ	23
TIGR03638	CRISPR-associated endonuclease Cas1, subtype I-E/ECOLI	cas1e	2
TIGR03640	CRISPR-associated endonuclease Cas1, subtype I-C/DVULG	cas1c	65
TIGR03654	ribosomal protein uL6	rplF	53
TIGR03692	ATP-dependent protease HslVU, peptidase subunit	hslV	46
TIGR03705	polyphosphate kinase 1	ppk1	5
TIGR03714	accessory Sec system translocase SecA2	secA2	27
TIGR03719	ATP-binding cassette protein, ChvD family		54
TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD	tsaD	37
TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ	yeaZ	10
TIGR03740	lantibiotic protection ABC transporter, ATP-binding subunit		12
TIGR03766	conserved hypothetical integral membrane protein		17
TIGR03779	Bacteroides conjugative transposon TraM protein	traM	2
TIGR03783	Bacteroides conjugation system ATPase, TraG family	traG	2
TIGR03787	proteobacterial dedicated sortase system response regulator	pdsR	1
TIGR03796	NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein		17
TIGR03801	aspartate 4-decarboxylase	aspD	82
TIGR03802	aspartate-alanine antiporter	aspT	11
TIGR03811	tyrosine decarboxylase	tdc	264
TIGR03818	flagellar motor stator protein MotA	motA	3
TIGR03822	lysine-2,3-aminomutase-related protein		4
TIGR03828	1-phosphofructokinase	pfkB	2
TIGR03835	terminal organelle assembly protein TopJ	topJ	1
TIGR03862	flavoprotein, TIGR03862 family		5
TIGR03864	ABC transporter, ATP-binding subunit, PQQ-dependent alcohol dehydrogenase system		3
TIGR03953	50S ribosomal protein uL4	rplD	10
TIGR04028	ABC transporter substrate binding protein, KPN_01854 family		2
TIGR04091	D-alanyl-lipoteichoic acid biosynthesis protein DltB	dltB	66
TIGR04092	D-alanyl-lipoteichoic acid biosynthesis protein DltD	dltD	14
TIGR04130	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase	fnlA	105
TIGR04170	ribonucleoside-diphosphate reductase, class 1b, alpha subunit	nrdE	118
TIGR04171	ribonucleoside-diphosphate reductase, class 1b, beta subunit	nrdF	64
TIGR04265	cardiolipin synthase	cls	20
TIGR04285	nucleoid occlusion protein	noc	44
TIGR04350	putative C-S lyase		14
TIGR04365	autonomous glycyl radical cofactor GrcA	grcA	14
TIGR04397	accessory Sec system translocase SecA2	secA2	32
TIGR04406	LPS export ABC transporter ATP-binding protein	lptB	12
TIGR04414	autotransporter strand-loop-strand O-heptosyltransferase		13
TIGR04480	D-proline reductase (dithiol), PrdA proprotein	prdA	220
TIGR04481	proline reductase-associated electron transfer protein PrdC	prdC	97
TIGR04482	proline reductase cluster protein PrdD	prdD	2
TIGR04483	D-proline reductase (dithiol), PrdB protein	prdB	156
TIGR04508	7-carboxy-7-deazaguanine synthase	queE	6
TIGR04520	energy-coupling factor transporter ATPase		128
TIGR04521	energy-coupling factor transporter ATPase		66
TIGR04567	DNA-directed RNA polymerase delta subunit	rpoE	15
