ID	Function	Source	Count
PRK15049.1	L-asparagine permease	PRK15049	7
PRK15061.1	catalase/peroxidase	PRK15061	2
PRK15064.1	ABC-F family ATPase	PRK15064	14
PRK15065.1	mannose/fructose/sorbose family PTS transporter subunit IIC	PRK15065	34
PRK15066.1	ABC transporter permease	PRK15066	44
PRK15079.1	murein tripeptide/oligopeptide ABC transporter ATP binding protein OppF	PRK15079	21
PRK15088.1	PTS mannose transporter subunit IIAB	PRK15088	16
PRK15104.1	oligopeptide ABC transporter substrate-binding protein OppA	PRK15104	5
PRK15122.1	magnesium-translocating P-type ATPase	PRK15122	31
PRK15134.1	microcin C ABC transporter ATP-binding protein YejF	PRK15134	3
PRK15138.1	alcohol dehydrogenase	PRK15138	6
PRK15452.1	tRNA 5-hydroxyuridine modification protein YegQ	PRK15452	18
PRK15480.1	glucose-1-phosphate thymidylyltransferase RfbA	PRK15480	1
PR_assoc_PrdC	proline reductase-associated electron transfer protein PrdC	TIGR04481	33
PTBA	glucose PTS transporter subunit IIA	TIGR00830	1
PTS-II-ABC-beta	beta-glucoside-specific PTS transporter subunit IIABC	TIGR01995	69
PTS-II-BC-nag	N-acetylglucosamine-specific PTS transporter subunit IIBC	TIGR01998	26
PTS_IIC_fructo	fructose-specific PTS transporter subunit EIIC	TIGR01427	6
PTS_I_fam	phosphoenolpyruvate--protein phosphotransferase	TIGR01417	31
PepG1	type I toxin-antitoxin system toxin PepG1		121
PhnE	phosphonate ABC transporter, permease protein PhnE	TIGR01097	12
PhoB	phosphate regulon transcriptional regulator PhoB	TIGR02154	3
PknB_PASTA_kin	Stk1 family PASTA domain-containing Ser/Thr kinase		39
Pmev_kin_Gr_pos	phosphomevalonate kinase	TIGR01220	28
PseB	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	TIGR03589	2
PurN	phosphoribosylglycinamide formyltransferase	TIGR00639	9
PyrG	CTP synthase (glutamine hydrolyzing)	TIGR00337	30
Q_tRNA_tgt	tRNA guanosine(34) transglycosylase Tgt	TIGR00430	49
RNAP_delt_lowGC	DNA-directed RNA polymerase subunit delta	TIGR04567	19
RNA_bind_YhbY	ribosome assembly RNA-binding protein YhbY	TIGR00253	2
RNA_repair_RtcR	RNA repair transcriptional activator RtcR		3
RNAse_H_YqgF	Holliday junction resolvase RuvX	TIGR00250	1
RND_permease_1	multidrug efflux RND transporter permease subunit		1
RND_permease_2	multidrug efflux RND transporter permease subunit		2
RNR_1b_NrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	TIGR04170	62
RNaseEG	Rne/Rng family ribonuclease	TIGR00757	1
RNaseIII	ribonuclease III	TIGR02191	8
RNasePH	ribonuclease PH	TIGR01966	34
RNase_R	ribonuclease R	TIGR02063	33
RNase_Y	ribonuclease Y	TIGR03319	45
RNase_Z	ribonuclease Z	TIGR02651	19
ROK_glcA_fam	ROK family glucokinase	TIGR00744	13
RTPR	ribonucleoside-triphosphate reductase, adenosylcobalamin-dependent	TIGR02505	3
RicT_YaaT_fam	regulatory iron-sulfur-containing complex subunit RicT		23
Rieske_proteo	ubiquinol-cytochrome c reductase iron-sulfur subunit	TIGR01416	1
RutF	pyrimidine utilization flavin reductase protein F	TIGR03615	1
S15_bact	30S ribosomal protein S15	TIGR00952	12
S16	30S ribosomal protein S16	TIGR00002	6
S18	30S ribosomal protein S18	TIGR00165	12
S1_dom_CvfD	CvfD/Ygs/GSP13 family RNA-binding post-transcriptional regulator		12
S21p	30S ribosomal protein S21	TIGR00030	8
SAM_DCase_Bsu	adenosylmethionine decarboxylase	TIGR03330	1
SMC_prok_B	chromosome segregation protein SMC	TIGR02168	46
STM3845_fam	retron St85 family effector protein		1
SUF_assoc	SUF system Fe-S cluster assembly protein	TIGR02945	1
SUF_scaf_2	SUF system NifU family Fe-S cluster assembly protein	TIGR01994	9
SecA2_Bac_anthr	accessory Sec system translocase SecA2	TIGR04397	1
Stp1_PP2C_phos	Stp1/IreP family PP2C-type Ser/Thr phosphatase		6
T4P_ComGB	competence type IV pilus assembly protein ComGB		3
T6A_TsaD_YgjD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	TIGR03723	16
T6A_YeaZ	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	TIGR03725	6
T6A_YjeE	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	TIGR00150	7
TF_CBS_SpxR	CBS-HotDog domain-containing transcription factor SpxR		5
TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	TIGR00006	14
TIGR00010	YchF/TatD family DNA exonuclease	TIGR00010	8
TIGR00043	rRNA maturation RNase YbeY	TIGR00043	8
TIGR00045	glycerate kinase	TIGR00045	1
TIGR00054	RIP metalloprotease RseP	TIGR00054	3
TIGR00057	L-threonylcarbamoyladenylate synthase	TIGR00057	2
TIGR00091	tRNA (guanosine(46)-N7)-methyltransferase TrmB	TIGR00091	1
TIGR00092	redox-regulated ATPase YchF	TIGR00092	30
TIGR00095	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	TIGR00095	1
TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	TIGR00096	4
TIGR00159	diadenylate cyclase CdaA	TIGR00159	10
TIGR00244	transcriptional regulator NrdR	TIGR00244	7
TIGR00245	iron export ABC transporter permease subunit FetB	TIGR00245	6
TIGR00256	D-aminoacyl-tRNA deacylase	TIGR00256	2
TIGR00275	aminoacetone oxidase family FAD-binding enzyme	TIGR00275	1
TIGR00278	membrane protein insertion efficiency factor YidD	TIGR00278	3
TIGR00282	TIGR00282 family metallophosphoesterase	TIGR00282	11
TIGR00342	tRNA 4-thiouridine(8) synthase ThiI	TIGR00342	6
TIGR00365	Grx4 family monothiol glutaredoxin	TIGR00365	1
TIGR00368	YifB family Mg chelatase-like AAA ATPase	TIGR00368	3
TIGR00426	competence protein ComEA helix-hairpin-helix repeat region	TIGR00426	5
TIGR01033	YebC/PmpR family DNA-binding transcriptional regulator	TIGR01033	7
TIGR01212	TIGR01212 family radical SAM protein	TIGR01212	11
TIGR02328	TIGR02328 family protein	TIGR02328	8
TIGR03766	conserved hypothetical integral membrane protein	TIGR03766	8
TRX_reduct	thioredoxin-disulfide reductase	TIGR01292	30
TrpE-arch	anthranilate synthase component I	TIGR01820	1
TruB	tRNA pseudouridine(55) synthase TruB	TIGR00431	2
TypA_BipA	translational GTPase TypA	TIGR01394	67
Vat_ABCDEFH	Vat family streptogramin A O-acetyltransferase		8
WcaJ_sugtrans	undecaprenyl-phosphate glucose phosphotransferase	TIGR03023	2
XPRTase	xanthine phosphoribosyltransferase	TIGR01744	5
XylB	xylulokinase	TIGR01312	13
Y_phosphoryl	pyrimidine-nucleoside phosphorylase	TIGR02644	23
YaaA_near_RecF	S4 domain-containing protein YaaA	TIGR02988	3
YbaK_EbsC	Cys-tRNA(Pro) deacylase	TIGR00011	4
YhfZ_full	GntR family transcriptional regulator YhfZ		2
YiiL_rotase	L-rhamnose mutarotase	TIGR02625	9
YloV	DAK2 domain fusion protein YloV	TIGR03599	22
accD	acetyl-CoA carboxylase, carboxyltransferase subunit beta	TIGR00515	19
acetolac_decarb	acetolactate decarboxylase	TIGR01252	3
ackA	acetate/propionate family kinase	TIGR00016	20
acolac_catab	acetolactate synthase AlsS	TIGR02418	1
aconitase_1	aconitate hydratase AcnA	TIGR01341	7
addA_Gpos	helicase-exonuclease AddAB subunit AddA	TIGR02785	60
addA_alphas	double-strand break repair helicase AddA	TIGR02784	1
addB_Gpos	helicase-exonuclease AddAB subunit AddB	TIGR02773	1
addB_alphas	double-strand break repair protein AddB	TIGR02786	3
adh_III_F_hyde	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	TIGR02818	3
adh_fam_1	zinc-binding alcohol dehydrogenase family protein	TIGR02817	1
agaS_fam	putative sugar isomerase, AgaS family	TIGR02815	15
ahcY	adenosylhomocysteinase	TIGR00936	5
alaS	alanine--tRNA ligase	TIGR00344	28
aman2_put	GH92 family glycosyl hydrolase	TIGR01180	4
antiport_TyrP	tyrosine-tyramine antiporter		55
antiport_nhaC	Na+/H+ antiporter NhaC	TIGR00931	5
apsK	adenylyl-sulfate kinase	TIGR00455	2
araD	L-ribulose-5-phosphate 4-epimerase	TIGR00760	5
arcA	arginine deiminase	TIGR01078	7
arcC	carbamate kinase	TIGR00746	26
argS	arginine--tRNA ligase	TIGR00456	2
aroA	3-phosphoshikimate 1-carboxyvinyltransferase	TIGR01356	1
aroB	3-dehydroquinate synthase	TIGR01357	29
aroD	type I 3-dehydroquinate dehydratase	TIGR01093	1
asnASE_II	type II asparaginase	TIGR00520	3
aspS_bact	aspartate--tRNA ligase	TIGR00459	12
asp_4_decarbox	aspartate 4-decarboxylase	TIGR03801	18
atpA	F0F1 ATP synthase subunit alpha	TIGR00962	63
atpD	F0F1 ATP synthase subunit beta	TIGR01039	85
bPGM	beta-phosphoglucomutase	TIGR01990	9
bac_cardiolipin	cardiolipin synthase	TIGR04265	13
bfr	bacterioferritin	TIGR00754	1
bifunc_MprF	bifunctional lysylphosphatidylglycerol flippase/synthetase MprF		22
carboxypep_CpsA	carboxypeptidase CpsA		1
cas1_DVULG	type I-C CRISPR-associated endonuclease Cas1c	TIGR03640	28
cas1_ECOLI	type I-E CRISPR-associated endonuclease Cas1e	TIGR03638	4
casC_Cse4	type I-E CRISPR-associated protein Cas7/Cse4/CasC	TIGR01869	3
cas_CT1978	type I-E CRISPR-associated endoribonuclease Cas2e	TIGR01873	1
cas_Cas5d	type I-C CRISPR-associated protein Cas5c	TIGR01876	8
cas_Csd2	type I-C CRISPR-associated protein Cas7/Csd2	TIGR02589	12
ccpA	catabolite control protein A	TIGR01481	14
ccs	citrate:cation symporter	TIGR00783	3
cello_pts_IIC	PTS cellobiose transporter subunit IIC	TIGR00359	16
chaperone_ClpB	ATP-dependent chaperone ClpB	TIGR03346	232
chloram_CatB	type B chloramphenicol O-acetyltransferase		9
citE	citrate (pro-3S)-lyase subunit beta	TIGR01588	56
citF	citrate lyase subunit alpha	TIGR01584	101
cit_synth_I	citrate synthase	TIGR01798	4
citrate_citG	triphosphoribosyl-dephospho-CoA synthase CitG	TIGR03125	2
clpP	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	TIGR00493	3
clpX	ATP-dependent protease ATP-binding subunit ClpX	TIGR00382	7
cmk	(d)CMP kinase	TIGR00017	8
coaBC_dfp	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	TIGR00521	1
coaB_strep	phosphopantothenate--cysteine ligase	TIGR02114	2
coaC_strep	phosphopantothenoylcysteine decarboxylase	TIGR02113	17
coaD_prev_kdtB	pantetheine-phosphate adenylyltransferase	TIGR01510	10
codY_Gpos	GTP-sensing pleiotropic transcriptional regulator CodY	TIGR02787	7
copper_res_A	copper resistance system multicopper oxidase	TIGR01480	1
cyclopro_CfaB	C17 cyclopropane fatty acid synthase CfaB		2
cyoE_ctaB	heme o synthase	TIGR01473	1
cysK	cysteine synthase A	TIGR01139	2
cysKM	cysteine synthase	TIGR01136	1
cysS	cysteine--tRNA ligase	TIGR00435	37
cyt_deam_tetra	cytidine deaminase	TIGR01354	3
cyt_nit_nrfE	heme lyase NrfEFG subunit NrfE	TIGR03145	6
cztS_silS_copS	heavy metal sensor histidine kinase	TIGR01386	4
dTDP_gluc_dehyt	dTDP-glucose 4,6-dehydratase	TIGR01181	19
dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	TIGR00965	11
degP_htrA_DO	Do family serine endopeptidase	TIGR02037	7
deoB	phosphopentomutase	TIGR01696	5
deoC	deoxyribose-phosphate aldolase	TIGR00126	1
dhaK1	dihydroxyacetone kinase subunit DhaK	TIGR02363	4
dinG_rel	putative DnaQ family exonuclease/DinG family helicase	TIGR01407	19
dipep_PepQ_Arch	Xaa-Pro dipeptidase PepQ		7
dipeptidase	dipeptidase PepV	TIGR01886	51
dipeptidaselike	Sapep family Mn(2+)-dependent dipeptidase	TIGR01887	24
dksA	RNA polymerase-binding protein DksA	TIGR02420	2
dnaG	DNA primase	TIGR01391	6
dnaQ_proteo	DNA polymerase III subunit epsilon	TIGR01406	1
dnlj	NAD-dependent DNA ligase LigA	TIGR00575	8
dprA	DNA-processing protein DprA	TIGR00732	2
drrA	daunorubicin resistance ABC transporter, ATP-binding protein	TIGR01188	8
ectoine_ehuA	ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA	TIGR03005	31
edd	phosphogluconate dehydratase	TIGR01196	7
eno	phosphopyruvate hydratase	TIGR01060	83
eps_fam	polysaccharide biosynthesis tyrosine autokinase	TIGR01007	1
era	GTPase Era	TIGR00436	2
f2_encap_cargo1	family 2A encapsulin nanocompartment cargo protein cysteine desulfurase		17
fabF	beta-ketoacyl-ACP synthase II	TIGR03150	43
fabZ	3-hydroxyacyl-ACP dehydratase FabZ	TIGR01750	7
feoB	ferrous iron transport protein B	TIGR00437	23
ffh	signal recognition particle protein	TIGR00959	44
fibro_bind_EfbA	fibronectin-binding protein EfbA		74
flav_wrbA	NAD(P)H:quinone oxidoreductase type IV	TIGR01755	1
flavo_PP4765	TIGR03862 family flavoprotein	TIGR03862	1
flhB	flagellar biosynthesis protein FlhB	TIGR00328	2
fmt	methionyl-tRNA formyltransferase	TIGR00460	10
fnt	formate/nitrite family transporter	TIGR00790	5
folC	bifunctional protein FolC	TIGR01499	12
fpg	DNA-formamidopyrimidine glycosylase	TIGR00577	2
frr	ribosome recycling factor	TIGR00496	12
ftsW	putative lipid II flippase FtsW	TIGR02614	15
ftsY	signal recognition particle-docking protein FtsY	TIGR00064	29
ftsZ	cell division protein FtsZ	TIGR00065	39
fumC_II	class II fumarate hydratase	TIGR00979	1
galE	UDP-glucose 4-epimerase GalE	TIGR01179	18
galM_Leloir	galactose-1-epimerase	TIGR02636	3
galT_2	UDP-glucose--hexose-1-phosphate uridylyltransferase	TIGR01239	3
galU	UTP--glucose-1-phosphate uridylyltransferase GalU	TIGR01099	8
galactar-dH20	galactarate dehydratase	TIGR03248	1
galliderm_ABC	lantibiotic protection ABC transporter ATP-binding subunit	TIGR03740	7
gatA	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	TIGR00132	50
genX	EF-P lysine aminoacylase EpmA	TIGR00462	6
gidA	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	TIGR00136	68
gid_trmFO	FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO	TIGR00137	18
glgD	glucose-1-phosphate adenylyltransferase subunit GlgD	TIGR02092	10
glmM	phosphoglucosamine mutase	TIGR01455	39
gltD_gamma_fam	glutamate synthase, small subunit	TIGR01318	7
gltX_bact	glutamate--tRNA ligase	TIGR00464	36
glu_aminopep	glutamyl aminopeptidase	TIGR03107	49
glu_cys_lig_pln	glutamate--cysteine ligase	TIGR01436	3
glu_cys_lig_rel	bifunctional glutamate--cysteine ligase/glutathione synthetase	TIGR01435	21
gluta_reduc_2	glutathione-disulfide reductase	TIGR01424	1
glyQ	glycine--tRNA ligase subunit alpha	TIGR00388	15
glyS	glycine--tRNA ligase subunit beta	TIGR00211	20
glycerol3P_ox_1	type 1 glycerol-3-phosphate oxidase		2
gnd	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	TIGR00873	10
gntK_FGGY	gluconokinase	TIGR01314	50
gph	glycoside-pentoside-hexuronide (GPH):cation symporter	TIGR00792	5
guaA_Cterm	glutamine-hydrolyzing GMP synthase	TIGR00884	26
guaA_Nterm	glutamine-hydrolyzing GMP synthase	TIGR00888	5
guanyl_kin	guanylate kinase	TIGR03263	8
gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	TIGR01063	16
hemE	uroporphyrinogen decarboxylase	TIGR01464	2
hepto_Aah_TibC	autotransporter strand-loop-strand O-heptosyltransferase	TIGR04414	4
heterocyst_DevA	ABC exporter ATP-binding subunit, DevA family	TIGR02982	10
hisD	histidinol dehydrogenase	TIGR00069	4
hisF	imidazole glycerol phosphate synthase subunit HisF	TIGR00735	3
hisG	ATP phosphoribosyltransferase	TIGR00070	1
hisS	histidine--tRNA ligase	TIGR00442	23
his_9_HisN	histidinol-phosphatase	TIGR02067	1
his_kin_PieS	two component system sensor histidine kinase PieS		17
hpr-ser	HPr(Ser) kinase/phosphatase	TIGR00679	15
hrcA	heat-inducible transcriptional repressor HrcA	TIGR00331	24
hsdR	HsdR family type I site-specific deoxyribonuclease	TIGR00348	5
hslU	HslU--HslV peptidase ATPase subunit	TIGR00390	11
ileS	isoleucine--tRNA ligase	TIGR00392	29
ileS_w_GNAT	isoleucine--tRNA ligase, N-acetyltransferase domain-containing		3
indolpyr_decarb	indolepyruvate decarboxylase	TIGR03393	15
infA	translation initiation factor IF-1	TIGR00008	17
infC	translation initiation factor IF-3	TIGR00168	16
int_mem_ywzB	DUF1146 family protein	TIGR02327	4
ksgA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	TIGR00755	3
lacA	galactose-6-phosphate isomerase subunit LacA	TIGR01118	9
lacB	galactose-6-phosphate isomerase subunit LacB	TIGR01119	5
lacC	tagatose-6-phosphate kinase	TIGR01231	7
lacE	PTS system, lactose/cellobiose family IIC component	TIGR00410	16
lac_pts_IIC	lactose-specific PTS transporter subunit EIIC	TIGR00394	41
lactal_redase	lactaldehyde reductase	TIGR02638	9
lepA	translation elongation factor 4	TIGR01393	79
leuB	3-isopropylmalate dehydrogenase	TIGR00169	2
leuC	3-isopropylmalate dehydratase large subunit	TIGR00170	1
leuS_bact	leucine--tRNA ligase	TIGR00396	97
lexA	transcriptional repressor LexA	TIGR00498	2
lipoamide_DH	dihydrolipoyl dehydrogenase	TIGR01350	2
lipoyltrans	lipoate--protein ligase	TIGR00545	16
livcs	branched-chain amino acid transport system II carrier protein	TIGR00796	6
lolCE	lipoprotein-releasing ABC transporter permease subunit	TIGR02212	2
lon	endopeptidase La	TIGR00763	11
lysA	diaminopimelate decarboxylase	TIGR01048	1
lysS_bact	lysine--tRNA ligase	TIGR00499	38
lysidine_TilS_N	tRNA lysidine(34) synthetase TilS	TIGR02432	1
malolactic	malolactic enzyme		5
mdcA	malonate decarboxylase subunit alpha	TIGR01110	3
metG_C_term	methionine--tRNA ligase subunit beta	TIGR00399	2
metK	methionine adenosyltransferase	TIGR01034	39
met_syn_B12ind	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	TIGR01371	5
mevDPdecarb	diphosphomevalonate decarboxylase	TIGR01240	12
mevalon_kin	mevalonate kinase	TIGR00549	1
mfd	transcription-repair coupling factor	TIGR00580	93
miaA	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	TIGR00174	7
minC	septum site-determining protein MinC	TIGR01222	1
minD_bact	septum site-determining protein MinD	TIGR01968	1
mnmE_trmE_thdF	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	TIGR00450	11
mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	TIGR00445	11
murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	TIGR01072	4
murC	UDP-N-acetylmuramate--L-alanine ligase	TIGR01082	2
murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	TIGR01087	2
murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	TIGR01143	4
murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	TIGR01133	3
mutS1	DNA mismatch repair protein MutS	TIGR01070	59
mutY	A/G-specific adenine glycosylase	TIGR01084	18
mutl	DNA mismatch repair endonuclease MutL	TIGR00585	27
mycolic_MTase	cyclopropane mycolic acid synthase family methyltransferase		3
nadC	carboxylating nicotinate-nucleotide diphosphorylase	TIGR00078	15
nifR3_yhdG	tRNA dihydrouridine synthase DusB	TIGR00737	32
nrfE	heme lyase CcmF/NrfE family subunit	TIGR00353	2
nth	endonuclease III	TIGR01083	2
nucleoid_noc	nucleoid occlusion protein	TIGR04285	10
nuoF_fam	NADH-quinone oxidoreductase subunit NuoF	TIGR01959	2
nupC	NupC/NupG family nucleoside CNT transporter	TIGR00804	8
nusG	transcription termination/antitermination protein NusG	TIGR00922	2
ogt	methylated-DNA--[protein]-cysteine S-methyltransferase	TIGR00589	7
organ_hyd_perox	Ohr family peroxiredoxin	TIGR03561	4
orni_carb_tr	ornithine carbamoyltransferase	TIGR00658	10
outer_NodT	efflux transporter outer membrane subunit	TIGR01845	1
oxido_YhdH	acryloyl-CoA reductase	TIGR02823	28
panK_bact	type I pantothenate kinase	TIGR00554	53
parC_Gpos	DNA topoisomerase IV subunit A	TIGR01061	48
parE_Gneg	DNA topoisomerase IV subunit B	TIGR01055	3
parE_Gpos	DNA topoisomerase IV subunit B	TIGR01058	84
pbp2_mrdA	penicillin-binding protein 2	TIGR03423	3
pbuX	xanthine permease	TIGR03173	5
pcrA	DNA helicase PcrA	TIGR01073	61
pepF	oligoendopeptidase F	TIGR00181	20
pepN_strep_liv	aminopeptidase N	TIGR02412	1
pept_deformyl	peptide deformylase	TIGR00079	1
peptidase-T	peptidase T	TIGR01882	45
pfkB	1-phosphofructokinase	TIGR03828	1
pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	TIGR00560	1
pheS	phenylalanine--tRNA ligase subunit alpha	TIGR00468	18
pheT_bact	phenylalanine--tRNA ligase subunit beta	TIGR00472	12
phoU_full	phosphate signaling complex protein PhoU	TIGR02135	5
phosphate_pstC	phosphate ABC transporter permease subunit PstC	TIGR02138	17
pilin_ComGC	competence type IV pilus major pilin ComGC		1
pip_yhgE_Cterm	YhgE/Pip family protein	TIGR03062	8
pip_yhgE_Nterm	YhgE/Pip family protein	TIGR03061	6
plsX	phosphate acyltransferase PlsX	TIGR00182	14
pola	DNA polymerase I	TIGR00593	34
polc	DNA polymerase III subunit alpha	TIGR00594	5
polynuc_phos	polyribonucleotide nucleotidyltransferase	TIGR03591	60
potA	polyamine ABC transporter ATP-binding protein	TIGR01187	5
prc	C-terminal processing peptidase	TIGR00225	2
prfA	peptide chain release factor 1	TIGR00019	24
prfB	peptide chain release factor 2	TIGR00020	46
prmA	50S ribosomal protein L11 methyltransferase	TIGR00406	11
proC	pyrroline-5-carboxylate reductase	TIGR00112	1
proS_fam_II	proline--tRNA ligase	TIGR00409	9
proV	betaine/proline/choline family ABC transporter ATP-binding protein	TIGR01186	26
pro_imino_pep_2	proline iminopeptidase-family hydrolase	TIGR01250	2
prok_dnaK	molecular chaperone DnaK	TIGR02350	43
pth	aminoacyl-tRNA hydrolase	TIGR00447	9
ptsS_2	phosphate ABC transporter substrate-binding protein PstS family protein	TIGR02136	1
purA	adenylosuccinate synthase	TIGR00184	2
purB	adenylosuccinate lyase	TIGR00928	21
purD	phosphoribosylamine--glycine ligase	TIGR00877	13
purE	5-(carboxyamino)imidazole ribonucleotide mutase	TIGR01162	14
purF	amidophosphoribosyltransferase	TIGR01134	3
purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	TIGR00355	1
purM	phosphoribosylformylglycinamidine cyclo-ligase	TIGR00878	19
purR_Bsub	pur operon repressor	TIGR01743	29
putr_carbamoyl	putrescine carbamoyltransferase	TIGR04384	2
pyrE	orotate phosphoribosyltransferase	TIGR00336	6
pyrH_bact	UMP kinase	TIGR02075	26
pyr_form_ly_1	formate C-acetyltransferase	TIGR01255	63
pyruv_kin	pyruvate kinase	TIGR01064	3
pyruv_ox_red	pyruvate:ferredoxin (flavodoxin) oxidoreductase	TIGR02176	123
pyruv_oxi_spxB	pyruvate oxidase	TIGR02720	20
queE_Cx14CxxC	7-carboxy-7-deazaguanine synthase	TIGR04508	1
rRNA_methyl_3	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	TIGR00186	14
rad_fix_GrcA3	autonomous glycyl radical cofactor GrcA3		6
recD_rel	ATP-dependent RecD-like DNA helicase	TIGR01448	11
recG	ATP-dependent DNA helicase RecG	TIGR00643	1
recJ	single-stranded-DNA-specific exonuclease RecJ	TIGR00644	10
recN	DNA repair protein RecN	TIGR00634	12
recQ	DNA helicase RecQ	TIGR01389	46
recR	recombination mediator RecR	TIGR00615	20
recomb_XerC	tyrosine recombinase XerC	TIGR02224	6
recomb_XerD	site-specific tyrosine recombinase XerD	TIGR02225	18
resp_regPieR	two component system response regulator PieR		18
resp_reg_YycF	response regulator YycF		51
rhaA	L-rhamnose isomerase	TIGR01748	101
rhamnosid_Stmyc	alpha-L-rhamnosidase		4
rhamnu_1P_ald	rhamnulose-1-phosphate aldolase	TIGR02624	65
rhamnulo_kin	rhamnulokinase	TIGR02627	4
rho	transcription termination factor Rho	TIGR00767	16
ribo_prot_ABC_F	ABC-F type ribosomal protection protein		7
rluA_subfam	RluA family pseudouridine synthase	TIGR00005	10
rmlA	glucose-1-phosphate thymidylyltransferase RfbA	TIGR01207	46
rmlC	dTDP-4-dehydrorhamnose 3,5-epimerase	TIGR01221	8
rmlD	dTDP-4-dehydrorhamnose reductase	TIGR01214	1
rnd	ribonuclease D	TIGR01388	2
rodA_shape	rod shape-determining protein RodA	TIGR02210	3
rpe	ribulose-phosphate 3-epimerase	TIGR01163	8
rpiA	ribose 5-phosphate isomerase A	TIGR00021	5
rplA_bact	50S ribosomal protein L1	TIGR01169	38
rplB_bact	50S ribosomal protein L2	TIGR01171	43
rplD_bact	50S ribosomal protein L4	TIGR03953	20
rplM_bact	50S ribosomal protein L13	TIGR01066	12
rplN_bact	50S ribosomal protein L14	TIGR01067	23
rplO_bact	50S ribosomal protein L15	TIGR01071	6
rplP_bact	50S ribosomal protein L16	TIGR01164	23
rplS_bact	50S ribosomal protein L19	TIGR01024	7
rplV_bact	50S ribosomal protein L22	TIGR01044	10
rpmD_bact	50S ribosomal protein L30	TIGR01308	4
rpmF_bact	50S ribosomal protein L32	TIGR01031	5
rpmH_bact	50S ribosomal protein L34	TIGR01030	2
rpoB	DNA-directed RNA polymerase subunit beta	TIGR02013	142
rpoC_TIGR	DNA-directed RNA polymerase subunit beta'	TIGR02386	112
rpoN_sigma	RNA polymerase factor sigma-54	TIGR02395	14
rpsB_bact	30S ribosomal protein S2	TIGR01011	29
rpsC_bact	30S ribosomal protein S3	TIGR01009	15
rpsE_bact	30S ribosomal protein S5	TIGR01021	25
rpsG_bact	30S ribosomal protein S7	TIGR01029	7
rpsL_bact	30S ribosomal protein S12	TIGR00981	25
rpsS_bact	30S ribosomal protein S19	TIGR01050	26
rsmG_gidB	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	TIGR00138	6
rumA	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	TIGR00479	6
ruvB	Holliday junction branch migration DNA helicase RuvB	TIGR00635	5
sbcc	exonuclease subunit SbcC	TIGR00618	6
sda_alpha	L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	TIGR00718	74
sda_beta	L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	TIGR00719	30
sda_mono	L-serine ammonia-lyase	TIGR00720	1
secA	preprotein translocase subunit SecA	TIGR00963	11
secA2	accessory Sec system translocase SecA2	TIGR03714	9
secE_bact	preprotein translocase subunit SecE	TIGR00964	4
serS	serine--tRNA ligase	TIGR00414	93
sigpep_I_bact	signal peptidase I	TIGR02227	3
sms	DNA repair protein RadA	TIGR00416	48
spoT_relA	RelA/SpoT family protein	TIGR00691	42
strep_PBP1A	penicillin-binding protein PBP1A		15
strep_PBP1B	penicillin-binding protein PBP1B		30
strep_PBP2A	penicillin-binding protein PBP2A		29
