L1	L2	L3	L4	ID	Function	EC	Count
Coenzyme transport and metabolism	NAD biosynthesis	NadA	4HHE	COG0379	Quinolinate synthase		145
Cell wall/membrane/envelope biogenesis		WecB	1F6D	COG0381	UDP-N-acetylglucosamine 2-epimerase		377
Carbohydrate transport and metabolism		MngB	5KBP	COG0383	Alpha-mannosidase		39
Replication, recombination and repair		DinP	4R8U	COG0389	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair		88
Inorganic ion transport and metabolism		FetB		COG0390	ABC-type iron transport system FetAB, permease component		45
Carbohydrate transport and metabolismCoenzyme transport and metabolism		CofD	1ZX8	COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family		198
Cell wall/membrane/envelope biogenesis		AglD2		COG0392	Predicted membrane flippase AglD2/YbhN, UPF0104 family		228
Carbohydrate transport and metabolism		UgpE	1VR4	COG0395	ABC-type glycerol-3-phosphate transport system, permease component		454
Posttranslational modification, protein turnover, chaperones		SufC	2D3W	COG0396	Fe-S cluster assembly ATPase SufC		277
Posttranslational modification, protein turnover, chaperones		SelO	6EAC	COG0397	Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)		1
Amino acid transport and metabolism	Glycine cleavage	GcvP1	4LGL	COG0403	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain		2
Amino acid transport and metabolism		LivF	1JI0	COG0410	ABC-type branched-chain amino acid transport system, ATPase component LivF		52
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	PanB	3VAV	COG0413	Ketopantoate hydroxymethyltransferase		1
Lipid transport and metabolism		PlsX	2GK3	COG0416	Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis)		328
Replication, recombination and repair		SbcC	3QKR	COG0419	DNA repair exonuclease SbcCD ATPase subunit		94
Replication, recombination and repair		SbcD	6S85	COG0420	DNA repair exonuclease SbcCD nuclease subunit		36
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiC	3EPN	COG0422	4-amino-2-methyl-5-hydroxymethylpyrimidine (HMP) synthase ThiC		1
Energy production and conversion		ACH1	2G39	COG0427	Propionyl CoA:succinate CoA transferase		1
Energy production and conversion		SsuE	6DQI	COG0431	NAD(P)H-dependent FMN reductase		61
Amino acid transport and metabolism	Isoleucine, leucine, valine biosynthesis	AspB	2O0R	COG0436	Aspartate/methionine/tyrosine aminotransferase		131
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ThrS	1NYQ	COG0441	Threonyl-tRNA synthetase		710
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ProS	5XIF	COG0442	Prolyl-tRNA synthetase		350
Posttranslational modification, protein turnover, chaperones		DnaK	3I33	COG0443	Molecular chaperone DnaK (HSP70)		911
Amino acid transport and metabolismInorganic ion transport and metabolism		DppD	4FWI	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component		421
Translation, ribosomal structure and biogenesis	tRNA modification	MnmG	2ZXH	COG0445	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA		765
Carbohydrate transport and metabolism		GlgC	5MNI	COG0448	Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase)		323
Cell wall/membrane/envelope biogenesis		GlmS	2J6H	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains		257
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaBC	3QJG	COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase CoaBC		210
Amino acid transport and metabolismNucleotide transport and metabolism	Arginine biosynthesis	CarB	1C30	COG0458	Carbamoylphosphate synthase large subunit		946
Posttranslational modification, protein turnover, chaperones		GroEL	1AON	COG0459	Chaperonin GroEL (HSP60 family)		831
Amino acid transport and metabolism	Methionine biosynthesis	ThrA	5AVO	COG0460	Homoserine dehydrogenase		4
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrE	4WML	COG0461	Orotate phosphoribosyltransferase		145
Nucleotide transport and metabolism	Histidine biosynthesis, Purine biosynthesis	PrsA	1DKR	COG0462	Phosphoribosylpyrophosphate synthetase		894
Posttranslational modification, protein turnover, chaperones		HflB	1LV7	COG0465	ATP-dependent Zn proteases		951
Posttranslational modification, protein turnover, chaperones		Lon	6ON2	COG0466	ATP-dependent Lon protease, bacterial type		2
Replication, recombination and repair		RecA	1B22	COG0468	RecA/RadA recombinase		561
Carbohydrate transport and metabolism	Glycolysis	PykF	6QXL	COG0469	Pyruvate kinase		287
Replication, recombination and repair		HolB	1A5T	COG0470	DNA polymerase III, delta prime subunit		42
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	Rfe	4J72	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase		81
Energy production and conversionAmino acid transport and metabolism	TCA cycle	LeuB	1GC9	COG0473	Isocitrate/isopropylmalate dehydrogenase		1
Inorganic ion transport and metabolism		MgtA	1IWO	COG0474	Magnesium-transporting ATPase (P-type)		1872
Carbohydrate transport and metabolismAmino acid transport and metabolismInorganic ion transport and metabolismGeneral function prediction only		ProP		COG0477	MFS family permease, includes anhydromuropeptide permease AmpG		58
Translation, ribosomal structure and biogenesis	Translation factors	FusA	1DAR	COG0480	Translation elongation factor EF-G, a GTPase		1879
Translation, ribosomal structure and biogenesis		LepA	3DEG	COG0481	Translation elongation factor EF-4, membrane-bound GTPase		927
Translation, ribosomal structure and biogenesis	tRNA modification	MnmA	2HMA	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain		354
Carbohydrate transport and metabolism	Gluconeogenesis	SuhB	1AWB	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family		38
Posttranslational modification, protein turnover, chaperones		DnaJ	1BQ0	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain		125
Translation, ribosomal structure and biogenesis	tRNA modification	MnmE		COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE		457
General function prediction only		Uup	5ZXD	COG0488	ATPase components of ABC transporters with duplicated ATPase domains		794
Cell cycle control, cell division, chromosome partitioning		Mrp	2PH1	COG0489	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family		28
Posttranslational modification, protein turnover, chaperones		TrxB	3FBS	COG0492	Thioredoxin reductase		334
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	LeuS	6LPF	COG0495	Leucyl-tRNA synthetase		1006
Replication, recombination and repair		RecN	4AD8	COG0497	DNA repair ATPase RecN		260
Nucleotide transport and metabolism	Purine salvage	Apt	1QB7	COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein		182
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrG	1S1M	COG0504	CTP synthase (UTP-ammonia lyase)		673
Amino acid transport and metabolismNucleotide transport and metabolism	Arginine biosynthesis	CarA	1C30	COG0505	Carbamoylphosphate synthase small subunit		816
Replication, recombination and repair		RecD	1W36	COG0507	ATPase/5�-3� helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V)		66
Energy production and conversion	Pyruvate oxidation	AceF	1B5S	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component		174
Lipid transport and metabolism	Fatty acid biosynthesis	AccB	1A6X	COG0511	Biotin carboxyl carrier protein		72
Replication, recombination and repair		SrmB	3RRM	COG0513	Superfamily II DNA and RNA helicase		638
Replication, recombination and repair		RecQ	1OYW	COG0514	Superfamily II DNA helicase RecQ		246
Nucleotide transport and metabolism	Purine biosynthesis	GuaB	1B3O	COG0516	IMP dehydrogenase/GMP reductase		931
Signal transduction mechanisms		CBS	1B3O	COG0517	CBS domain		2
Nucleotide transport and metabolism	Purine biosynthesis	GuaA1	4WIM	COG0518	GMP synthase, glutamine amidotransferase domain		121
Nucleotide transport and metabolism	Purine biosynthesis	GuaA2	4WIM	COG0519	GMP synthase, PP-ATPase domain/subunit		881
Amino acid transport and metabolism		CsdA	4LW2	COG0520	Selenocysteine lyase/Cysteine desulfurase		503
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsD	4V4H	COG0522	Ribosomal protein S4 or related protein		201
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	ValS	1GAX	COG0525	Valyl-tRNA synthetase		1220
Posttranslational modification, protein turnover, chaperones		TrxA	1XFL	COG0526	Thiol-disulfide isomerase or thioredoxin		8
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrH	2BND	COG0528	Uridylate kinase		343
Translation, ribosomal structure and biogenesis	Translation factors	InfB	5ME0	COG0532	Translation initiation factor IF-2, a GTPase		999
Translation, ribosomal structure and biogenesis	tRNA modification	TsaD	3ENO	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD		563
Cell cycle control, cell division, chromosome partitioningReplication, recombination and repair		Obg	1LNZ	COG0536	GTPase involved in cell partioning and DNA repair		446
Nucleotide transport and metabolismGeneral function prediction only		HinT	1AV5	COG0537	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family		20
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsA	4NNH	COG0539	Ribosomal protein S1		238
Nucleotide transport and metabolism	Pyrimidine biosynthesis	PyrB	1NBE	COG0540	Aspartate carbamoyltransferase, catalytic subunit		153
Intracellular trafficking, secretion, and vesicular transport		Ffh	2V3C	COG0541	Signal recognition particle GTPase		573
Posttranslational modification, protein turnover, chaperones		ClpA	1KSF	COG0542	ATP-dependent Clp protease, ATP-binding subunit ClpA		2674
Coenzyme transport and metabolismEnergy production and conversion		Mcr1	3A1F	COG0543	NAD(P)H-flavin reductase		11
Posttranslational modification, protein turnover, chaperones		Tig	5OWI	COG0544	FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		192
Amino acid transport and metabolism		ArcC	2E9Y	COG0549	Carbamate kinase		280
Replication, recombination and repair		TopA	1CY0	COG0550	DNA topoisomerase IA		242
Replication, recombination and repair		YrdD	1YUA	COG0551	DNA topoisomerase I, ssDNA-binding Zn-finger and Zn-ribbon domains		247
Intracellular trafficking, secretion, and vesicular transport		FtsY	4AK9	COG0552	Signal recognition particle GTPase FtsY		438
TranscriptionReplication, recombination and repair		HepA	6UXV	COG0553	Superfamily II DNA or RNA helicase, SNF2 family		203
Energy production and conversion		GlpK	2ZF5	COG0554	Glycerol kinase		3
Replication, recombination and repair		UvrB	1C4O	COG0556	Excinuclease UvrABC helicase subunit UvrB		1160
Transcription		VacB	6H25	COG0557	Exoribonuclease R		425
Lipid transport and metabolism	Phospholipid biosynthesis	PgsA	4MND	COG0558	Phosphatidylglycerophosphate synthase		63
Coenzyme transport and metabolismGeneral function prediction only		Cof	1YMQ	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases		436
Nucleotide transport and metabolism	Pyrimidine biosynthesis	Adk	1AK2	COG0563	Adenylate kinase or related kinase		184
Translation, ribosomal structure and biogenesis	23S rRNA modification	RluA	2I82	COG0564	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific		445
Translation, ribosomal structure and biogenesis	tRNA modification	SpoU	1GZ0	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU		197
Energy production and conversion	TCA cycle	SucA	2JGD	COG0567	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes		2
Transcription	RNA polymerase	RpoD	1SIG	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)		513
Transcription		Rnc	1DI2	COG0571	dsRNA-specific ribonuclease		156
Nucleotide transport and metabolism	Pyrimidine salvage	Udk	5B3F	COG0572	Uridine kinase		177
Inorganic ion transport and metabolism		PstC		COG0573	ABC-type phosphate transport system, permease component		271
Lipid transport and metabolism	Phospholipid biosynthesis	CdsA	4Q2E	COG0575	CDP-diglyceride synthetase		98
Posttranslational modification, protein turnover, chaperones		GrpE	1DKG	COG0576	Molecular chaperone GrpE (heat shock protein HSP-70)		34
Carbohydrate transport and metabolism		GlpF	1FQY	COG0580	Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)		1
Inorganic ion transport and metabolism		PstA		COG0581	ABC-type phosphate transport system, permease component		182
Replication, recombination and repair		DnaE	2HNH	COG0587	DNA polymerase III, alpha subunit		400
Carbohydrate transport and metabolism	Glycolysis	GpmA	1E58	COG0588	Phosphoglycerate mutase (BPG-dependent)		314
Translation, ribosomal structure and biogenesis	Pyrimidine salvagetRNA modification	TadA	2A8N	COG0590	tRNA(Arg) A34 adenosine deaminase TadA		182
Replication, recombination and repair		DnaA	1L8Q	COG0593	Chromosomal replication initiation ATPase DnaA		298
Translation, ribosomal structure and biogenesis		RnpA	1A6F	COG0594	RNase P protein component		28
Translation, ribosomal structure and biogenesis		RnjA	3T3N	COG0595	mRNA degradation ribonuclease J1/J2		673
Cell wall/membrane/envelope biogenesisIntracellular trafficking, secretion, and vesicular transport		LspA	5DIR	COG0597	Lipoprotein signal peptidase		34
General function prediction only		YurZ	3BEY	COG0599	Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family		32
Amino acid transport and metabolismInorganic ion transport and metabolism		DppB		COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		226
Inorganic ion transport and metabolism		SodA	1AP5	COG0605	Superoxide dismutase		202
Posttranslational modification, protein turnover, chaperones		YifB		COG0606	Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family		2
Inorganic ion transport and metabolism		FepD	2NQ2	COG0609	ABC-type Fe3+-siderophore transport system, permease component		28
Defense mechanisms			2W00	COG0610	Type I site-specific restriction-modification system, R (restriction) subunit and related helicases ...		1
General function prediction only		PqqL	6OFS	COG0612	Predicted Zn-dependent peptidase, M16 family		27
Translation, ribosomal structure and biogenesis	tRNA modification	PcnB	3WFR	COG0617	tRNA nucleotidyltransferase/poly(A) polymerase		249
Coenzyme transport and metabolism		EcfT	4HZU	COG0619	ECF-type transporter transmembrane protein EcfT		129
Lipid transport and metabolism	Fatty acid biosynthesis	FabI	1C14	COG0623	Enoyl-[acyl-carrier-protein] reductase FabI		232
Amino acid transport and metabolism	Arginine biosynthesis	ArgE	1CG2	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase		105
General function prediction only		PerM		COG0628	Predicted PurR-regulated permease PerM		41
Replication, recombination and repair		Ssb	1EQQ	COG0629	Single-stranded DNA-binding protein		410
Signal transduction mechanisms		PTC1	6IHL	COG0631	Serine/threonine protein phosphatase PrpC		176
Replication, recombination and repair		RuvA	1BDX	COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit		50
Nucleotide transport and metabolism	Purine salvage	HptA	1G9S	COG0634	Hypoxanthine-guanine phosphoribosyltransferase		257
Coenzyme transport and metabolism	Heme biosynthesis	HemN	1OLT	COG0635	Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase		135
Energy production and conversion	FoF1-type ATP synthase	AtpE	1C17	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K		102
Carbohydrate transport and metabolism		YcjU	3E58	COG0637	Beta-phosphoglucomutase, HAD superfamily		92
Transcription		ArsR	3F6V	COG0640	DNA-binding transcriptional regulator, ArsR family		21
Nucleotide transport and metabolism		NagD	1PW5	COG0647	Ribonucleotide monophosphatase NagD, HAD superfamily		134
Replication, recombination and repair		Nfo	2NQH	COG0648	Endonuclease IV		79
Energy production and conversion	NADH dehydrogenase	NuoD	2FUG	COG0649	NADH:ubiquinone oxidoreductase 49 kD subunit (chain D)		4
Posttranslational modification, protein turnover, chaperones		PpiB	4DGD	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family		271
Intracellular trafficking, secretion, and vesicular transport		SecA	2FSF	COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)		1001
Secondary metabolites biosynthesis, transport and catabolism		ARA1	1Q13	COG0656	Aldo/keto reductase, related to diketogulonate reductase		302
General function prediction only		PaaY	6IVE	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily		175
Coenzyme transport and metabolismGeneral function prediction only		PdxI	1LQA	COG0667	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family		87
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaD	3F3M	COG0669	Phosphopantetheine adenylyltransferase		89
Energy production and conversion	Pyruvate oxidation	PorA	5C4I	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit		82
Intracellular trafficking, secretion, and vesicular transport		LepB	1B12	COG0681	Signal peptidase I		69
Cell wall/membrane/envelope biogenesis		Lgt	5AZB	COG0682	Prolipoprotein diacylglyceryltransferase		85
Amino acid transport and metabolism		PotD	1POT	COG0687	Spermidine/putrescine-binding periplasmic protein		120
Translation, ribosomal structure and biogenesis		Rph	1UDO	COG0689	Ribonuclease PH		367
Intracellular trafficking, secretion, and vesicular transport		SecE	5MG3	COG0690	Preprotein translocase subunit SecE		60
Posttranslational modification, protein turnover, chaperones		SmpB	1J1H	COG0691	tmRNA-binding protein		144
Replication, recombination and repair		Ung	1AKZ	COG0692	Uracil-DNA glycosylase		327
Carbohydrate transport and metabolism	Pentose phosphate pathway	RpiB	1NN4	COG0698	Ribose 5-phosphate isomerase RpiB		242
Function unknown		YraQ		COG0701	Uncharacterized membrane protein YraQ, UPF0718 family		16
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroK	1E6C	COG0703	Shikimate kinase		37
Inorganic ion transport and metabolism		PhoU	1T8B	COG0704	Phosphate uptake regulator PhoU		51
Posttranslational modification, protein turnover, chaperones		GlpG	2IC8	COG0705	Membrane-associated serine protease, rhomboid family		8
Cell wall/membrane/envelope biogenesis		YidC	3WO6	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ		84
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurG	1F0K	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase		136
Replication, recombination and repair		XthA	1AKO	COG0708	Exonuclease III		107
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroD	1GQN	COG0710	3-dehydroquinate dehydratase		34
Energy production and conversion	FoF1-type ATP synthase	AtpH	1ABV	COG0712	FoF1-type ATP synthase, delta subunit		56
Transcription		YbaB	1J8B	COG0718	DNA-binding nucleoid-associated protein YbaB/EfbC		41
Posttranslational modification, protein turnover, chaperones		SufB	1VH4	COG0719	Fe-S cluster assembly scaffold protein SufB		384
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GatC	3H0L	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit		19
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroG1	6U8J	COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		1
General function prediction only		YocR	2A65	COG0733	Na+-dependent transporter, SNF family		2
Inorganic ion transport and metabolism		Fur	1MZB	COG0735	Fe2+ or Zn2+ uptake regulation protein Fur/Zur		48
Lipid transport and metabolism		AcpS	1F7L	COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)		24
Nucleotide transport and metabolismDefense mechanisms		UshA	1HO5	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family		2
Posttranslational modification, protein turnover, chaperones		ClpP	1TG6	COG0740	ATP-dependent protease ClpP, protease subunit		231
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmD	2IFT	COG0742	16S rRNA G966 N2-methylase RsmD		42
Cell wall/membrane/envelope biogenesis		MrcB	3FWL	COG0744	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase		365
Replication, recombination and repair		PolA	1D8Y	COG0749	DNA polymerase I, 3'-5' exonuclease and polymerase domains		143
Posttranslational modification, protein turnover, chaperonesTranscription		RseP		COG0750	Membrane-associated protease RseP, regulator of RpoE activity		124
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyS		COG0751	Glycyl-tRNA synthetase, beta subunit		354
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyQ	1J5W	COG0752	Glycyl-tRNA synthetase, alpha subunit		470
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroQ	1D0I	COG0757	3-dehydroquinate dehydratase		1
Replication, recombination and repair		Smf	3MAJ	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake		194
Cell wall/membrane/envelope biogenesis		YidD		COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ		70
Lipid transport and metabolism	Isoprenoid biosynthesis	IspH	3DNF	COG0761	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH		1
Lipid transport and metabolism	Fatty acid biosynthesis	FabA	1MKA	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase		256
Amino acid transport and metabolism		HisM	4YMS	COG0765	ABC-type amino acid transport system, permease component		830
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurA	1A2N	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase		966
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurF	4CVK	COG0770	UDP-N-acetylmuramyl pentapeptide synthase		211
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurD	1E0D	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase		146
Cell cycle control, cell division, chromosome partitioning		FtsW	6BAR	COG0772	Peptodoglycan polymerase FtsW/RodA/SpoVE		90
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurC		COG0773	UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family		151
Nucleotide transport and metabolismCoenzyme transport and metabolism	Menaquinone biosynthesis	MtnN	1T8R	COG0775	Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB		159
Replication, recombination and repair		HimA	1B8Z	COG0776	Bacterial nucleoid DNA-binding protein IHF-alpha		64
Lipid transport and metabolism	Fatty acid biosynthesis	AccD	2F9I	COG0777	Acetyl-CoA carboxylase beta subunit		359
Translation, ribosomal structure and biogenesis		RimP	1IB8	COG0779	Ribosome maturation factor RimP		177
Transcription		NusB	1EY1	COG0781	Transcription antitermination protein NusB		109
Transcription		GreA	1GRJ	COG0782	Transcription elongation factor, GreA/GreB family		85
Inorganic ion transport and metabolismDefense mechanisms		Dps	1DPS	COG0783	DNA-binding ferritin-like protein (oxidative damage protectant)		11
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	Alr	1BD0	COG0787	Alanine racemase		162
Transcription		SoxR	2VZ4	COG0789	DNA-binding transcriptional regulator, MerR family		60
Posttranslational modification, protein turnover, chaperones		CtpA	6IQU	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain		51
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurI	1B73	COG0796	Glutamate racemase		209
Translation, ribosomal structure and biogenesis		RsfS	6SJ6	COG0799	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits		188
Carbohydrate transport and metabolism	Entner-Doudoroff pathway	Eda	2V81	COG0800	2-keto-3-deoxy-6-phosphogluconate aldolase		177
Translation, ribosomal structure and biogenesis	tRNA modification	TsaE	1FL9	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE		75
Inorganic ion transport and metabolism		ZnuA	1K0F	COG0803	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA		124
Amino acid transport and metabolism		UreC	5A6T	COG0804	Urease alpha subunit		1
Translation, ribosomal structure and biogenesis	16S rRNA modification	RimM	2QGG	COG0806	Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing		45
Translation, ribosomal structure and biogenesis	tRNA modification	QueA	1VKY	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)		323
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurB	2MBR	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase		202
Nucleotide transport and metabolism	Purine salvage	DeoD	1A69	COG0813	Purine-nucleoside phosphorylase		278
Cell wall/membrane/envelope biogenesis		Lnt	6NWR	COG0815	Apolipoprotein N-acyltransferase		1
Translation, ribosomal structure and biogenesisReplication, recombination and repairTranscription		YqgF	1IV0	COG0816	YqgF/RuvX protein, pre-16S rRNA maturation RNase/Holliday junction resolvase/anti-termination factor		80
Replication, recombination and repair		RuvC	1HJR	COG0817	Holliday junction resolvasome RuvABC endonuclease subunit RuvC		2
Lipid transport and metabolism		DgkA	2KDC	COG0818	Diacylglycerol kinase		56
Coenzyme transport and metabolism		TenA	2QCX	COG0819	Aminopyrimidine aminohydrolase TenA (thiamine salvage pathway)		5
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlmN	3RFA	COG0820	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37		343
Posttranslational modification, protein turnover, chaperones		IscU	1Q48	COG0822	Fe-S cluster assembly scaffold protein IscU, NifU family		110
Lipid transport and metabolism	Fatty acid biosynthesis	AccA	2F9I	COG0825	Acetyl-CoA carboxylase alpha subunit		411
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlhA	5D88	COG0826	23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family		371
Replication, recombination and repair		YtxK	2F8L	COG0827	Adenine-specific DNA N6-methylase		97
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsU	4V4H	COG0828	Ribosomal protein S21		36
Amino acid transport and metabolismSignal transduction mechanisms		HisJ	1GGG	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain		78
Defense mechanisms		YadH		COG0842	ABC-type multidrug transport system, permease component		3
Cell cycle control, cell division, chromosome partitioning		FtsA	3WT0	COG0849	Cell division ATPase FtsA		118
General function prediction only		PtaN	2IOJ	COG0857	BioD-like N-terminal domain of phosphotransacetylase		29
Translation, ribosomal structure and biogenesis		RbfA	1JOS	COG0858	Ribosome-binding factor RbfA		115
Lipid transport and metabolism	Proline degradation	AdhE	1A4S	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase		6
Energy production and conversion	Pyruvate oxidation	PorB	1B0P	COG1013	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit		92
Energy production and conversion	Pyruvate oxidation	PorG	1B0P	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit		204
Carbohydrate transport and metabolism		DeoB	3UN2	COG1015	Phosphopentomutase		364
Replication, recombination and repair		RnhC	2D0A	COG1039	Ribonuclease HIII		87
Energy production and conversion		PatZN	4YAK	COG1042	Acyl-CoA synthetase (NDP forming)		1
Energy production and conversionCoenzyme transport and metabolismGeneral function prediction only	Pyridoxal phosphate biosynthesis	LdhA	1DXY	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase		5
Coenzyme transport and metabolism	NAD biosynthesis	NadD	1YUM	COG1057	Nicotinate-nucleotide adenylyltransferase NadD		119
Replication, recombination and repair		CinA	4CT9	COG1058	ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA		99
Carbohydrate transport and metabolism		AdhP	5O8Q	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family		183
Replication, recombination and repair		Sms	5LKM	COG1066	DNA repair protein RadA/Sms, contains AAA+ ATPase domain		538
