L1	L2	L3	ID	Function	EC	Gene	Count
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:ko00562]	K03339	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase	4.1.2.29	iolJ	1
Metabolism	Metabolism of other amino acids	D-Alanine metabolism [PATH:ko00473]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	6
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	6
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	6
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	6
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	6
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03387	NADH-dependent peroxiredoxin subunit F	1.8.1.-	ahpF	2
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03402	Transcriptional regulator of arginine metabolism		argR, ahrC	3
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K03427	Type I restriction enzyme M protein	2.1.1.72	hsdM	2
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K03431	Phosphoglucosamine mutase	5.4.2.10	glmM	18
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03436	DeoR family transcriptional regulator, fructose operon transcriptional repressor		fruR2, fruR	3
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03437	RNA methyltransferase, TrmH family		spoU	7
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03438	16S rRNA (cytosine1402-N4)-methyltransferase	2.1.1.199	mraW, rsmH	14
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03439	TRNA (guanine-N7-)-methyltransferase	2.1.1.33	trmB, METTL1, TRM8	3
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family		ftsK, spoIIIE	25
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03470	Ribonuclease HII	3.1.26.4	rnhB	10
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03470	Ribonuclease HII	3.1.26.4	rnhB	10
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03471	Ribonuclease HIII	3.1.26.4	rnhC	5
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03471	Ribonuclease HIII	3.1.26.4	rnhC	5
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K03475	Ascorbate PTS system EIIC component		ulaA, sgaT	13
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K03475	Ascorbate PTS system EIIC component		ulaA, sgaT	13
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03475	Ascorbate PTS system EIIC component		ulaA, sgaT	13
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03484	LacI family transcriptional regulator, sucrose operon repressor		scrR	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03488	Beta-glucoside operon transcriptional antiterminator		licT, bglG	3
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03489	GntR family transcriptional regulator, transcriptional regulator of bglA		yydK	11
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03495	TRNA uridine 5-carboxymethylaminomethyl modification enzyme		gidA, mnmG, MTO1	73
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03495	TRNA uridine 5-carboxymethylaminomethyl modification enzyme		gidA, mnmG, MTO1	73
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03496	Chromosome partitioning protein		parA, soj	13
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03496	Chromosome partitioning protein		parA, soj	13
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03497	ParB family transcriptional regulator, chromosome partitioning protein		parB, spo0J	6
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03497	ParB family transcriptional regulator, chromosome partitioning protein		parB, spo0J	6
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03497	ParB family transcriptional regulator, chromosome partitioning protein		parB, spo0J	6
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03500	16S rRNA (cytosine967-C5)-methyltransferase	2.1.1.176	rsmB, sun	9
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03501	16S rRNA (guanine527-N7)-methyltransferase	2.1.1.170	gidB, rsmG	5
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03501	16S rRNA (guanine527-N7)-methyltransferase	2.1.1.170	gidB, rsmG	5
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03517	Quinolinate synthase	2.5.1.72	nadA	12
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K03521	Electron transfer flavoprotein beta subunit		fixA, etfB	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	1.17.7.1 1.17.7.3	gcpE, ispG	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03529	Chromosome segregation protein		smc	26
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03530	DNA-binding protein HU-beta		hupB	8
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03530	DNA-binding protein HU-beta		hupB	8
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03530	DNA-binding protein HU-beta		hupB	8
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03531	Cell division protein FtsZ		ftsZ	29
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03531	Cell division protein FtsZ		ftsZ	29
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03531	Cell division protein FtsZ		ftsZ	29
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K03531	Cell division protein FtsZ		ftsZ	29
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		clpX, CLPX	31
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		clpX, CLPX	31
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K03545	Trigger factor		tig	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03546	DNA repair protein SbcC/Rad50		sbcC, rad50	4
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03547	DNA repair protein SbcD/Mre11		sbcD, mre11	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03549	KUP system potassium uptake protein		kup	4
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03550	Holliday junction DNA helicase RuvA	3.6.4.12	ruvA	4
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03550	Holliday junction DNA helicase RuvA	3.6.4.12	ruvA	4
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03551	Holliday junction DNA helicase RuvB	3.6.4.12	ruvB	39
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03551	Holliday junction DNA helicase RuvB	3.6.4.12	ruvB	39
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03553	Recombination protein RecA		recA	39
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03553	Recombination protein RecA		recA	39
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03555	DNA mismatch repair protein MutS		mutS	44
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03555	DNA mismatch repair protein MutS		mutS	44
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K03557	Fis family transcriptional regulator, factor for inversion stimulation protein		fis	2
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03557	Fis family transcriptional regulator, factor for inversion stimulation protein		fis	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03557	Fis family transcriptional regulator, factor for inversion stimulation protein		fis	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03557	Fis family transcriptional regulator, factor for inversion stimulation protein		fis	2
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03568	TldD protein		tldD	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03569	Rod shape-determining protein MreB and related proteins		mreB	3
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03569	Rod shape-determining protein MreB and related proteins		mreB	3
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K03569	Rod shape-determining protein MreB and related proteins		mreB	3
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03570	Rod shape-determining protein MreC		mreC	2
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03572	DNA mismatch repair protein MutL		mutL	27
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03572	DNA mismatch repair protein MutL		mutL	27
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K03575	A/G-specific adenine glycosylase	3.2.2.31	mutY	20
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03575	A/G-specific adenine glycosylase	3.2.2.31	mutY	20
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03581	Exodeoxyribonuclease V alpha subunit	3.1.11.5	recD	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03581	Exodeoxyribonuclease V alpha subunit	3.1.11.5	recD	2
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03583	Exodeoxyribonuclease V gamma subunit	3.1.11.5	recC	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03583	Exodeoxyribonuclease V gamma subunit	3.1.11.5	recC	1
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03588	Cell division protein FtsW		ftsW, spoVE	6
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03588	Cell division protein FtsW		ftsW, spoVE	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03588	Cell division protein FtsW		ftsW, spoVE	6
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03593	ATP-binding protein involved in chromosome partitioning		mrp, NUBPL	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03593	ATP-binding protein involved in chromosome partitioning		mrp, NUBPL	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03595	GTPase		era, ERAL1	16
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03595	GTPase		era, ERAL1	16
Human Diseases	Infectious disease: bacterial	Legionellosis [PATH:ko05134]	K03596	GTP-binding protein LepA		lepA	60
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03601	Exodeoxyribonuclease VII large subunit	3.1.11.6	xseA	26
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03601	Exodeoxyribonuclease VII large subunit	3.1.11.6	xseA	26
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03602	Exodeoxyribonuclease VII small subunit	3.1.11.6	xseB	3
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03602	Exodeoxyribonuclease VII small subunit	3.1.11.6	xseB	3
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03604	LacI family transcriptional regulator, purine nucleotide synthesis repressor		purR	2
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K03621	Phosphate acyltransferase	2.3.1.274	plsX	7
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K03621	Phosphate acyltransferase	2.3.1.274	plsX	7
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03624	Transcription elongation factor GreA		greA	11
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03625	Transcription antitermination protein NusB		nusB	5
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03625	Transcription antitermination protein NusB		nusB	5
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03628	Transcription termination factor Rho		rho	47
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03628	Transcription termination factor Rho		rho	47
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03628	Transcription termination factor Rho		rho	47
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03629	DNA replication and repair protein RecF		recF	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03629	DNA replication and repair protein RecF		recF	2
Not Included in Pathway or Brite	Unclassified: genetic information processing	Replication and repair	K03630	DNA repair protein RadC		radC	6
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03631	DNA repair protein RecN (Recombination protein N)		recN	20
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K03635	Molybdopterin synthase catalytic subunit	2.8.1.12	MOCS2B, moaE	2
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K03635	Molybdopterin synthase catalytic subunit	2.8.1.12	MOCS2B, moaE	2
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K03637	Cyclic pyranopterin monophosphate synthase	4.6.1.17	moaC, CNX3	2
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K03637	Cyclic pyranopterin monophosphate synthase	4.6.1.17	moaC, CNX3	2
Not Included in Pathway or Brite	Unclassified: metabolism	Nucleotide metabolism	K03647	Protein involved in ribonucleotide reduction		nrdI	2
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K03648	Uracil-DNA glycosylase	3.2.2.27	UNG, UDG	17
Human Diseases	Immune disease	Primary immunodeficiency [PATH:ko05340]	K03648	Uracil-DNA glycosylase	3.2.2.27	UNG, UDG	17
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03648	Uracil-DNA glycosylase	3.2.2.27	UNG, UDG	17
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03650	TRNA modification GTPase	3.6.-.-	mnmE, trmE, MSS1	36
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K03652	DNA-3-methyladenine glycosylase	3.2.2.21	MPG	13
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03652	DNA-3-methyladenine glycosylase	3.2.2.21	MPG	13
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	17
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	17
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	17
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03655	ATP-dependent DNA helicase RecG	3.6.4.12	recG	26
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03655	ATP-dependent DNA helicase RecG	3.6.4.12	recG	26
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03656	ATP-dependent DNA helicase Rep	3.6.4.12	rep	8
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	17
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	17
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	17
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K03664	SsrA-binding protein		smpB	23
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Unclassified viral proteins	K03664	SsrA-binding protein		smpB	23
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03665	GTPase		hflX	30
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU		hslU	33
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03669	Membrane glycosyltransferase	2.4.1.-	mdoH	4
Organismal Systems	Immune system	NOD-like receptor signaling pathway [PATH:ko04621]	K03671	Thioredoxin 1		trxA	3
Human Diseases	Infectious disease: bacterial	Salmonella infection [PATH:ko05132]	K03671	Thioredoxin 1		trxA	3
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K03671	Thioredoxin 1		trxA	3
Human Diseases	Cardiovascular disease	Fluid shear stress and atherosclerosis [PATH:ko05418]	K03671	Thioredoxin 1		trxA	3
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03671	Thioredoxin 1		trxA	3
Genetic Information Processing	Translation	Ribosome biogenesis in eukaryotes [PATH:ko03008]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	5
Human Diseases	Cancer: overview	Proteoglycans in cancer [PATH:ko05205]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	5
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	5
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	5
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03685	Ribonuclease III	3.1.26.3	rnc, DROSHA, RNT1	5
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03686	Molecular chaperone DnaJ		dnaJ	10
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03686	Molecular chaperone DnaJ		dnaJ	10
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03687	Molecular chaperone GrpE		GRPE	3
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03687	Molecular chaperone GrpE		GRPE	3
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K03693	Penicillin-binding protein 1B		pbp1b	33
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K03693	Penicillin-binding protein 1B		pbp1b	33
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03693	Penicillin-binding protein 1B		pbp1b	33
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03693	Penicillin-binding protein 1B		pbp1b	33
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03694	ATP-dependent Clp protease ATP-binding subunit ClpA		clpA	1
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		clpB	89
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		clpB	89
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03696	ATP-dependent Clp protease ATP-binding subunit ClpC		clpC	49
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03697	ATP-dependent Clp protease ATP-binding subunit ClpE		clpE	36
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03698	3'-5' exoribonuclease	3.1.-.-	cbf, cbf1	16
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial toxins [BR:ko02042]	K03699	Putative hemolysin		tlyC	8
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03700	Recombination protein U		recU	16
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03701	Excinuclease ABC subunit A		uvrA	69
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03701	Excinuclease ABC subunit A		uvrA	69
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03702	Excinuclease ABC subunit B		uvrB	69
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03702	Excinuclease ABC subunit B		uvrB	69
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03703	Excinuclease ABC subunit C		uvrC	15
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03703	Excinuclease ABC subunit C		uvrC	15
Not Included in Pathway or Brite	Unclassified: genetic information processing	Transcription	K03704	Cold shock protein		cspA	9
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03705	Heat-inducible transcriptional repressor		hrcA	7
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03706	Transcriptional pleiotropic repressor		codY	11
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03708	Transcriptional regulator of stress and heat shock response		ctsR	3
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03709	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator		troR	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03711	Fur family transcriptional regulator, ferric uptake regulator		fur, zur, furB	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03713	MerR family transcriptional regulator, glutamine synthetase repressor		glnR	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03722	ATP-dependent DNA helicase DinG	3.6.4.12	dinG	2
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03723	Transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	mfd	79
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03723	Transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	mfd	79
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03733	Integrase/recombinase XerC		xerC	9
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	73
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	73
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	73
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	73
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	73
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03739	Membrane protein involved in D-alanine export		dltB	18
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03739	Membrane protein involved in D-alanine export		dltB	18
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03739	Membrane protein involved in D-alanine export		dltB	18
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03739	Membrane protein involved in D-alanine export		dltB	18
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03740	D-alanine transfer protein		dltD	5
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03740	D-alanine transfer protein		dltD	5
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03740	D-alanine transfer protein		dltD	5
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03740	D-alanine transfer protein		dltD	5
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03742	Nicotinamide-nucleotide amidase	3.5.1.42	pncC	4
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03744	LemA protein		lemA	5
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03762	MFS transporter, MHS family, proline/betaine transporter		proP	1
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	85
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	85
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	85
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	85
