ID	Function	Source	Count
fabZ	3-hydroxyacyl-ACP dehydratase FabZ	TIGR01750	4
feoB	ferrous iron transport protein B	TIGR00437	21
ffh	signal recognition particle protein	TIGR00959	36
fibro_bind_EfbA	fibronectin-binding protein EfbA		30
fmt	methionyl-tRNA formyltransferase	TIGR00460	14
fnt	formate/nitrite family transporter	TIGR00790	5
folC	bifunctional protein FolC	TIGR01499	14
formate-DH-alph	formate dehydrogenase-N subunit alpha	TIGR01553	1
fpg	DNA-formamidopyrimidine glycosylase	TIGR00577	2
frr	ribosome recycling factor	TIGR00496	14
fruA	fructose PTS transporter subunit IIA	TIGR00848	1
ftsW	putative lipid II flippase FtsW	TIGR02614	3
ftsY	signal recognition particle-docking protein FtsY	TIGR00064	15
ftsZ	cell division protein FtsZ	TIGR00065	16
fumC_II	class II fumarate hydratase	TIGR00979	1
g3p_cytidyltrns	glycerol-3-phosphate cytidylyltransferase	TIGR01518	2
galE	UDP-glucose 4-epimerase GalE	TIGR01179	16
galM_Leloir	galactose-1-epimerase	TIGR02636	1
galT_2	UDP-glucose--hexose-1-phosphate uridylyltransferase	TIGR01239	6
galU	UTP--glucose-1-phosphate uridylyltransferase GalU	TIGR01099	1
galliderm_ABC	lantibiotic protection ABC transporter ATP-binding subunit	TIGR03740	4
gatA	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	TIGR00132	25
gcvP	aminomethyl-transferring glycine dehydrogenase	TIGR00461	1
gidA	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	TIGR00136	70
gid_trmFO	FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO	TIGR00137	19
glgD	glucose-1-phosphate adenylyltransferase subunit GlgD	TIGR02092	7
glmM	phosphoglucosamine mutase	TIGR01455	10
gltX_bact	glutamate--tRNA ligase	TIGR00464	20
glu_aminopep	glutamyl aminopeptidase	TIGR03107	33
glu_cys_lig_rel	bifunctional glutamate--cysteine ligase/glutathione synthetase	TIGR01435	10
glyQ	glycine--tRNA ligase subunit alpha	TIGR00388	11
glyS	glycine--tRNA ligase subunit beta	TIGR00211	19
gnd	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	TIGR00873	8
gntK_FGGY	gluconokinase	TIGR01314	35
gph	glycoside-pentoside-hexuronide (GPH):cation symporter	TIGR00792	7
guaA_Cterm	glutamine-hydrolyzing GMP synthase	TIGR00884	19
guaA_Nterm	glutamine-hydrolyzing GMP synthase	TIGR00888	4
guanyl_kin	guanylate kinase	TIGR03263	11
gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	TIGR01063	13
hemN	oxygen-independent coproporphyrinogen III oxidase	TIGR00538	1
heterocyst_DevA	ABC exporter ATP-binding subunit, DevA family	TIGR02982	5
hisC	histidinol-phosphate transaminase	TIGR01141	1
hisD	histidinol dehydrogenase	TIGR00069	1
hisF	imidazole glycerol phosphate synthase subunit HisF	TIGR00735	4
hisS	histidine--tRNA ligase	TIGR00442	10
his_kin_PieS	two component system sensor histidine kinase PieS		6
hopene_cyclase	squalene--hopene cyclase	TIGR01507	1
hpr-ser	HPr(Ser) kinase/phosphatase	TIGR00679	10
hrcA	heat-inducible transcriptional repressor HrcA	TIGR00331	6
hslU	HslU--HslV peptidase ATPase subunit	TIGR00390	6
ileS	isoleucine--tRNA ligase	TIGR00392	27
ileS_w_GNAT	isoleucine--tRNA ligase, N-acetyltransferase domain-containing		3
indolpyr_decarb	indolepyruvate decarboxylase	TIGR03393	8
infA	translation initiation factor IF-1	TIGR00008	7
infC	translation initiation factor IF-3	TIGR00168	10
int_mem_ywzB	DUF1146 family protein	TIGR02327	6
integ_TIGR01906	TIGR01906 family membrane protein	TIGR01906	2
kdpA	potassium-transporting ATPase subunit KdpA	TIGR00680	2
ksgA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	TIGR00755	1
lacA	galactose-6-phosphate isomerase subunit LacA	TIGR01118	11
lacC	tagatose-6-phosphate kinase	TIGR01231	12
lacE	PTS system, lactose/cellobiose family IIC component	TIGR00410	6
lacG	6-phospho-beta-galactosidase	TIGR01233	6
lac_pts_IIC	lactose-specific PTS transporter subunit EIIC	TIGR00394	27
lactal_redase	lactaldehyde reductase	TIGR02638	1
lanthi_synth_III	class III lanthionine synthetase LanKC		4
lepA	translation elongation factor 4	TIGR01393	57
leuC	3-isopropylmalate dehydratase large subunit	TIGR00170	1
leuS_bact	leucine--tRNA ligase	TIGR00396	55
lipoamide_DH	dihydrolipoyl dehydrogenase	TIGR01350	3
lipoyltrans	lipoate--protein ligase	TIGR00545	11
livcs	branched-chain amino acid transport system II carrier protein	TIGR00796	6
lon	endopeptidase La	TIGR00763	1
lysS_bact	lysine--tRNA ligase	TIGR00499	24
lysidine_TilS_N	tRNA lysidine(34) synthetase TilS	TIGR02432	2
malolactic	malolactic enzyme		2
matur_yqeB	selenium-dependent molybdenum cofactor biosynthesis protein YqeB	TIGR03309	2
mdcA	malonate decarboxylase subunit alpha	TIGR01110	1
metG_C_term	methionine--tRNA ligase subunit beta	TIGR00399	1
metK	methionine adenosyltransferase	TIGR01034	13
mevDPdecarb	diphosphomevalonate decarboxylase	TIGR01240	9
mevalon_kin	mevalonate kinase	TIGR00549	4
mfd	transcription-repair coupling factor	TIGR00580	59
miaA	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	TIGR00174	5
mnmE_trmE_thdF	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	TIGR00450	19
mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	TIGR01081	2
mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	TIGR00445	5
msrA	peptide-methionine (S)-S-oxide reductase MsrA	TIGR00401	4
murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	TIGR01072	2
murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	TIGR01087	1
murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	TIGR01143	7
mutS1	DNA mismatch repair protein MutS	TIGR01070	40
mutS2	endonuclease MutS2	TIGR01069	1
mutY	A/G-specific adenine glycosylase	TIGR01084	15
mutl	DNA mismatch repair endonuclease MutL	TIGR00585	26
nadB	L-aspartate oxidase	TIGR00551	1
nadC	carboxylating nicotinate-nucleotide diphosphorylase	TIGR00078	16
nifA	nif-specific transcriptional activator NifA	TIGR01817	1
nifR3_yhdG	tRNA dihydrouridine synthase DusB	TIGR00737	21
nth	endonuclease III	TIGR01083	6
nucleoid_noc	nucleoid occlusion protein	TIGR04285	6
nupC	NupC/NupG family nucleoside CNT transporter	TIGR00804	7
ogt	methylated-DNA--[protein]-cysteine S-methyltransferase	TIGR00589	10
organ_hyd_perox	Ohr family peroxiredoxin	TIGR03561	1
orni_carb_tr	ornithine carbamoyltransferase	TIGR00658	13
oxido_YhdH	acryloyl-CoA reductase	TIGR02823	12
panK_bact	type I pantothenate kinase	TIGR00554	12
parB_part	ParB/RepB/Spo0J family partition protein	TIGR00180	1
parC_Gpos	DNA topoisomerase IV subunit A	TIGR01061	37
parE_Gpos	DNA topoisomerase IV subunit B	TIGR01058	38
pbp2_mrdA	penicillin-binding protein 2	TIGR03423	1
pbuX	xanthine permease	TIGR03173	6
pcrA	DNA helicase PcrA	TIGR01073	39
pepF	oligoendopeptidase F	TIGR00181	18
pept_deformyl	peptide deformylase	TIGR00079	1
peptidase-T	peptidase T	TIGR01882	27
permease_CysT	sulfate ABC transporter permease subunit CysT	TIGR02139	3
phage_rep_org_N	phage replisome organizer, putative, N-terminal region	TIGR01714	5
pheS	phenylalanine--tRNA ligase subunit alpha	TIGR00468	14
pheT_bact	phenylalanine--tRNA ligase subunit beta	TIGR00472	13
phn_thr-fam	phosphonate metabolim protein, transferase hexapeptide repeat family	TIGR03308	1
phoU_full	phosphate signaling complex protein PhoU	TIGR02135	7
phosphate_pstC	phosphate ABC transporter permease subunit PstC	TIGR02138	13
pilin_ComGC	competence type IV pilus major pilin ComGC		5
pip_yhgE_Cterm	YhgE/Pip family protein	TIGR03062	2
pip_yhgE_Nterm	YhgE/Pip family protein	TIGR03061	8
plsX	phosphate acyltransferase PlsX	TIGR00182	2
polC_Gram_pos	DNA polymerase III subunit alpha	TIGR01405	1
pola	DNA polymerase I	TIGR00593	21
polc	DNA polymerase III subunit alpha	TIGR00594	4
polynuc_phos	polyribonucleotide nucleotidyltransferase	TIGR03591	22
portal_SPP1	phage portal protein	TIGR01538	2
potA	polyamine ABC transporter ATP-binding protein	TIGR01187	4
prc	C-terminal processing peptidase	TIGR00225	2
prfA	peptide chain release factor 1	TIGR00019	12
prfB	peptide chain release factor 2	TIGR00020	20
prmA	50S ribosomal protein L11 methyltransferase	TIGR00406	3
proB	glutamate 5-kinase	TIGR01027	1
proS_fam_II	proline--tRNA ligase	TIGR00409	5
proV	betaine/proline/choline family ABC transporter ATP-binding protein	TIGR01186	16
prok_dnaK	molecular chaperone DnaK	TIGR02350	34
pth	aminoacyl-tRNA hydrolase	TIGR00447	9
purA	adenylosuccinate synthase	TIGR00184	2
purB	adenylosuccinate lyase	TIGR00928	7
purD	phosphoribosylamine--glycine ligase	TIGR00877	4
purE	5-(carboxyamino)imidazole ribonucleotide mutase	TIGR01162	14
purF	amidophosphoribosyltransferase	TIGR01134	2
purM	phosphoribosylformylglycinamidine cyclo-ligase	TIGR00878	6
purR_Bsub	pur operon repressor	TIGR01743	14
pyrE	orotate phosphoribosyltransferase	TIGR00336	3
pyrH_bact	UMP kinase	TIGR02075	15
pyr_form_ly_1	formate C-acetyltransferase	TIGR01255	38
pyruv_kin	pyruvate kinase	TIGR01064	1
pyruv_ox_red	pyruvate:ferredoxin (flavodoxin) oxidoreductase	TIGR02176	101
pyruv_oxi_spxB	pyruvate oxidase	TIGR02720	17
rRNA_methyl_3	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	TIGR00186	5
rRNA_mod_RlmN	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	TIGR00048	2
rSAM_HydG	[FeFe] hydrogenase H-cluster radical SAM maturase HydG	TIGR03955	2
rad_fix_GrcA3	autonomous glycyl radical cofactor GrcA3		8
recC	exodeoxyribonuclease V subunit gamma	TIGR01450	2
recD_rel	ATP-dependent RecD-like DNA helicase	TIGR01448	5
recJ	single-stranded-DNA-specific exonuclease RecJ	TIGR00644	6
recN	DNA repair protein RecN	TIGR00634	11
recQ	DNA helicase RecQ	TIGR01389	19
recR	recombination mediator RecR	TIGR00615	5
recomb_XerC	tyrosine recombinase XerC	TIGR02224	17
recomb_XerD	site-specific tyrosine recombinase XerD	TIGR02225	6
resp_regPieR	two component system response regulator PieR		5
resp_reg_YycF	response regulator YycF		32
rhaA	L-rhamnose isomerase	TIGR01748	42
rhamnosid_Stmyc	alpha-L-rhamnosidase		2
rhamnu_1P_ald	rhamnulose-1-phosphate aldolase	TIGR02624	12
rhamnulo_kin	rhamnulokinase	TIGR02627	7
rho	transcription termination factor Rho	TIGR00767	24
ribo_prot_ABC_F	ABC-F type ribosomal protection protein		16
rluA_subfam	RluA family pseudouridine synthase	TIGR00005	6
rmlA	glucose-1-phosphate thymidylyltransferase RfbA	TIGR01207	31
rmlC	dTDP-4-dehydrorhamnose 3,5-epimerase	TIGR01221	5
rmlD	dTDP-4-dehydrorhamnose reductase	TIGR01214	5
rpe	ribulose-phosphate 3-epimerase	TIGR01163	1
rpiA	ribose 5-phosphate isomerase A	TIGR00021	7
rplA_bact	50S ribosomal protein L1	TIGR01169	17
rplB_bact	50S ribosomal protein L2	TIGR01171	46
rplD_bact	50S ribosomal protein L4	TIGR03953	10
rplM_bact	50S ribosomal protein L13	TIGR01066	2
rplN_bact	50S ribosomal protein L14	TIGR01067	6
rplO_bact	50S ribosomal protein L15	TIGR01071	7
rplP_bact	50S ribosomal protein L16	TIGR01164	7
rplS_bact	50S ribosomal protein L19	TIGR01024	11
rplV_bact	50S ribosomal protein L22	TIGR01044	9
rpmD_bact	50S ribosomal protein L30	TIGR01308	5
rpmF_bact	50S ribosomal protein L32	TIGR01031	2
rpmH_bact	50S ribosomal protein L34	TIGR01030	1
rpoB	DNA-directed RNA polymerase subunit beta	TIGR02013	118
rpoC_TIGR	DNA-directed RNA polymerase subunit beta'	TIGR02386	61
rpoN_sigma	RNA polymerase factor sigma-54	TIGR02395	2
rpsB_bact	30S ribosomal protein S2	TIGR01011	19
rpsC_bact	30S ribosomal protein S3	TIGR01009	10
rpsE_bact	30S ribosomal protein S5	TIGR01021	7
rpsG_bact	30S ribosomal protein S7	TIGR01029	13
rpsL_bact	30S ribosomal protein S12	TIGR00981	15
rpsS_bact	30S ribosomal protein S19	TIGR01050	3
rsfS_iojap_ybeB	ribosome silencing factor	TIGR00090	1
rsmG_gidB	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	TIGR00138	4
rumA	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	TIGR00479	6
ruvB	Holliday junction branch migration DNA helicase RuvB	TIGR00635	4
sbcc	exonuclease subunit SbcC	TIGR00618	4
sbcd	exonuclease subunit SbcD	TIGR00619	2
sda_alpha	L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	TIGR00718	47
sda_beta	L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	TIGR00719	8
sdhA_forward	succinate dehydrogenase flavoprotein subunit	TIGR01816	2
secA	preprotein translocase subunit SecA	TIGR00963	8
secA2	accessory Sec system translocase SecA2	TIGR03714	7
secE_bact	preprotein translocase subunit SecE	TIGR00964	1
serS	serine--tRNA ligase	TIGR00414	97
sigpep_I_bact	signal peptidase I	TIGR02227	2
sms	DNA repair protein RadA	TIGR00416	46
spoT_relA	RelA/SpoT family protein	TIGR00691	25
strep_PBP1A	penicillin-binding protein PBP1A		26
strep_PBP1B	penicillin-binding protein PBP1B		26
strep_PBP2A	penicillin-binding protein PBP2A		24
strep_PBP2B	penicillin-binding protein PBP2B		7
strep_PBP2X	penicillin-binding protein PBP2X		9
sufB	Fe-S cluster assembly protein SufB	TIGR01980	35
sufC	Fe-S cluster assembly ATPase SufC	TIGR01978	19
sufD	Fe-S cluster assembly protein SufD	TIGR01981	11
sufS	SufS family cysteine desulfurase	TIGR01979	35
tRNA_yibK_trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	TIGR00185	5
tag	DNA-3-methyladenine glycosylase I	TIGR00624	2
talAB	transaldolase	TIGR00874	4
tape_meas_TP901	phage tail tape measure protein	TIGR01760	4
terminal_TopJ	terminal organelle assembly protein TopJ		5
tet_MFS_Y	tetracycline efflux MFS transporter Tet(Y)		2
tgt_general	tRNA-guanine transglycosylase	TIGR00449	1
thioredoxin	thioredoxin	TIGR01068	1
thrS	threonine--tRNA ligase	TIGR00418	40
thym_sym	thymidylate synthase	TIGR03284	16
tig	trigger factor	TIGR00115	2
tigrfam_recA	recombinase RecA	TIGR02012	34
tktlase_bact	transketolase	TIGR00232	27
tly	TlyA family rRNA (cytidine-2'-O)-methyltransferase	TIGR00478	6
topA_bact	type I DNA topoisomerase	TIGR01051	16
trehalose_treC	alpha,alpha-phosphotrehalase	TIGR02403	8
trifunc_aldol	KHG/KDPG aldolase/sugar kinase fusion protein		1
trim_sens_DfrEf	trimethoprim-sensitive dihydrofolate reductase		7
trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD	TIGR00088	1
trpD	anthranilate phosphoribosyltransferase	TIGR01245	2
trpS	tryptophan--tRNA ligase	TIGR00233	2
tsf	translation elongation factor Ts	TIGR00116	7
type_IV_pilB	type IV-A pilus assembly ATPase PilB	TIGR02538	1
type_I_sec_HlyB	type I secretion system permease/ATPase	TIGR01846	2
tyrS	tyrosine--tRNA ligase	TIGR00234	11
tyr_de_CO2_Ent	tyrosine decarboxylase	TIGR03811	73
uS13_bact	30S ribosomal protein S13	TIGR03631	11
ureG	urease accessory protein UreG	TIGR00101	2
uvrC	excinuclease ABC subunit UvrC	TIGR00194	7
uvra	excinuclease ABC subunit UvrA	TIGR00630	10
uvrb	excinuclease ABC subunit UvrB	TIGR00631	33
valS	valine--tRNA ligase	TIGR00422	17
vanR_ACDEGLN	VanR-ABDEGLN family response regulator transcription factor		13
vanR_FM	VanR-FM family response regulator transcription factor		3
wecB	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	TIGR00236	17
xseA	exodeoxyribonuclease VII large subunit	TIGR00237	26
xylose_isom_A	xylose isomerase	TIGR02630	41
yidC_oxa1_cterm	membrane protein insertase YidC	TIGR03592	2
yjdL_sub1_fam	oligopeptide:H+ symporter	TIGR00924	4
zwf	glucose-6-phosphate dehydrogenase	TIGR00871	16
