ID	Function	Source	Count
bPGM	beta-phosphoglucomutase	TIGR01990	21
bac_cardiolipin	cardiolipin synthase	TIGR04265	5
bifunc_MprF	bifunctional lysylphosphatidylglycerol flippase/synthetase MprF		32
cas1_DVULG	type I-C CRISPR-associated endonuclease Cas1c	TIGR03640	25
cas_Cas5d	type I-C CRISPR-associated protein Cas5c	TIGR01876	7
cas_Csd2	type I-C CRISPR-associated protein Cas7/Csd2	TIGR02589	11
ccpA	catabolite control protein A	TIGR01481	22
ccs	citrate:cation symporter	TIGR00783	9
cello_pts_IIC	PTS cellobiose transporter subunit IIC	TIGR00359	17
chaperone_ClpB	ATP-dependent chaperone ClpB	TIGR03346	270
chloram_CatB	type B chloramphenicol O-acetyltransferase		1
citD	citrate lyase acyl carrier protein	TIGR01608	3
citE	citrate (pro-3S)-lyase subunit beta	TIGR01588	61
citF	citrate lyase subunit alpha	TIGR01584	93
cit_synth_I	citrate synthase	TIGR01798	2
citrate_citG	triphosphoribosyl-dephospho-CoA synthase CitG	TIGR03125	6
clpP	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	TIGR00493	6
clpX	ATP-dependent protease ATP-binding subunit ClpX	TIGR00382	15
cmk	(d)CMP kinase	TIGR00017	14
coaB_strep	phosphopantothenate--cysteine ligase	TIGR02114	5
coaC_strep	phosphopantothenoylcysteine decarboxylase	TIGR02113	16
coaD_prev_kdtB	pantetheine-phosphate adenylyltransferase	TIGR01510	7
codY_Gpos	GTP-sensing pleiotropic transcriptional regulator CodY	TIGR02787	13
comE	comEA protein	TIGR01259	2
copper_res_A	copper resistance system multicopper oxidase	TIGR01480	7
cyclopro_CfaB	C17 cyclopropane fatty acid synthase CfaB		1
cysKM	cysteine synthase	TIGR01136	1
cysS	cysteine--tRNA ligase	TIGR00435	36
cyt_deam_tetra	cytidine deaminase	TIGR01354	1
cyt_nit_nrfE	heme lyase NrfEFG subunit NrfE	TIGR03145	4
cztS_silS_copS	heavy metal sensor histidine kinase	TIGR01386	2
dTDP_gluc_dehyt	dTDP-glucose 4,6-dehydratase	TIGR01181	25
dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	TIGR00965	7
degP_htrA_DO	Do family serine endopeptidase	TIGR02037	8
deoB	phosphopentomutase	TIGR01696	12
dinG_rel	putative DnaQ family exonuclease/DinG family helicase	TIGR01407	20
dipep_PepQ_Arch	Xaa-Pro dipeptidase PepQ		9
dipeptidase	dipeptidase PepV	TIGR01886	47
dipeptidaselike	Sapep family Mn(2+)-dependent dipeptidase	TIGR01887	20
dnaG	DNA primase	TIGR01391	12
dnlj	NAD-dependent DNA ligase LigA	TIGR00575	7
drrA	daunorubicin resistance ABC transporter, ATP-binding protein	TIGR01188	5
dxs	1-deoxy-D-xylulose-5-phosphate synthase	TIGR00204	4
ectoine_ehuA	ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA	TIGR03005	18
edd	phosphogluconate dehydratase	TIGR01196	2
endo_SpGH101	SpGH101 family endo-alpha-N-acetylgalactosaminidase		5
eno	phosphopyruvate hydratase	TIGR01060	61
eps_fam	polysaccharide biosynthesis tyrosine autokinase	TIGR01007	2
era	GTPase Era	TIGR00436	2
f2_encap_cargo1	family 2A encapsulin nanocompartment cargo protein cysteine desulfurase		7
fabF	beta-ketoacyl-ACP synthase II	TIGR03150	54
fabZ	3-hydroxyacyl-ACP dehydratase FabZ	TIGR01750	7
feoB	ferrous iron transport protein B	TIGR00437	19
ffh	signal recognition particle protein	TIGR00959	41
fibro_bind_EfbA	fibronectin-binding protein EfbA		75
flavo_cyto_c	flavocytochrome c	TIGR01813	2
fmt	methionyl-tRNA formyltransferase	TIGR00460	16
fnt	formate/nitrite family transporter	TIGR00790	2
folC	bifunctional protein FolC	TIGR01499	16
fpg	DNA-formamidopyrimidine glycosylase	TIGR00577	3
frr	ribosome recycling factor	TIGR00496	17
ftsW	putative lipid II flippase FtsW	TIGR02614	9
ftsY	signal recognition particle-docking protein FtsY	TIGR00064	41
ftsZ	cell division protein FtsZ	TIGR00065	41
galE	UDP-glucose 4-epimerase GalE	TIGR01179	18
galM_Leloir	galactose-1-epimerase	TIGR02636	1
galT_2	UDP-glucose--hexose-1-phosphate uridylyltransferase	TIGR01239	5
galU	UTP--glucose-1-phosphate uridylyltransferase GalU	TIGR01099	9
galliderm_ABC	lantibiotic protection ABC transporter ATP-binding subunit	TIGR03740	1
gatA	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	TIGR00132	38
gidA	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	TIGR00136	72
gid_trmFO	FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO	TIGR00137	27
glgD	glucose-1-phosphate adenylyltransferase subunit GlgD	TIGR02092	6
glmM	phosphoglucosamine mutase	TIGR01455	44
gltX_bact	glutamate--tRNA ligase	TIGR00464	38
glu_aminopep	glutamyl aminopeptidase	TIGR03107	53
glu_cys_lig_rel	bifunctional glutamate--cysteine ligase/glutathione synthetase	TIGR01435	14
gluta_reduc_2	glutathione-disulfide reductase	TIGR01424	1
glyQ	glycine--tRNA ligase subunit alpha	TIGR00388	27
glyS	glycine--tRNA ligase subunit beta	TIGR00211	28
gnd	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	TIGR00873	12
gntK_FGGY	gluconokinase	TIGR01314	47
gph	glycoside-pentoside-hexuronide (GPH):cation symporter	TIGR00792	2
guaA_Cterm	glutamine-hydrolyzing GMP synthase	TIGR00884	12
guaA_Nterm	glutamine-hydrolyzing GMP synthase	TIGR00888	4
guanyl_kin	guanylate kinase	TIGR03263	6
gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	TIGR01063	12
hemC	hydroxymethylbilane synthase	TIGR00212	1
hemN_rel	radical SAM family heme chaperone HemW	TIGR00539	1
heterocyst_DevA	ABC exporter ATP-binding subunit, DevA family	TIGR02982	17
hisS	histidine--tRNA ligase	TIGR00442	21
his_9_HisN	histidinol-phosphatase	TIGR02067	2
his_kin_PieS	two component system sensor histidine kinase PieS		11
hpr-ser	HPr(Ser) kinase/phosphatase	TIGR00679	13
hrcA	heat-inducible transcriptional repressor HrcA	TIGR00331	4
hslU	HslU--HslV peptidase ATPase subunit	TIGR00390	9
ileS	isoleucine--tRNA ligase	TIGR00392	20
indolpyr_decarb	indolepyruvate decarboxylase	TIGR03393	10
infA	translation initiation factor IF-1	TIGR00008	13
infC	translation initiation factor IF-3	TIGR00168	9
int_mem_ywzB	DUF1146 family protein	TIGR02327	3
integ_TIGR01906	TIGR01906 family membrane protein	TIGR01906	1
ksgA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	TIGR00755	8
lacA	galactose-6-phosphate isomerase subunit LacA	TIGR01118	8
lacB	galactose-6-phosphate isomerase subunit LacB	TIGR01119	8
lacC	tagatose-6-phosphate kinase	TIGR01231	5
lacE	PTS system, lactose/cellobiose family IIC component	TIGR00410	17
lac_pts_IIC	lactose-specific PTS transporter subunit EIIC	TIGR00394	33
lactal_redase	lactaldehyde reductase	TIGR02638	7
lanthi_synth_III	class III lanthionine synthetase LanKC		6
lepA	translation elongation factor 4	TIGR01393	111
leuB	3-isopropylmalate dehydrogenase	TIGR00169	5
leuS_bact	leucine--tRNA ligase	TIGR00396	80
lexA	transcriptional repressor LexA	TIGR00498	4
lipoamide_DH	dihydrolipoyl dehydrogenase	TIGR01350	2
lipoyltrans	lipoate--protein ligase	TIGR00545	18
livcs	branched-chain amino acid transport system II carrier protein	TIGR00796	16
lolCE	lipoprotein-releasing ABC transporter permease subunit	TIGR02212	1
lysS_bact	lysine--tRNA ligase	TIGR00499	27
lysidine_TilS_N	tRNA lysidine(34) synthetase TilS	TIGR02432	1
malolactic	malolactic enzyme		2
mdcA	malonate decarboxylase subunit alpha	TIGR01110	2
metG_C_term	methionine--tRNA ligase subunit beta	TIGR00399	3
metK	methionine adenosyltransferase	TIGR01034	32
metW	methionine biosynthesis protein MetW	TIGR02081	1
met_syn_B12ind	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	TIGR01371	2
mevDPdecarb	diphosphomevalonate decarboxylase	TIGR01240	9
mevalon_kin	mevalonate kinase	TIGR00549	4
mfd	transcription-repair coupling factor	TIGR00580	96
miaA	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	TIGR00174	7
mnmE_trmE_thdF	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	TIGR00450	33
mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	TIGR00445	11
msrA	peptide-methionine (S)-S-oxide reductase MsrA	TIGR00401	6
murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	TIGR01072	4
murC	UDP-N-acetylmuramate--L-alanine ligase	TIGR01082	7
murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	TIGR01143	11
mutS1	DNA mismatch repair protein MutS	TIGR01070	50
mutS2	endonuclease MutS2	TIGR01069	1
mutY	A/G-specific adenine glycosylase	TIGR01084	8
mutl	DNA mismatch repair endonuclease MutL	TIGR00585	25
nadC	carboxylating nicotinate-nucleotide diphosphorylase	TIGR00078	21
narH	nitrate reductase subunit beta	TIGR01660	2
nifR3_yhdG	tRNA dihydrouridine synthase DusB	TIGR00737	25
nside_bi_sphtase	3',5'-nucleoside bisphosphate phosphatase		2
nth	endonuclease III	TIGR01083	10
nucleoid_noc	nucleoid occlusion protein	TIGR04285	12
nupC	NupC/NupG family nucleoside CNT transporter	TIGR00804	5
nusB	transcription antitermination factor NusB	TIGR01951	4
nusG	transcription termination/antitermination protein NusG	TIGR00922	1
ogt	methylated-DNA--[protein]-cysteine S-methyltransferase	TIGR00589	3
organ_hyd_perox	Ohr family peroxiredoxin	TIGR03561	5
orni_carb_tr	ornithine carbamoyltransferase	TIGR00658	6
outer_NodT	efflux transporter outer membrane subunit	TIGR01845	2
oxido_YhdH	acryloyl-CoA reductase	TIGR02823	11
panK_bact	type I pantothenate kinase	TIGR00554	35
parC_Gpos	DNA topoisomerase IV subunit A	TIGR01061	43
parE_Gpos	DNA topoisomerase IV subunit B	TIGR01058	57
pbp2_mrdA	penicillin-binding protein 2	TIGR03423	2
pbuX	xanthine permease	TIGR03173	19
pcrA	DNA helicase PcrA	TIGR01073	67
pepF	oligoendopeptidase F	TIGR00181	16
pept_deformyl	peptide deformylase	TIGR00079	1
peptidase-T	peptidase T	TIGR01882	32
pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	TIGR00560	4
pheS	phenylalanine--tRNA ligase subunit alpha	TIGR00468	18
pheT_bact	phenylalanine--tRNA ligase subunit beta	TIGR00472	8
phoU_full	phosphate signaling complex protein PhoU	TIGR02135	6
phosphate_pstC	phosphate ABC transporter permease subunit PstC	TIGR02138	18
pip_yhgE_Cterm	YhgE/Pip family protein	TIGR03062	16
pip_yhgE_Nterm	YhgE/Pip family protein	TIGR03061	11
plsX	phosphate acyltransferase PlsX	TIGR00182	5
pola	DNA polymerase I	TIGR00593	33
polc	DNA polymerase III subunit alpha	TIGR00594	5
polynuc_phos	polyribonucleotide nucleotidyltransferase	TIGR03591	52
portal_SPP1	phage portal protein	TIGR01538	15
potA	polyamine ABC transporter ATP-binding protein	TIGR01187	6
prc	C-terminal processing peptidase	TIGR00225	4
prfA	peptide chain release factor 1	TIGR00019	12
prfB	peptide chain release factor 2	TIGR00020	54
prmA	50S ribosomal protein L11 methyltransferase	TIGR00406	12
proC	pyrroline-5-carboxylate reductase	TIGR00112	3
proS_fam_II	proline--tRNA ligase	TIGR00409	7
proV	betaine/proline/choline family ABC transporter ATP-binding protein	TIGR01186	30
prok_dnaK	molecular chaperone DnaK	TIGR02350	30
propeller_TolB	Tol-Pal system beta propeller repeat protein TolB	TIGR02800	1
pth	aminoacyl-tRNA hydrolase	TIGR00447	5
ptsS_2	phosphate ABC transporter substrate-binding protein PstS family protein	TIGR02136	2
purA	adenylosuccinate synthase	TIGR00184	4
purB	adenylosuccinate lyase	TIGR00928	26
purD	phosphoribosylamine--glycine ligase	TIGR00877	10
purE	5-(carboxyamino)imidazole ribonucleotide mutase	TIGR01162	5
purF	amidophosphoribosyltransferase	TIGR01134	12
purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	TIGR00355	1
purM	phosphoribosylformylglycinamidine cyclo-ligase	TIGR00878	17
purR_Bsub	pur operon repressor	TIGR01743	42
pyrH_bact	UMP kinase	TIGR02075	9
pyr_form_ly_1	formate C-acetyltransferase	TIGR01255	66
pyruv_ox_red	pyruvate:ferredoxin (flavodoxin) oxidoreductase	TIGR02176	123
pyruv_oxi_spxB	pyruvate oxidase	TIGR02720	26
queE_Cx14CxxC	7-carboxy-7-deazaguanine synthase	TIGR04508	2
rRNA_methyl_3	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	TIGR00186	2
rad_fix_GrcA3	autonomous glycyl radical cofactor GrcA3		5
radc	DNA repair protein RadC	TIGR00608	1
recD_rel	ATP-dependent RecD-like DNA helicase	TIGR01448	11
recJ	single-stranded-DNA-specific exonuclease RecJ	TIGR00644	14
recN	DNA repair protein RecN	TIGR00634	17
recQ	DNA helicase RecQ	TIGR01389	33
recR	recombination mediator RecR	TIGR00615	13
recomb_XerC	tyrosine recombinase XerC	TIGR02224	12
recomb_XerD	site-specific tyrosine recombinase XerD	TIGR02225	13
resp_regPieR	two component system response regulator PieR		14
resp_reg_YycF	response regulator YycF		44
rfaE_dom_I	D-glycero-beta-D-manno-heptose-7-phosphate kinase	TIGR02198	1
rfaE_dom_II	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	TIGR02199	1
rhaA	L-rhamnose isomerase	TIGR01748	89
rhamnosid_Stmyc	alpha-L-rhamnosidase		2
rhamnu_1P_ald	rhamnulose-1-phosphate aldolase	TIGR02624	39
rhamnulo_kin	rhamnulokinase	TIGR02627	5
rho	transcription termination factor Rho	TIGR00767	31
ribo_prot_ABC_F	ABC-F type ribosomal protection protein		11
rluA_subfam	RluA family pseudouridine synthase	TIGR00005	11
rmlA	glucose-1-phosphate thymidylyltransferase RfbA	TIGR01207	33
rmlC	dTDP-4-dehydrorhamnose 3,5-epimerase	TIGR01221	7
rmlD	dTDP-4-dehydrorhamnose reductase	TIGR01214	4
rodA_shape	rod shape-determining protein RodA	TIGR02210	2
rpe	ribulose-phosphate 3-epimerase	TIGR01163	9
rpiA	ribose 5-phosphate isomerase A	TIGR00021	3
rplA_bact	50S ribosomal protein L1	TIGR01169	31
rplB_bact	50S ribosomal protein L2	TIGR01171	50
rplD_bact	50S ribosomal protein L4	TIGR03953	11
rplM_bact	50S ribosomal protein L13	TIGR01066	8
rplN_bact	50S ribosomal protein L14	TIGR01067	10
rplO_bact	50S ribosomal protein L15	TIGR01071	13
rplP_bact	50S ribosomal protein L16	TIGR01164	18
rplS_bact	50S ribosomal protein L19	TIGR01024	12
rplV_bact	50S ribosomal protein L22	TIGR01044	26
rpmD_bact	50S ribosomal protein L30	TIGR01308	2
rpmF_bact	50S ribosomal protein L32	TIGR01031	8
rpoB	DNA-directed RNA polymerase subunit beta	TIGR02013	150
rpoC_TIGR	DNA-directed RNA polymerase subunit beta'	TIGR02386	97
rpoN_sigma	RNA polymerase factor sigma-54	TIGR02395	11
rpsB_bact	30S ribosomal protein S2	TIGR01011	26
rpsC_bact	30S ribosomal protein S3	TIGR01009	21
rpsE_bact	30S ribosomal protein S5	TIGR01021	15
rpsG_bact	30S ribosomal protein S7	TIGR01029	28
rpsL_bact	30S ribosomal protein S12	TIGR00981	24
rpsS_bact	30S ribosomal protein S19	TIGR01050	19
rsfS_iojap_ybeB	ribosome silencing factor	TIGR00090	6
rsmG_gidB	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	TIGR00138	2
rumA	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	TIGR00479	10
ruvB	Holliday junction branch migration DNA helicase RuvB	TIGR00635	3
sbcc	exonuclease subunit SbcC	TIGR00618	4
sbcd	exonuclease subunit SbcD	TIGR00619	3
sda_alpha	L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	TIGR00718	57
sda_beta	L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	TIGR00719	16
secA	preprotein translocase subunit SecA	TIGR00963	16
secE_bact	preprotein translocase subunit SecE	TIGR00964	2
serS	serine--tRNA ligase	TIGR00414	110
sigpep_I_bact	signal peptidase I	TIGR02227	3
sms	DNA repair protein RadA	TIGR00416	52
spoT_relA	RelA/SpoT family protein	TIGR00691	56
strep_PBP1A	penicillin-binding protein PBP1A		28
strep_PBP1B	penicillin-binding protein PBP1B		33
strep_PBP2A	penicillin-binding protein PBP2A		28
strep_PBP2B	penicillin-binding protein PBP2B		12
strep_PBP2X	penicillin-binding protein PBP2X		2
sufB	Fe-S cluster assembly protein SufB	TIGR01980	48
sufC	Fe-S cluster assembly ATPase SufC	TIGR01978	26
sufD	Fe-S cluster assembly protein SufD	TIGR01981	16
sufS	SufS family cysteine desulfurase	TIGR01979	34
tRNA_yibK_trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	TIGR00185	4
terminal_TopJ	terminal organelle assembly protein TopJ		3
tet_MFS_Y	tetracycline efflux MFS transporter Tet(Y)		2
tgt_general	tRNA-guanine transglycosylase	TIGR00449	2
thiE	thiamine phosphate synthase	TIGR00693	3
thioredoxin	thioredoxin	TIGR01068	1
thrS	threonine--tRNA ligase	TIGR00418	34
thyX	FAD-dependent thymidylate synthase	TIGR02170	2
thym_sym	thymidylate synthase	TIGR03284	39
tig	trigger factor	TIGR00115	10
tigrfam_recA	recombinase RecA	TIGR02012	57
tktlase_bact	transketolase	TIGR00232	51
tly	TlyA family rRNA (cytidine-2'-O)-methyltransferase	TIGR00478	2
tolQ	protein TolQ	TIGR02796	2
topA_bact	type I DNA topoisomerase	TIGR01051	22
treS_nterm	maltose alpha-D-glucosyltransferase	TIGR02456	3
trehalose_treC	alpha,alpha-phosphotrehalase	TIGR02403	13
trifunc_aldol	KHG/KDPG aldolase/sugar kinase fusion protein		2
trim_sens_DfrEf	trimethoprim-sensitive dihydrofolate reductase		9
trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD	TIGR00088	6
trmU	tRNA 2-thiouridine(34) synthase MnmA	TIGR00420	3
trpB	tryptophan synthase subunit beta	TIGR00263	9
trpS	tryptophan--tRNA ligase	TIGR00233	2
tsf	translation elongation factor Ts	TIGR00116	4
type_I_sec_HlyB	type I secretion system permease/ATPase	TIGR01846	2
tyrS	tyrosine--tRNA ligase	TIGR00234	9
tyr_de_CO2_Ent	tyrosine decarboxylase	TIGR03811	98
tyr_nico_aTase	tyrosine/nicotianamine family aminotransferase	TIGR01265	1
uS13_bact	30S ribosomal protein S13	TIGR03631	18
udk	uridine kinase	TIGR00235	4
ureG	urease accessory protein UreG	TIGR00101	1
uvrC	excinuclease ABC subunit UvrC	TIGR00194	14
uvra	excinuclease ABC subunit UvrA	TIGR00630	10
uvrb	excinuclease ABC subunit UvrB	TIGR00631	33
valS	valine--tRNA ligase	TIGR00422	26
vanR-C	VanC-type vancomycin resistance DNA-binding response regulator VanR		1
vanR_ACDEGLN	VanR-ABDEGLN family response regulator transcription factor		33
vanR_FM	VanR-FM family response regulator transcription factor		1
wall_bind_EntC	cell wall-binding protein EntC		1
wecB	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	TIGR00236	16
xseA	exodeoxyribonuclease VII large subunit	TIGR00237	17
xth	exodeoxyribonuclease III	TIGR00633	1
xylose_isom_A	xylose isomerase	TIGR02630	50
yidC_oxa1_cterm	membrane protein insertase YidC	TIGR03592	4
yjdL_sub1_fam	oligopeptide:H+ symporter	TIGR00924	6
zwf	glucose-6-phosphate dehydrogenase	TIGR00871	12
