L1	L2	L3	ID	Function	EC	Gene	Count
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02906	Large subunit ribosomal protein L3		RP-L3, MRPL3, rplC	12
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02906	Large subunit ribosomal protein L3		RP-L3, MRPL3, rplC	12
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02919	Large subunit ribosomal protein L36		RP-L36, MRPL36, rpmJ	3
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02919	Large subunit ribosomal protein L36		RP-L36, MRPL36, rpmJ	3
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02926	Large subunit ribosomal protein L4		RP-L4, MRPL4, rplD	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02926	Large subunit ribosomal protein L4		RP-L4, MRPL4, rplD	2
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02931	Large subunit ribosomal protein L5		RP-L5, MRPL5, rplE	9
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02931	Large subunit ribosomal protein L5		RP-L5, MRPL5, rplE	9
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02935	Large subunit ribosomal protein L7/L12		RP-L7, MRPL12, rplL	7
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02935	Large subunit ribosomal protein L7/L12		RP-L7, MRPL12, rplL	7
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02945	Small subunit ribosomal protein S1		RP-S1, rpsA	6
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02945	Small subunit ribosomal protein S1		RP-S1, rpsA	6
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02946	Small subunit ribosomal protein S10		RP-S10, MRPS10, rpsJ	7
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02946	Small subunit ribosomal protein S10		RP-S10, MRPS10, rpsJ	7
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02950	Small subunit ribosomal protein S12		RP-S12, MRPS12, rpsL	6
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02950	Small subunit ribosomal protein S12		RP-S12, MRPS12, rpsL	6
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02952	Small subunit ribosomal protein S13		RP-S13, rpsM	9
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02952	Small subunit ribosomal protein S13		RP-S13, rpsM	9
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02959	Small subunit ribosomal protein S16		RP-S16, MRPS16, rpsP	7
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02959	Small subunit ribosomal protein S16		RP-S16, MRPS16, rpsP	7
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02959	Small subunit ribosomal protein S16		RP-S16, MRPS16, rpsP	7
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02963	Small subunit ribosomal protein S18		RP-S18, MRPS18, rpsR	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02963	Small subunit ribosomal protein S18		RP-S18, MRPS18, rpsR	1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02965	Small subunit ribosomal protein S19		RP-S19, rpsS	3
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02965	Small subunit ribosomal protein S19		RP-S19, rpsS	3
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02967	Small subunit ribosomal protein S2		RP-S2, MRPS2, rpsB	12
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02967	Small subunit ribosomal protein S2		RP-S2, MRPS2, rpsB	12
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02982	Small subunit ribosomal protein S3		RP-S3, rpsC	13
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02982	Small subunit ribosomal protein S3		RP-S3, rpsC	13
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02986	Small subunit ribosomal protein S4		RP-S4, rpsD	4
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02986	Small subunit ribosomal protein S4		RP-S4, rpsD	4
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02988	Small subunit ribosomal protein S5		RP-S5, MRPS5, rpsE	6
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02988	Small subunit ribosomal protein S5		RP-S5, MRPS5, rpsE	6
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02992	Small subunit ribosomal protein S7		RP-S7, MRPS7, rpsG	7
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02992	Small subunit ribosomal protein S7		RP-S7, MRPS7, rpsG	7
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02994	Small subunit ribosomal protein S8		RP-S8, rpsH	3
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02994	Small subunit ribosomal protein S8		RP-S8, rpsH	3
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02996	Small subunit ribosomal protein S9		RP-S9, MRPS9, rpsI	12
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02996	Small subunit ribosomal protein S9		RP-S9, MRPS9, rpsI	12
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03040	DNA-directed RNA polymerase subunit alpha	2.7.7.6	rpoA	13
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03040	DNA-directed RNA polymerase subunit alpha	2.7.7.6	rpoA	13
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03040	DNA-directed RNA polymerase subunit alpha	2.7.7.6	rpoA	13
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03043	DNA-directed RNA polymerase subunit beta	2.7.7.6	rpoB	37
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03043	DNA-directed RNA polymerase subunit beta	2.7.7.6	rpoB	37
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03043	DNA-directed RNA polymerase subunit beta	2.7.7.6	rpoB	37
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03046	DNA-directed RNA polymerase subunit beta'	2.7.7.6	rpoC	44
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03046	DNA-directed RNA polymerase subunit beta'	2.7.7.6	rpoC	44
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03046	DNA-directed RNA polymerase subunit beta'	2.7.7.6	rpoC	44
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03048	DNA-directed RNA polymerase subunit delta		rpoE	2
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03048	DNA-directed RNA polymerase subunit delta		rpoE	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03048	DNA-directed RNA polymerase subunit delta		rpoE	2
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	25
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	25
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	25
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	25
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03076	Preprotein translocase subunit SecY		secY	5
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03076	Preprotein translocase subunit SecY		secY	5
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03076	Preprotein translocase subunit SecY		secY	5
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03076	Preprotein translocase subunit SecY		secY	5
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K03077	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	araD, ulaF, sgaE, sgbE	15
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K03077	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	araD, ulaF, sgaE, sgbE	15
Cellular Processes	Cell motility	Flagellar assembly [PATH:ko02040]	K03086	RNA polymerase primary sigma factor		rpoD	20
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03086	RNA polymerase primary sigma factor		rpoD	20
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03092	RNA polymerase sigma-54 factor		rpoN	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K03092	RNA polymerase sigma-54 factor		rpoN	1
Cellular Processes	Cell motility	Flagellar assembly [PATH:ko02040]	K03092	RNA polymerase sigma-54 factor		rpoN	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03092	RNA polymerase sigma-54 factor		rpoN	1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03095	SprT-like protein		sprL	5
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	12
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	12
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	12
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03106	Signal recognition particle subunit SRP54	3.6.5.4	SRP54, ffh	12
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03110	Fused signal recognition particle receptor		ftsY	18
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03110	Fused signal recognition particle receptor		ftsY	18
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03110	Fused signal recognition particle receptor		ftsY	18
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03110	Fused signal recognition particle receptor		ftsY	18
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03111	Single-strand DNA-binding protein		ssb	3
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03111	Single-strand DNA-binding protein		ssb	3
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03111	Single-strand DNA-binding protein		ssb	3
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03111	Single-strand DNA-binding protein		ssb	3
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03111	Single-strand DNA-binding protein		ssb	3
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03111	Single-strand DNA-binding protein		ssb	3
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K03151	TRNA uracil 4-sulfurtransferase	2.8.1.4	thiI	6
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K03151	TRNA uracil 4-sulfurtransferase	2.8.1.4	thiI	6
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03151	TRNA uracil 4-sulfurtransferase	2.8.1.4	thiI	6
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03168	DNA topoisomerase I	5.6.2.1	topA	14
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03168	DNA topoisomerase I	5.6.2.1	topA	14
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03169	DNA topoisomerase III	5.6.2.1	topB	5
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03177	TRNA pseudouridine55 synthase	5.4.99.25	truB, PUS4, TRUB1	7
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03215	23S rRNA (uracil1939-C5)-methyltransferase	2.1.1.190	rumA	3
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03216	TRNA (cytidine/uridine-2'-O-)-methyltransferase	2.1.1.207	trmL, cspR	2
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	5
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	5
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	5
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	5
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03217	YidC/Oxa1 family membrane protein insertase		yidC, spoIIIJ, OXA1, ccfA	5
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase	2.1.1.185	rlmB	2
Genetic Information Processing	Translation	RNA transport [PATH:ko03013]	K03238	Translation initiation factor 2 subunit 2		EIF2S2	1
Brite Hierarchies	Protein families: metabolism	Protein phosphatases and associated proteins [BR:ko01009]	K03238	Translation initiation factor 2 subunit 2		EIF2S2	1
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K03238	Translation initiation factor 2 subunit 2		EIF2S2	1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Transport	K03305	Proton-dependent oligopeptide transporter, POT family		TC.POT	4
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Transport	K03311	Branched-chain amino acid:cation transporter, LIVCS family		TC.LIVCS	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03315	Na+:H+ antiporter, NhaC family		nhaC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03322	Manganese transport protein		mntH	9
Metabolism	Carbohydrate metabolism	Inositol phosphate metabolism [PATH:ko00562]	K03339	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase	4.1.2.29	iolJ	1
Metabolism	Metabolism of other amino acids	D-Alanine metabolism [PATH:ko00473]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	5
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	5
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	5
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	5
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1	6.1.1.13	dltA	5
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03387	NADH-dependent peroxiredoxin subunit F	1.8.1.-	ahpF	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03402	Transcriptional regulator of arginine metabolism		argR, ahrC	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03424	TatD DNase family protein	3.1.21.-	tatD	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K03431	Phosphoglucosamine mutase	5.4.2.10	glmM	6
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03438	16S rRNA (cytosine1402-N4)-methyltransferase	2.1.1.199	mraW, rsmH	5
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03439	TRNA (guanine-N7-)-methyltransferase	2.1.1.33	trmB, METTL1, TRM8	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family		ftsK, spoIIIE	7
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03470	Ribonuclease HII	3.1.26.4	rnhB	6
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03470	Ribonuclease HII	3.1.26.4	rnhB	6
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03471	Ribonuclease HIII	3.1.26.4	rnhC	2
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03471	Ribonuclease HIII	3.1.26.4	rnhC	2
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K03475	Ascorbate PTS system EIIC component		ulaA, sgaT	1
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K03475	Ascorbate PTS system EIIC component		ulaA, sgaT	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03475	Ascorbate PTS system EIIC component		ulaA, sgaT	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03484	LacI family transcriptional regulator, sucrose operon repressor		scrR	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03488	Beta-glucoside operon transcriptional antiterminator		licT, bglG	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03489	GntR family transcriptional regulator, transcriptional regulator of bglA		yydK	4
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03495	TRNA uridine 5-carboxymethylaminomethyl modification enzyme		gidA, mnmG, MTO1	15
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03495	TRNA uridine 5-carboxymethylaminomethyl modification enzyme		gidA, mnmG, MTO1	15
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03496	Chromosome partitioning protein		parA, soj	2
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03496	Chromosome partitioning protein		parA, soj	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03500	16S rRNA (cytosine967-C5)-methyltransferase	2.1.1.176	rsmB, sun	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03501	16S rRNA (guanine527-N7)-methyltransferase	2.1.1.170	gidB, rsmG	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03501	16S rRNA (guanine527-N7)-methyltransferase	2.1.1.170	gidB, rsmG	2
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03517	Quinolinate synthase	2.5.1.72	nadA	8
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K03523	Biotin transport system substrate-specific component		bioY	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03523	Biotin transport system substrate-specific component		bioY	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	1.17.7.1 1.17.7.3	gcpE, ispG	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03529	Chromosome segregation protein		smc	13
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03531	Cell division protein FtsZ		ftsZ	22
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03531	Cell division protein FtsZ		ftsZ	22
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K03531	Cell division protein FtsZ		ftsZ	22
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K03531	Cell division protein FtsZ		ftsZ	22
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		clpX, CLPX	16
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		clpX, CLPX	16
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K03545	Trigger factor		tig	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03546	DNA repair protein SbcC/Rad50		sbcC, rad50	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03547	DNA repair protein SbcD/Mre11		sbcD, mre11	1
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03551	Holliday junction DNA helicase RuvB	3.6.4.12	ruvB	18
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03551	Holliday junction DNA helicase RuvB	3.6.4.12	ruvB	18
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03553	Recombination protein RecA		recA	16
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03553	Recombination protein RecA		recA	16
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03555	DNA mismatch repair protein MutS		mutS	8
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03555	DNA mismatch repair protein MutS		mutS	8
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03568	TldD protein		tldD	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03570	Rod shape-determining protein MreC		mreC	5
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K03575	A/G-specific adenine glycosylase	3.2.2.31	mutY	3
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03575	A/G-specific adenine glycosylase	3.2.2.31	mutY	3
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K03588	Cell division protein FtsW		ftsW, spoVE	4
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03588	Cell division protein FtsW		ftsW, spoVE	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03588	Cell division protein FtsW		ftsW, spoVE	4
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03592	PmbA protein		pmbA	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03595	GTPase		era, ERAL1	3
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03595	GTPase		era, ERAL1	3
Human Diseases	Infectious disease: bacterial	Legionellosis [PATH:ko05134]	K03596	GTP-binding protein LepA		lepA	30
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K03604	LacI family transcriptional regulator, purine nucleotide synthesis repressor		purR	1
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K03621	Phosphate acyltransferase	2.3.1.274	plsX	7
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K03621	Phosphate acyltransferase	2.3.1.274	plsX	7
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03624	Transcription elongation factor GreA		greA	3
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03628	Transcription termination factor Rho		rho	18
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03628	Transcription termination factor Rho		rho	18
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03628	Transcription termination factor Rho		rho	18
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03629	DNA replication and repair protein RecF		recF	6
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03629	DNA replication and repair protein RecF		recF	6
Not Included in Pathway or Brite	Unclassified: genetic information processing	Replication and repair	K03630	DNA repair protein RadC		radC	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03631	DNA repair protein RecN (Recombination protein N)		recN	5
Not Included in Pathway or Brite	Unclassified: metabolism	Nucleotide metabolism	K03647	Protein involved in ribonucleotide reduction		nrdI	1
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K03648	Uracil-DNA glycosylase	3.2.2.27	UNG, UDG	9
Human Diseases	Immune disease	Primary immunodeficiency [PATH:ko05340]	K03648	Uracil-DNA glycosylase	3.2.2.27	UNG, UDG	9
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03648	Uracil-DNA glycosylase	3.2.2.27	UNG, UDG	9
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03650	TRNA modification GTPase	3.6.-.-	mnmE, trmE, MSS1	14
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	5
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	5
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	5
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03655	ATP-dependent DNA helicase RecG	3.6.4.12	recG	7
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03655	ATP-dependent DNA helicase RecG	3.6.4.12	recG	7
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03656	ATP-dependent DNA helicase Rep	3.6.4.12	rep	2
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	1
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	1
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K03664	SsrA-binding protein		smpB	4
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Unclassified viral proteins	K03664	SsrA-binding protein		smpB	4
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03665	GTPase		hflX	8
