ID	Function	Source	Count
PRK13169.1-1	DNA replication initiation control protein YabA	PRK13169	6
PRK13188.1	bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase	PRK13188	11
PRK13192.1	bifunctional urease subunit gamma/beta	PRK13192	1
PRK13197.1	pyroglutamyl-peptidase I	PRK13197	77
PRK13203.1	urease subunit beta	PRK13203	10
PRK13206.1	urease subunit alpha	PRK13206	5
PRK13207.1	urease subunit alpha	PRK13207	20
PRK13211.1	N-acetylglucosamine-binding protein GbpA	PRK13211	9
PRK13241.1	urease subunit gamma	PRK13241	3
PRK13253.1	citrate lyase subunit gamma	PRK13253	19
PRK13254.1-5	cytochrome c maturation protein CcmE	PRK13254	1
PRK13289.1	NO-inducible flavohemoprotein	PRK13289	3
PRK13299.1	CCA tRNA nucleotidyltransferase	PRK13299	54
PRK13309.1	urease subunit alpha	PRK13309	2
PRK13310.1	N-acetylglucosamine kinase	PRK13310	2
PRK13337.1	diacylglycerol kinase	PRK13337	1
PRK13341.1-2	AAA family ATPase	PRK13341	2
PRK13341.1-4	AAA family ATPase	PRK13341	11
PRK13343.1	F0F1 ATP synthase subunit alpha	PRK13343	29
PRK13357.1	branched-chain amino acid aminotransferase	PRK13357	7
PRK13411.1	molecular chaperone DnaK	PRK13411	10
PRK13480.1	3'-5' exoribonuclease YhaM	PRK13480	54
PRK13505.1	formate--tetrahydrofolate ligase	PRK13505	173
PRK13508.1	tagatose-6-phosphate kinase	PRK13508	27
PRK13511.1	6-phospho-beta-galactosidase	PRK13511	188
PRK13529.1	oxaloacetate-decarboxylating malate dehydrogenase	PRK13529	9
PRK13536.1	nodulation factor ABC transporter ATP-binding protein NodI	PRK13536	5
PRK13545.1	teichoic acids export protein ATP-binding subunit	PRK13545	9
PRK13549.1	xylose ABC transporter ATP-binding protein	PRK13549	3
PRK13571.1	anthranilate synthase component I	PRK13571	3
PRK13579.1	glycine cleavage system aminomethyltransferase GcvT	PRK13579	2
PRK13634.1	energy-coupling factor ABC transporter ATP-binding protein	PRK13634	91
PRK13635.1	energy-coupling factor ABC transporter ATP-binding protein	PRK13635	120
PRK13657.1	glucan ABC transporter ATP-binding protein/ permease	PRK13657	39
PRK13660.1	hypothetical protein	PRK13660	14
PRK13661.1	ECF-type riboflavin transporter substrate-binding protein	PRK13661	27
PRK13662.1	hypothetical protein	PRK13662	52
PRK13666.1	hypothetical protein	PRK13666	4
PRK13667.1	hypothetical protein	PRK13667	1
PRK13670.1	nucleotidyltransferase	PRK13670	50
PRK13672.1	hypothetical protein	PRK13672	2
PRK13678.1-2	hypothetical protein	PRK13678	21
PRK13694.1	hypothetical protein	PRK13694	18
PRK13770.1	histidinol dehydrogenase	PRK13770	1
PRK13780.1	phosphocarrier protein HPr	PRK13780	32
PRK13803.1	bifunctional phosphoribosylanthranilate isomerase/tryptophan synthase subunit beta	PRK13803	15
PRK13805.1	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	PRK13805	192
PRK13808.1	adenylate kinase	PRK13808	2
PRK13818.1	ribosome-binding factor A	PRK13818	4
PRK13837.1	two-component system VirA-like sensor kinase	PRK13837	1
PRK13889.1	conjugal transfer relaxase TraA	PRK13889	66
PRK13905.1	UDP-N-acetylmuramate dehydrogenase	PRK13905	22
PRK13911.1	exodeoxyribonuclease III	PRK13911	22
PRK13922.12-1	rod shape-determining protein MreC	PRK13922	1
PRK13927.1	rod shape-determining protein MreB	PRK13927	10
PRK13956.1	dUTP diphosphatase	PRK13956	4
PRK13962.1	bifunctional phosphoglycerate kinase/triosephosphate isomerase	PRK13962	110
PRK13969.1	proline racemase	PRK13969	101
PRK13977.1	oleate hydratase	PRK13977	35
PRK13979.1	DNA topoisomerase IV subunit A	PRK13979	1
PRK13981.1	NAD+ synthase	PRK13981	1
PRK14012.1	IscS subfamily cysteine desulfurase	PRK14012	2
PRK14013.1-3	hypothetical protein	PRK14013	1
PRK14013.2-6	hypothetical protein	PRK14013	2
PRK14018.1	bifunctional peptide-methionine (S)-S-oxide reductase MsrA/peptide-methionine (R)-S-oxide reductase MsrB	PRK14018	49
PRK14019.1	bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II	PRK14019	1
PRK14022.1	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	PRK14022	4
PRK14086.1	chromosomal replication initiator protein DnaA	PRK14086	18
PRK14091.1	RNA chaperone Hfq	PRK14091	2
PRK14093.1	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase	PRK14093	5
PRK14097.1	glucose-6-phosphate isomerase	PRK14097	121
PRK14104.1	chaperonin GroEL	PRK14104	9
PRK14115.1	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	PRK14115	18
PRK14116.1	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	PRK14116	55
PRK14117.1	phosphoglycerate mutase	PRK14117	5
PRK14118.1	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	PRK14118	53
PRK14127.1	cell division regulator GpsB	PRK14127	16
PRK14156.1	nucleotide exchange factor GrpE	PRK14156	1
PRK14162.1	nucleotide exchange factor GrpE	PRK14162	19
PRK14179.1	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	PRK14179	68
PRK14188.1	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	PRK14188	22
PRK14276.1	molecular chaperone DnaJ	PRK14276	112
PRK14280.1	molecular chaperone DnaJ	PRK14280	21
PRK14287.1	chaperone protein DnaJ	PRK14287	1
PRK14300.1	chaperone protein DnaJ	PRK14300	1
PRK14352.1	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	PRK14352	2
PRK14353.1	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	PRK14353	6
PRK14354.1	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	PRK14354	133
PRK14521.1	30S ribosomal protein S16	PRK14521	11
PRK14532.1	adenylate kinase	PRK14532	1
PRK14537.1	50S ribosomal protein L20/unknown domain fusion protein	PRK14537	12
PRK14607.1	bifunctional anthranilate synthase component II/anthranilate phosphoribosyltransferase	PRK14607	6
PRK14669.1	excinuclease ABC subunit C	PRK14669	4
PRK14770.1	lipoprotein signal peptidase	PRK14770	5
PRK14806.1	bifunctional prephenate dehydrogenase/3-phosphoshikimate 1-carboxyvinyltransferase	PRK14806	6
PRK14822.1	XTP/dITP diphosphatase	PRK14822	31
PRK14830.1	isoprenyl transferase	PRK14830	67
PRK14831.1	undecaprenyl pyrophosphate synthase	PRK14831	1
PRK14834.1	isoprenyl transferase	PRK14834	3
PRK14844.1	DNA-directed RNA polymerase subunit beta/beta'	PRK14844	14
PRK14869.1-5	putative manganese-dependent inorganic diphosphatase	PRK14869	10
PRK14874.1	aspartate-semialdehyde dehydrogenase	PRK14874	6
PRK14900.1	valine--tRNA ligase	PRK14900	3
PRK14902.1	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	PRK14902	61
PRK14906.1	DNA-directed RNA polymerase subunit beta'	PRK14906	96
PRK14908.1	glycine--tRNA ligase	PRK14908	21
PRK14939.1	DNA gyrase subunit B	PRK14939	57
PRK15014.1	6-phospho-beta-glucosidase	PRK15014	4
PRK15017.1	cytochrome o ubiquinol oxidase subunit I	PRK15017	2
PRK15030.1	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	PRK15030	1
PRK15037.1	fructuronate reductase	PRK15037	2
PRK15048.1	methyl-accepting chemotaxis protein II	PRK15048	2
PRK15049.1	L-asparagine permease	PRK15049	18
PRK15061.1	catalase/peroxidase	PRK15061	19
PRK15064.1	ABC-F family ATPase	PRK15064	42
PRK15065.1	mannose/fructose/sorbose family PTS transporter subunit IIC	PRK15065	62
PRK15066.1	ABC transporter permease	PRK15066	82
PRK15079.1	murein tripeptide/oligopeptide ABC transporter ATP binding protein OppF	PRK15079	40
PRK15088.1	PTS mannose transporter subunit IIAB	PRK15088	39
PRK15104.1	oligopeptide ABC transporter substrate-binding protein OppA	PRK15104	10
PRK15122.1	magnesium-translocating P-type ATPase	PRK15122	74
PRK15134.1	microcin C ABC transporter ATP-binding protein YejF	PRK15134	3
PRK15138.1	alcohol dehydrogenase	PRK15138	6
PRK15398.1	aldehyde dehydrogenase	PRK15398	1
PRK15425.1	glyceraldehyde-3-phosphate dehydrogenase	PRK15425	4
PRK15452.1	tRNA 5-hydroxyuridine modification protein YegQ	PRK15452	16
PRK15480.1	glucose-1-phosphate thymidylyltransferase RfbA	PRK15480	12
PR_assoc_PrdC	proline reductase-associated electron transfer protein PrdC	TIGR04481	97
PTBA	glucose PTS transporter subunit IIA	TIGR00830	5
PTS-II-ABC-beta	beta-glucoside-specific PTS transporter subunit IIABC	TIGR01995	156
PTS-II-BC-nag	N-acetylglucosamine-specific PTS transporter subunit IIBC	TIGR01998	68
PTS_IIC_fructo	fructose-specific PTS transporter subunit EIIC	TIGR01427	17
PTS_I_fam	phosphoenolpyruvate--protein phosphotransferase	TIGR01417	70
Pal_lipo	peptidoglycan-associated lipoprotein Pal	TIGR02802	2
ParA_partition	ParA family partition ATPase		1
PepG1	type I toxin-antitoxin system toxin PepG1		340
PhnE	phosphonate ABC transporter, permease protein PhnE	TIGR01097	33
PhnT2	putative 2-aminoethylphosphonate ABC transporter ATP-binding protein	TIGR03265	7
PhoB	phosphate regulon transcriptional regulator PhoB	TIGR02154	7
PknB_PASTA_kin	Stk1 family PASTA domain-containing Ser/Thr kinase		155
Pmev_kin_Gr_pos	phosphomevalonate kinase	TIGR01220	89
PseB	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	TIGR03589	1
PurN	phosphoribosylglycinamide formyltransferase	TIGR00639	19
PyrG	CTP synthase (glutamine hydrolyzing)	TIGR00337	40
Q_tRNA_tgt	tRNA guanosine(34) transglycosylase Tgt	TIGR00430	52
RF_mod_PrmC	peptide chain release factor N(5)-glutamine methyltransferase	TIGR03534	1
RNAP_delt_lowGC	DNA-directed RNA polymerase subunit delta	TIGR04567	15
RNA_bind_YhbY	ribosome assembly RNA-binding protein YhbY	TIGR00253	6
RNA_repair_RtcR	RNA repair transcriptional activator RtcR		6
RND_permease_1	multidrug efflux RND transporter permease subunit		8
RND_permease_2	multidrug efflux RND transporter permease subunit		12
RNR_1b_NrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	TIGR04170	118
RNaseEG	Rne/Rng family ribonuclease	TIGR00757	4
RNaseIII	ribonuclease III	TIGR02191	16
RNasePH	ribonuclease PH	TIGR01966	67
RNase_R	ribonuclease R	TIGR02063	113
RNase_Y	ribonuclease Y	TIGR03319	108
RNase_Z	ribonuclease Z	TIGR02651	16
ROK_glcA_fam	ROK family glucokinase	TIGR00744	21
RicT_YaaT_fam	regulatory iron-sulfur-containing complex subunit RicT		59
Rieske_proteo	ubiquinol-cytochrome c reductase iron-sulfur subunit	TIGR01416	3
RutF	pyrimidine utilization flavin reductase protein F	TIGR03615	3
S15_bact	30S ribosomal protein S15	TIGR00952	23
S16	30S ribosomal protein S16	TIGR00002	17
S18	30S ribosomal protein S18	TIGR00165	14
S1_dom_CvfD	CvfD/Ygs/GSP13 family RNA-binding post-transcriptional regulator		11
S21p	30S ribosomal protein S21	TIGR00030	3
SBP_KPN_01854	TIGR04028 family ABC transporter substrate-binding protein	TIGR04028	2
SMC_prok_B	chromosome segregation protein SMC	TIGR02168	176
SUF_assoc	SUF system Fe-S cluster assembly protein	TIGR02945	2
SUF_scaf_2	SUF system NifU family Fe-S cluster assembly protein	TIGR01994	14
SecA2_Bac_anthr	accessory Sec system translocase SecA2	TIGR04397	15
SepM_fam_S16	SepM family pheromone-processing serine protease		25
Stp1_PP2C_phos	Stp1/IreP family PP2C-type Ser/Thr phosphatase		26
T4P_ComGB	competence type IV pilus assembly protein ComGB		4
T6A_TsaD_YgjD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	TIGR03723	37
T6A_YeaZ	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	TIGR03725	10
T6A_YjeE	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	TIGR00150	4
TF_CBS_SpxR	CBS-HotDog domain-containing transcription factor SpxR		15
TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	TIGR00006	13
TIGR00010	YchF/TatD family DNA exonuclease	TIGR00010	26
TIGR00043	rRNA maturation RNase YbeY	TIGR00043	21
TIGR00045	glycerate kinase	TIGR00045	9
TIGR00054	RIP metalloprotease RseP	TIGR00054	3
TIGR00056	MlaE family lipid ABC transporter permease subunit	TIGR00056	1
TIGR00057	L-threonylcarbamoyladenylate synthase	TIGR00057	5
TIGR00089	MiaB/RimO family radical SAM methylthiotransferase	TIGR00089	5
TIGR00091	tRNA (guanosine(46)-N7)-methyltransferase TrmB	TIGR00091	4
TIGR00092	redox-regulated ATPase YchF	TIGR00092	118
TIGR00093	pseudouridine synthase	TIGR00093	3
TIGR00095	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	TIGR00095	2
TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	TIGR00096	9
TIGR00159	diadenylate cyclase CdaA	TIGR00159	24
TIGR00242	division/cell wall cluster transcriptional repressor MraZ	TIGR00242	4
TIGR00244	transcriptional regulator NrdR	TIGR00244	32
TIGR00245	iron export ABC transporter permease subunit FetB	TIGR00245	15
TIGR00247	endolytic transglycosylase MltG	TIGR00247	2
TIGR00256	D-aminoacyl-tRNA deacylase	TIGR00256	13
TIGR00273	LutB/LldF family L-lactate oxidation iron-sulfur protein	TIGR00273	3
TIGR00275	aminoacetone oxidase family FAD-binding enzyme	TIGR00275	2
TIGR00278	membrane protein insertion efficiency factor YidD	TIGR00278	3
TIGR00282	TIGR00282 family metallophosphoesterase	TIGR00282	31
TIGR00342	tRNA 4-thiouridine(8) synthase ThiI	TIGR00342	14
TIGR00357	peptide-methionine (R)-S-oxide reductase MsrB	TIGR00357	23
TIGR00365	Grx4 family monothiol glutaredoxin	TIGR00365	8
TIGR00368	YifB family Mg chelatase-like AAA ATPase	TIGR00368	7
TIGR00426	competence protein ComEA helix-hairpin-helix repeat region	TIGR00426	13
TIGR01033	YebC/PmpR family DNA-binding transcriptional regulator	TIGR01033	10
TIGR01212	TIGR01212 family radical SAM protein	TIGR01212	25
TIGR02328	TIGR02328 family protein	TIGR02328	26
TIGR03766	conserved hypothetical integral membrane protein	TIGR03766	17
TRX_reduct	thioredoxin-disulfide reductase	TIGR01292	24
TrpE-arch	anthranilate synthase component I	TIGR01820	1
TruB	tRNA pseudouridine(55) synthase TruB	TIGR00431	1
TypA_BipA	translational GTPase TypA	TIGR01394	127
UDP-GALP_mutase	UDP-galactopyranose mutase	TIGR00031	1
Vat_ABCDEFH	Vat family streptogramin A O-acetyltransferase		14
WcaJ_sugtrans	undecaprenyl-phosphate glucose phosphotransferase	TIGR03023	8
XPRTase	xanthine phosphoribosyltransferase	TIGR01744	1
XylB	xylulokinase	TIGR01312	26
Y_phosphoryl	pyrimidine-nucleoside phosphorylase	TIGR02644	18
YaaA_near_RecF	S4 domain-containing protein YaaA	TIGR02988	14
YbaK_EbsC	Cys-tRNA(Pro) deacylase	TIGR00011	15
YiiL_rotase	L-rhamnose mutarotase	TIGR02625	17
YloV	DAK2 domain fusion protein YloV	TIGR03599	40
accD	acetyl-CoA carboxylase, carboxyltransferase subunit beta	TIGR00515	53
acetolac_decarb	acetolactate decarboxylase	TIGR01252	3
ackA	acetate/propionate family kinase	TIGR00016	40
acolac_catab	acetolactate synthase AlsS	TIGR02418	1
aconitase_1	aconitate hydratase AcnA	TIGR01341	6
aconitase_mito	aconitate hydratase	TIGR01340	1
addA_Gpos	helicase-exonuclease AddAB subunit AddA	TIGR02785	147
addA_alphas	double-strand break repair helicase AddA	TIGR02784	3
addB_Gpos	helicase-exonuclease AddAB subunit AddB	TIGR02773	10
addB_alphas	double-strand break repair protein AddB	TIGR02786	8
adh_III_F_hyde	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	TIGR02818	2
agaS_fam	putative sugar isomerase, AgaS family	TIGR02815	38
ahcY	adenosylhomocysteinase	TIGR00936	18
alaS	alanine--tRNA ligase	TIGR00344	51
alr	alanine racemase	TIGR00492	7
aman2_put	GH92 family glycosyl hydrolase	TIGR01180	14
amt	ammonium transporter	TIGR00836	1
antiport_TyrP	tyrosine-tyramine antiporter		120
antiport_nhaC	Na+/H+ antiporter NhaC	TIGR00931	3
araD	L-ribulose-5-phosphate 4-epimerase	TIGR00760	20
arcA	arginine deiminase	TIGR01078	38
arcC	carbamate kinase	TIGR00746	52
argH	argininosuccinate lyase	TIGR00838	6
argS	arginine--tRNA ligase	TIGR00456	5
aroB	3-dehydroquinate synthase	TIGR01357	46
aroD	type I 3-dehydroquinate dehydratase	TIGR01093	3
arsB_Sta_pI258	arsenite efflux transporter membrane subunit ArsB		2
asnASE_II	type II asparaginase	TIGR00520	1
aspS_bact	aspartate--tRNA ligase	TIGR00459	24
asp_4_decarbox	aspartate 4-decarboxylase	TIGR03801	52
atpA	F0F1 ATP synthase subunit alpha	TIGR00962	183
atpD	F0F1 ATP synthase subunit beta	TIGR01039	169
bPGM	beta-phosphoglucomutase	TIGR01990	30
bac_cardiolipin	cardiolipin synthase	TIGR04265	20
benzoate_CatM	cis,cis-muconate-binding transcription regulator CatM		1
bfr	bacterioferritin	TIGR00754	2
bifunc_MprF	bifunctional lysylphosphatidylglycerol flippase/synthetase MprF		90
bioB	biotin synthase BioB	TIGR00433	4
bioF	8-amino-7-oxononanoate synthase	TIGR00858	3
cas1_DVULG	type I-C CRISPR-associated endonuclease Cas1c	TIGR03640	65
cas1_ECOLI	type I-E CRISPR-associated endonuclease Cas1e	TIGR03638	2
cas3_core	CRISPR-associated helicase Cas3'	TIGR01587	1
casC_Cse4	type I-E CRISPR-associated protein Cas7/Cse4/CasC	TIGR01869	4
cas_CT1978	type I-E CRISPR-associated endoribonuclease Cas2e	TIGR01873	2
cas_Cas5d	type I-C CRISPR-associated protein Cas5c	TIGR01876	21
cas_Csd2	type I-C CRISPR-associated protein Cas7/Csd2	TIGR02589	48
ccmC	heme ABC transporter permease CcmC	TIGR01191	8
ccpA	catabolite control protein A	TIGR01481	77
ccs	citrate:cation symporter	TIGR00783	7
cello_pts_IIC	PTS cellobiose transporter subunit IIC	TIGR00359	46
chaperone_ClpB	ATP-dependent chaperone ClpB	TIGR03346	513
chloram_CatB	type B chloramphenicol O-acetyltransferase		17
citD	citrate lyase acyl carrier protein	TIGR01608	1
citE	citrate (pro-3S)-lyase subunit beta	TIGR01588	125
citF	citrate lyase subunit alpha	TIGR01584	213
citrate_citG	triphosphoribosyl-dephospho-CoA synthase CitG	TIGR03125	11
clpP	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	TIGR00493	21
clpX	ATP-dependent protease ATP-binding subunit ClpX	TIGR00382	41
cmk	(d)CMP kinase	TIGR00017	27
coaBC_dfp	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	TIGR00521	2
coaB_strep	phosphopantothenate--cysteine ligase	TIGR02114	3
coaC_strep	phosphopantothenoylcysteine decarboxylase	TIGR02113	42
coaD_prev_kdtB	pantetheine-phosphate adenylyltransferase	TIGR01510	10
codY_Gpos	GTP-sensing pleiotropic transcriptional regulator CodY	TIGR02787	36
comE	comEA protein	TIGR01259	5
copper_res_A	copper resistance system multicopper oxidase	TIGR01480	12
cyclopro_CfaB	C17 cyclopropane fatty acid synthase CfaB		5
cysE	serine O-acetyltransferase	TIGR01172	3
cysG_Nterm	siroheme synthase, N-terminal domain	TIGR01470	1
cysK	cysteine synthase A	TIGR01139	3
cysKM	cysteine synthase	TIGR01136	6
cysS	cysteine--tRNA ligase	TIGR00435	60
cysta_beta_ly_B	cystathionine beta-lyase	TIGR01324	2
cyt_deam_tetra	cytidine deaminase	TIGR01354	9
cyt_nit_nrfE	heme lyase NrfEFG subunit NrfE	TIGR03145	1
cztS_silS_copS	heavy metal sensor histidine kinase	TIGR01386	7
dTDP_gluc_dehyt	dTDP-glucose 4,6-dehydratase	TIGR01181	50
dapA	4-hydroxy-tetrahydrodipicolinate synthase	TIGR00674	2
dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	TIGR00965	3
degP_htrA_DO	Do family serine endopeptidase	TIGR02037	10
deoB	phosphopentomutase	TIGR01696	30
deoC	deoxyribose-phosphate aldolase	TIGR00126	9
dinG_rel	putative DnaQ family exonuclease/DinG family helicase	TIGR01407	56
dipep_PepQ_Arch	Xaa-Pro dipeptidase PepQ		14
dipeptidase	dipeptidase PepV	TIGR01886	122
dipeptidaselike	Sapep family Mn(2+)-dependent dipeptidase	TIGR01887	54
dksA	RNA polymerase-binding protein DksA	TIGR02420	1
dnaG	DNA primase	TIGR01391	19
dnaQ_proteo	DNA polymerase III subunit epsilon	TIGR01406	1
dnlj	NAD-dependent DNA ligase LigA	TIGR00575	11
dprA	DNA-processing protein DprA	TIGR00732	2
drrA	daunorubicin resistance ABC transporter, ATP-binding protein	TIGR01188	7
dxs	1-deoxy-D-xylulose-5-phosphate synthase	TIGR00204	5
ectoine_ehuA	ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA	TIGR03005	46
ectoine_ehuD	ectoine/hydroxyectoine ABC transporter permease subunit EhuD	TIGR03003	1
edd	phosphogluconate dehydratase	TIGR01196	10
endo_SpGH101	SpGH101 family endo-alpha-N-acetylgalactosaminidase		4
eno	phosphopyruvate hydratase	TIGR01060	87
eps_fam	polysaccharide biosynthesis tyrosine autokinase	TIGR01007	8
era	GTPase Era	TIGR00436	4
f2_encap_cargo1	family 2A encapsulin nanocompartment cargo protein cysteine desulfurase		26
fabD	ACP S-malonyltransferase	TIGR00128	1
fabF	beta-ketoacyl-ACP synthase II	TIGR03150	128
fabH	beta-ketoacyl-ACP synthase III	TIGR00747	2
fabZ	3-hydroxyacyl-ACP dehydratase FabZ	TIGR01750	42
fadh2	methylenetetrahydrofolate reductase [NAD(P)H]	TIGR00676	1
feoB	ferrous iron transport protein B	TIGR00437	45
ffh	signal recognition particle protein	TIGR00959	80
fghA_ester_D	S-formylglutathione hydrolase	TIGR02821	2
fibro_bind_EfbA	fibronectin-binding protein EfbA		161
flav_wrbA	NAD(P)H:quinone oxidoreductase type IV	TIGR01755	2
flavo_PP4765	TIGR03862 family flavoprotein	TIGR03862	5
fmt	methionyl-tRNA formyltransferase	TIGR00460	8
fnt	formate/nitrite family transporter	TIGR00790	5
folC	bifunctional protein FolC	TIGR01499	66
fpg	DNA-formamidopyrimidine glycosylase	TIGR00577	9
frr	ribosome recycling factor	TIGR00496	35
fruA	fructose PTS transporter subunit IIA	TIGR00848	7
ftsW	putative lipid II flippase FtsW	TIGR02614	12
ftsY	signal recognition particle-docking protein FtsY	TIGR00064	80
ftsZ	cell division protein FtsZ	TIGR00065	83
fumC_II	class II fumarate hydratase	TIGR00979	5
galE	UDP-glucose 4-epimerase GalE	TIGR01179	33
galM_Leloir	galactose-1-epimerase	TIGR02636	12
galT_2	UDP-glucose--hexose-1-phosphate uridylyltransferase	TIGR01239	19
galU	UTP--glucose-1-phosphate uridylyltransferase GalU	TIGR01099	29
galliderm_ABC	lantibiotic protection ABC transporter ATP-binding subunit	TIGR03740	12
gatA	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	TIGR00132	113
genX	EF-P lysine aminoacylase EpmA	TIGR00462	6
gidA	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	TIGR00136	180
gid_trmFO	FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO	TIGR00137	50
glgD	glucose-1-phosphate adenylyltransferase subunit GlgD	TIGR02092	18
glmM	phosphoglucosamine mutase	TIGR01455	58
glpX	class II fructose-bisphosphatase	TIGR00330	2
gltD_gamma_fam	glutamate synthase, small subunit	TIGR01318	1
gltX_bact	glutamate--tRNA ligase	TIGR00464	66
glu_aminopep	glutamyl aminopeptidase	TIGR03107	143
glu_cys_lig_pln	glutamate--cysteine ligase	TIGR01436	1
glu_cys_lig_rel	bifunctional glutamate--cysteine ligase/glutathione synthetase	TIGR01435	22
gluta_reduc_2	glutathione-disulfide reductase	TIGR01424	2
glyQ	glycine--tRNA ligase subunit alpha	TIGR00388	39
glyS	glycine--tRNA ligase subunit beta	TIGR00211	75
gnd	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	TIGR00873	26
gntK_FGGY	gluconokinase	TIGR01314	118
gph	glycoside-pentoside-hexuronide (GPH):cation symporter	TIGR00792	13
guaA_Cterm	glutamine-hydrolyzing GMP synthase	TIGR00884	24
guaA_Nterm	glutamine-hydrolyzing GMP synthase	TIGR00888	21
guanyl_kin	guanylate kinase	TIGR03263	22
gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	TIGR01063	25
hemE	uroporphyrinogen decarboxylase	TIGR01464	2
hemN_rel	radical SAM family heme chaperone HemW	TIGR00539	7
hepto_Aah_TibC	autotransporter strand-loop-strand O-heptosyltransferase	TIGR04414	13
heptose_epim	ADP-glyceromanno-heptose 6-epimerase	TIGR02197	2
heterocyst_DevA	ABC exporter ATP-binding subunit, DevA family	TIGR02982	16
hisC	histidinol-phosphate transaminase	TIGR01141	1
hisD	histidinol dehydrogenase	TIGR00069	13
hisF	imidazole glycerol phosphate synthase subunit HisF	TIGR00735	2
hisG	ATP phosphoribosyltransferase	TIGR00070	2
hisS	histidine--tRNA ligase	TIGR00442	47
his_9_HisN	histidinol-phosphatase	TIGR02067	2
his_kin_PieS	two component system sensor histidine kinase PieS		27
hopene_cyclase	squalene--hopene cyclase	TIGR01507	2
hpr-ser	HPr(Ser) kinase/phosphatase	TIGR00679	48
hrcA	heat-inducible transcriptional repressor HrcA	TIGR00331	22
hsdR	HsdR family type I site-specific deoxyribonuclease	TIGR00348	5
hslU	HslU--HslV peptidase ATPase subunit	TIGR00390	18
ileS	isoleucine--tRNA ligase	TIGR00392	85
ileS_w_GNAT	isoleucine--tRNA ligase, N-acetyltransferase domain-containing		6
indolpyr_decarb	indolepyruvate decarboxylase	TIGR03393	17
infA	translation initiation factor IF-1	TIGR00008	39
infC	translation initiation factor IF-3	TIGR00168	29
int_mem_ywzB	DUF1146 family protein	TIGR02327	4
integ_TIGR01906	TIGR01906 family membrane protein	TIGR01906	3
kpsF	KpsF/GutQ family sugar-phosphate isomerase	TIGR00393	2
ksgA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	TIGR00755	9
lacA	galactose-6-phosphate isomerase subunit LacA	TIGR01118	35
lacB	galactose-6-phosphate isomerase subunit LacB	TIGR01119	11
lacC	tagatose-6-phosphate kinase	TIGR01231	32
lacE	PTS system, lactose/cellobiose family IIC component	TIGR00410	46
lacG	6-phospho-beta-galactosidase	TIGR01233	7
lac_pts_IIC	lactose-specific PTS transporter subunit EIIC	TIGR00394	67
lactal_redase	lactaldehyde reductase	TIGR02638	16
lanthi_synth_III	class III lanthionine synthetase LanKC		13
lepA	translation elongation factor 4	TIGR01393	216
leuB	3-isopropylmalate dehydrogenase	TIGR00169	4
leuC	3-isopropylmalate dehydratase large subunit	TIGR00170	3
leuS_bact	leucine--tRNA ligase	TIGR00396	209
