L1	L2	L3	L4	ID	Function	EC	Count
01_Fermentation	Heterolactic fermentation			K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	3
01_Fermentation	Homolactic fermentation			K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	3
02_Homoacetogenesis	Glycolysis			K01808	rpiB; ribose 5-phosphate isomerase B	5.3.1.6	3
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K01812	uxaC; glucuronate isomerase	5.3.1.12	14
20_Hydrolysis of polymers	Xylose			K01812	uxaC; glucuronate isomerase	5.3.1.12	14
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K01815	kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	5.3.1.17	32
20_Hydrolysis of polymers	Xylose			K01815	kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	5.3.1.17	32
20_Hydrolysis of polymers	Galactose			K01819	E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase	5.3.1.26	32
16_Embden Meyerhof-Parnos (EMP)	EMP			K01834	PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	5.4.2.11	44
16_Embden Meyerhof-Parnos (EMP)	Glycolysis III (EMP)			K01834	PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	5.4.2.11	44
16_Embden Meyerhof-Parnos (EMP)	EMP  in archea			K01834	PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	5.4.2.11	44
17_Gluconeogenesis	Gluconeogenesis in archea			K01834	PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	5.4.2.11	44
01_Fermentation	Lysine fermentation to acetate and butyrate			K01835	pgm; phosphoglucomutase	5.4.2.2	1
07_Nucleic acid metabolism	Purine metabolism			K01835	pgm; phosphoglucomutase	5.4.2.2	1
20_Hydrolysis of polymers	Starch			K01835	pgm; phosphoglucomutase	5.4.2.2	1
20_Hydrolysis of polymers	Galactose			K01835	pgm; phosphoglucomutase	5.4.2.2	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01838	pgmB; beta-phosphoglucomutase	5.4.2.6	16
20_Hydrolysis of polymers	Starch			K01838	pgmB; beta-phosphoglucomutase	5.4.2.6	16
07_Nucleic acid metabolism	Purine metabolism			K01839	deoB; phosphopentomutase	5.4.2.7	23
07_Nucleic acid metabolism	Degradation of pyrimidine bases			K01839	deoB; phosphopentomutase	5.4.2.7	23
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01840	manB; phosphomannomutase	5.4.2.8	2
20_Hydrolysis of polymers	Mannose			K01840	manB; phosphomannomutase	5.4.2.8	2
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K01915	glnA, GLUL; glutamine synthetase	6.3.1.2	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01915	glnA, GLUL; glutamine synthetase	6.3.1.2	1
11_Nitrogen cycle	Ammonia assimilation			K01915	glnA, GLUL; glutamine synthetase	6.3.1.2	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K01921	ddl; D-alanine-D-alanine ligase	6.3.2.4	13
07_Nucleic acid metabolism	Purine metabolism			K01923	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	6.3.2.6	4
06_Amino acid utilization biosynthesis metabolism	D-glutamine and D-glutamate metabolism			K01924	murC; UDP-N-acetylmuramate--alanine ligase	6.3.2.8	12
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K01924	murC; UDP-N-acetylmuramate--alanine ligase	6.3.2.8	12
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K01924	murC; UDP-N-acetylmuramate--alanine ligase	6.3.2.8	12
06_Amino acid utilization biosynthesis metabolism	D-glutamine and D-glutamate metabolism			K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	2
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Glutamate		K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	2
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	2
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	6.3.2.13	6
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	6.3.2.13	6
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	6.3.2.13	6
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	18
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	18
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	18
07_Nucleic acid metabolism	Purine metabolism			K01933	purM; phosphoribosylformylglycinamidine cyclo-ligase	6.3.3.1	30
07_Nucleic acid metabolism	Pyrimidine metabolism			K01937	pyrG, CTPS; CTP synthase	6.3.4.2	38
02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K01938	fhs; formate--tetrahydrofolate ligase	6.3.4.3	81
15_Methylotrophy	Formaldehyde oxidation (tetrahydrofolate pathway)			K01938	fhs; formate--tetrahydrofolate ligase	6.3.4.3	81
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K01939	purA, ADSS; adenylosuccinate synthase	6.3.4.4	47
07_Nucleic acid metabolism	Purine metabolism			K01939	purA, ADSS; adenylosuccinate synthase	6.3.4.4	47
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K01940	argG, ASS1; argininosuccinate synthase	6.3.4.5	8
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01940	argG, ASS1; argininosuccinate synthase	6.3.4.5	8
07_Nucleic acid metabolism	Purine metabolism			K01945	purD; phosphoribosylamine---glycine ligase	6.3.4.13	26
07_Nucleic acid metabolism	Purine metabolism			K01951	guaA, GMPS; GMP synthase (glutamine-hydrolysing)	6.3.5.2	38
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K01955	carB, CPA2; carbamoyl-phosphate synthase large subunit	6.3.5.5	81
07_Nucleic acid metabolism	Pyrimidine metabolism			K01955	carB, CPA2; carbamoyl-phosphate synthase large subunit	6.3.5.5	81
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	6.3.5.5	30
07_Nucleic acid metabolism	Pyrimidine metabolism			K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	6.3.5.5	30
10_TCA cycle	Replenishment of TCA cycle intermediates (necessary because some intermediates serve as precursors for biosysnthesis)			K01958	PC, pyc; pyruvate carboxylase	6.4.1.1	2
17_Gluconeogenesis	Gluconeogenesis			K01958	PC, pyc; pyruvate carboxylase	6.4.1.1	2
10_TCA cycle	Replenishment of TCA cycle intermediates (necessary because some intermediates serve as precursors for biosysnthesis)			K01959	pycA; pyruvate carboxylase subunit A	6.4.1.1	6
17_Gluconeogenesis	Gluconeogenesis			K01959	pycA; pyruvate carboxylase subunit A	6.4.1.1	6
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K01965	PCCA, pccA; propionyl-CoA carboxylase alpha chain	6.4.1.3	3
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K01968	E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	6.4.1.4	30
12_Transporters	ABC transporters, prokaryotic type	ABC-2 type and other transporters	ABC-2 type transporter [mD:m00254]	K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein		27
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Branched-chain amino acid transporter [mD:m00237]	K01995	livG; branched-chain amino acid transport system ATP-binding protein		2
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Branched-chain amino acid transporter [mD:m00237]	K01996	livF; branched-chain amino acid transport system ATP-binding protein		9
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Glycine betaine/proline transporter [mD:m00208]	K02000	proV; glycine betaine/proline transport system ATP-binding protein	7.6.2.9	45
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Glycine betaine/proline transporter [mD:m00208]	K02001	proW; glycine betaine/proline transport system permease protein		23
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Glycine betaine/proline transporter [mD:m00208]	K02002	proX; glycine betaine/proline transport system substrate-binding protein		8
12_Transporters	ABC transporters, prokaryotic type	ABC-2 type and other transporters	Uncharacterized ABC transporter [mD:m00258]	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein		88
12_Transporters	ABC transporters, prokaryotic type	 metallic cation, iron-siderophore and vitamin b12 transporters	Cobalt transporter [mD:m00245]	K02006	cbiO; cobalt/nickel transport system ATP-binding protein		19
12_Transporters	ABC transporters, prokaryotic type	 metallic cation, iron-siderophore and vitamin b12 transporters	Iron complex transporter [mD:m00240]	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein	7.2.2.-	14
12_Transporters	ABC transporters, prokaryotic type	 metallic cation, iron-siderophore and vitamin b12 transporters	Iron complex transporter [mD:m00240]	K02015	ABC.FEV.P; iron complex transport system permease protein		2
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Multiple sugar transporter [mD:m00207]	K02025	ABC.MS.P; multiple sugar transport system permease protein		21
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Multiple sugar transporter [mD:m00207]	K02026	ABC.MS.P1; multiple sugar transport system permease protein		32
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Polar amino acid transporter [mD:m00236]	K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein	7.4.2.1	104
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Polar amino acid transporter [mD:m00236]	K02029	ABC.PA.P; polar amino acid transport system permease protein		50
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	PEPtides/nickel transporter [mD:m00239]	K02031	ddpD; peptide/nickel transport system ATP-binding protein		42
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	PEPtides/nickel transporter [mD:m00239]	K02032	ddpF; peptide/nickel transport system ATP-binding protein		26
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	PEPtides/nickel transporter [mD:m00239]	K02033	ABC.PE.P; peptide/nickel transport system permease protein		7
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	PEPtides/nickel transporter [mD:m00239]	K02034	ABC.PE.P1; peptide/nickel transport system permease protein		7
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Phosphate transporter [mD:m00222]	K02036	pstB; phosphate transport system ATP-binding protein	7.3.2.1	84
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Phosphate transporter [mD:m00222]	K02037	pstC; phosphate transport system permease protein		17
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Phosphate transporter [mD:m00222]	K02038	pstA; phosphate transport system permease protein		19
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Phosphonate transporter [mD:m00223]	K02041	phnC; phosphonate transport system ATP-binding protein	7.3.2.2	13
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Phosphonate transporter [mD:m00223]	K02042	phnE; phosphonate transport system permease protein		20
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Simple sugar transporter [mD:m00221]	K02056	ABC.SS.A; simple sugar transport system ATP-binding protein	7.5.2.-	9
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Putative ABC transporter [mD:m00210]	K02065	mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		4
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Putative ABC transporter [mD:m00210]	K02066	mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein		2
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Putative ABC transporter [mD:m00211]	K02068	STAR1, fetA; UDP-glucose/iron transport system ATP-binding protein		2
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Putative ABC transporter [mD:m00211]	K02069	STAR2, fetB; UDP-glucose/iron transport system permease protein		4
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	D-methionine transporter [mD:m00238]	K02071	metN; D-methionine transport system ATP-binding protein		30
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	D-methionine transporter [mD:m00238]	K02072	metI; D-methionine transport system permease protein		12
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	D-methionine transporter [mD:m00238]	K02073	metQ; D-methionine transport system substrate-binding protein		17
20_Hydrolysis of polymers	Galactose			K02079	agaA; N-acetylgalactosamine-6-phosphate deacetylase	3.5.1.25	5
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K02080	agaI; galactosamine-6-phosphate isomerase	5.3.1.-	1
20_Hydrolysis of polymers	Xylose			K02080	agaI; galactosamine-6-phosphate isomerase	5.3.1.-	1
20_Hydrolysis of polymers	Galactose			K02080	agaI; galactosamine-6-phosphate isomerase	5.3.1.-	1
12_Transporters	ABC transporters, prokaryotic type	ABC-2 type and other transporters	Heme transporter [mD:m00259]	K02193	ccmA; heme exporter protein A	7.6.2.5	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K02257	COX10, ctaB, cyoE; heme o synthase	2.5.1.141	2
21_Cellular response to stress	Response to nitrosative stress			K02257	COX10, ctaB, cyoE; heme o synthase	2.5.1.141	2
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K02316	dnaG; DNA primase	2.7.7.101	11
07_Nucleic acid metabolism	Pyrimidine metabolism			K02335	polA; DNA polymerase I	2.7.7.7	42
07_Nucleic acid metabolism	Purine metabolism			K02335	polA; DNA polymerase I	2.7.7.7	42
07_Nucleic acid metabolism	Pyrimidine metabolism			K02337	dnaE; DNA polymerase III subunit alpha	2.7.7.7	45
07_Nucleic acid metabolism	Purine metabolism			K02337	dnaE; DNA polymerase III subunit alpha	2.7.7.7	45
07_Nucleic acid metabolism	Pyrimidine metabolism			K02341	holB; DNA polymerase III subunit delta'	2.7.7.7	5
07_Nucleic acid metabolism	Purine metabolism			K02341	holB; DNA polymerase III subunit delta'	2.7.7.7	5
07_Nucleic acid metabolism	Pyrimidine metabolism			K02343	dnaX; DNA polymerase III subunit gamma/tau	2.7.7.7	47
07_Nucleic acid metabolism	Purine metabolism			K02343	dnaX; DNA polymerase III subunit gamma/tau	2.7.7.7	47
01_Fermentation	Glutamate degradation V (via hydroxyglutarate)			K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	20
01_Fermentation	Pyruvate fermentation to butanol			K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	20
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to butanoate		K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	20
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	20
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	20
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum solventogenic fermentation		K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	20
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	20
20_Hydrolysis of polymers	Xylose			K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	20
02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K02493	hemK, prmC, HEMK; release factor glutamine methyltransferase	2.1.1.297	3
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K02493	hemK, prmC, HEMK; release factor glutamine methyltransferase	2.1.1.297	3
06_Amino acid utilization biosynthesis metabolism	Histidine biosynthesis, pRpp => histidine			K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF	4.3.2.10	2
06_Amino acid utilization biosynthesis metabolism	Histidine biosynthesis, pRpp => histidine			K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH	4.3.2.10	3
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH	4.3.2.10	3
12_Transporters	Major Facilitator superfamily (MFS)	Sugar transporters	Oligosaccharide:h+ symporter (ohs) family [tc:2.A.1.5]	K02532	lacY; MFS transporter, OHS family, lactose permease		5
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to aspartate and asparagine		K02535	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3.5.1.108	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K02535	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3.5.1.108	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	2.3.1.191	2
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	2.3.1.191	2
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	2.4.1.227	5
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	2.4.1.227	5
02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K02687	prmA; ribosomal protein L11 methyltransferase	2.1.1.-	23
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K02687	prmA; ribosomal protein L11 methyltransferase	2.1.1.-	23
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Teta-glucosides-specific II component [mD:m00271]	K02757	bglF, bglP; beta-glucoside PTS system EIICBA component	2.7.1.-	44
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Cellobiose-specific II component [mD:m00275]	K02759	celC, chbA; cellobiose PTS system EIIA component	2.7.1.196 2.7.1.205	7
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Lactose		K02759	celC, chbA; cellobiose PTS system EIIA component	2.7.1.196 2.7.1.205	7
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Sucrose		K02759	celC, chbA; cellobiose PTS system EIIA component	2.7.1.196 2.7.1.205	7
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Maltose		K02759	celC, chbA; cellobiose PTS system EIIA component	2.7.1.196 2.7.1.205	7
20_Hydrolysis of polymers	Starch			K02759	celC, chbA; cellobiose PTS system EIIA component	2.7.1.196 2.7.1.205	7
20_Hydrolysis of polymers	Mannose			K02759	celC, chbA; cellobiose PTS system EIIA component	2.7.1.196 2.7.1.205	7
20_Hydrolysis of polymers	Galactose			K02759	celC, chbA; cellobiose PTS system EIIA component	2.7.1.196 2.7.1.205	7
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Cellobiose-specific II component [mD:m00275]	K02760	celA, chbB; cellobiose PTS system EIIB component	2.7.1.196 2.7.1.205	7
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Lactose		K02760	celA, chbB; cellobiose PTS system EIIB component	2.7.1.196 2.7.1.205	7
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Sucrose		K02760	celA, chbB; cellobiose PTS system EIIB component	2.7.1.196 2.7.1.205	7
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Maltose		K02760	celA, chbB; cellobiose PTS system EIIB component	2.7.1.196 2.7.1.205	7
20_Hydrolysis of polymers	Starch			K02760	celA, chbB; cellobiose PTS system EIIB component	2.7.1.196 2.7.1.205	7
20_Hydrolysis of polymers	Mannose			K02760	celA, chbB; cellobiose PTS system EIIB component	2.7.1.196 2.7.1.205	7
20_Hydrolysis of polymers	Galactose			K02760	celA, chbB; cellobiose PTS system EIIB component	2.7.1.196 2.7.1.205	7
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Cellobiose-specific II component [mD:m00275]	K02761	celB, chbC; cellobiose PTS system EIIC component		33
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Fructose-specific II component [mD:m00273]	K02768	fruB; fructose PTS system EIIA component	2.7.1.202	8
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Lactose		K02768	fruB; fructose PTS system EIIA component	2.7.1.202	8
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Sucrose		K02768	fruB; fructose PTS system EIIA component	2.7.1.202	8
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Maltose		K02768	fruB; fructose PTS system EIIA component	2.7.1.202	8
20_Hydrolysis of polymers	Starch			K02768	fruB; fructose PTS system EIIA component	2.7.1.202	8
20_Hydrolysis of polymers	Mannose			K02768	fruB; fructose PTS system EIIA component	2.7.1.202	8
20_Hydrolysis of polymers	Galactose			K02768	fruB; fructose PTS system EIIA component	2.7.1.202	8
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Fructose-specific II component [mD:m00273]	K02770	fruA; fructose PTS system EIIBC or EIIC component	2.7.1.202	26
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Fructose-specific II component [mD:m00304]	K02771	levG; fructose PTS system EIID component		1
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Enzyme II_glucose-specific  component [mD:m00265]	K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Maltose and glucose-specific II component [mD:m00266]	K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	 arbutin-, cellobiose-, and salicin-specific II component [mD:m00272]	K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Trehalose-specific II component [mD:m00270]	K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	N-acetylmuramic acid-specific II component [mD:m00303]	K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Arbutin-like II component [mD:m00268]	K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Lactose		K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Sucrose		K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Maltose		K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
20_Hydrolysis of polymers	Starch			K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
20_Hydrolysis of polymers	Mannose			K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
20_Hydrolysis of polymers	Galactose			K02777	crr; sugar PTS system EIIA component	2.7.1.-	75
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Phosphocarrier protein hpr	K02784	ptsH; phosphocarrier protein HPr		9
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Lactose-specific	K02786	lacF; lactose PTS system EIIA component	2.7.1.207	3
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Lactose		K02786	lacF; lactose PTS system EIIA component	2.7.1.207	3
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Sucrose		K02786	lacF; lactose PTS system EIIA component	2.7.1.207	3
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Maltose		K02786	lacF; lactose PTS system EIIA component	2.7.1.207	3
20_Hydrolysis of polymers	Starch			K02786	lacF; lactose PTS system EIIA component	2.7.1.207	3
20_Hydrolysis of polymers	Mannose			K02786	lacF; lactose PTS system EIIA component	2.7.1.207	3
20_Hydrolysis of polymers	Galactose			K02786	lacF; lactose PTS system EIIA component	2.7.1.207	3
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Lactose-specific	K02788	lacE; lactose PTS system EIICB component	2.7.1.207	53
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Mannose-specific II component [mD:m00276]	K02794	manX; mannose PTS system EIIAB component	2.7.1.191	42
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Lactose		K02794	manX; mannose PTS system EIIAB component	2.7.1.191	42
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Sucrose		K02794	manX; mannose PTS system EIIAB component	2.7.1.191	42
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Maltose		K02794	manX; mannose PTS system EIIAB component	2.7.1.191	42
20_Hydrolysis of polymers	Starch			K02794	manX; mannose PTS system EIIAB component	2.7.1.191	42
20_Hydrolysis of polymers	Mannose			K02794	manX; mannose PTS system EIIAB component	2.7.1.191	42
20_Hydrolysis of polymers	Galactose			K02794	manX; mannose PTS system EIIAB component	2.7.1.191	42
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Mannose-specific II component [mD:m00276]	K02795	manY; mannose PTS system EIIC component		22
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Mannose-specific II component [mD:m00276]	K02796	manZ; mannose PTS system EIID component		75
