L1	L2	L3	ID	Function	EC	Gene	Count
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K14981	Two-component system, OmpR family, response regulator ChvI		chvI	5
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K14982	Two-component system, OmpR family, sensor histidine kinase CiaH	2.7.13.3	ciaH	4
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K14982	Two-component system, OmpR family, sensor histidine kinase CiaH	2.7.13.3	ciaH	4
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K14982	Two-component system, OmpR family, sensor histidine kinase CiaH	2.7.13.3	ciaH	4
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K14982	Two-component system, OmpR family, sensor histidine kinase CiaH	2.7.13.3	ciaH	4
Human Diseases	Infectious disease: bacterial	Pertussis [PATH:ko05133]	K15125	Filamentous hemagglutinin		fhaB	6
Brite Hierarchies	Protein families: signaling and cellular processes	Glycosaminoglycan binding proteins [BR:ko00536]	K15125	Filamentous hemagglutinin		fhaB	6
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K15192	TATA-binding protein-associated factor	3.6.4.-	BTAF1, MOT1	10
Organismal Systems	Nervous system	Synaptic vesicle cycle [PATH:ko04721]	K15290	Synaptotagmin-1		SYT1	1
Brite Hierarchies	Protein families: genetic information processing	Membrane trafficking [BR:ko04131]	K15290	Synaptotagmin-1		SYT1	1
Brite Hierarchies	Protein families: metabolism	Polyketide biosynthesis proteins [BR:ko01008]	K15311	Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-CoA synthase-like enzyme PksG		pksG	10
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K15332	TRNA (uracil-5-)-methyltransferase	2.1.1.-	TRMT2A	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K15342	CRISP-associated protein Cas1		cas1	8
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K15342	CRISP-associated protein Cas1		cas1	8
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K15505	DNA repair protein RAD5	3.6.4.-	RAD5	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K15509	Sulfopropanediol 3-dehydrogenase	1.1.1.308	hpsN	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K15524	Mannosylglycerate hydrolase	3.2.1.170	mngB	21
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K15532	Unsaturated rhamnogalacturonyl hydrolase	3.2.1.172	yteR, yesR	18
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Structural proteins	K15539	Cytoskeleton protein RodZ		rodZ	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15547	Multidrug resistance protein MdtO		mdtO	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15549	Membrane fusion protein, multidrug efflux system		mdtN	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15580	Oligopeptide transport system substrate-binding protein		oppA, mppA	22
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K15580	Oligopeptide transport system substrate-binding protein		oppA, mppA	22
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K15580	Oligopeptide transport system substrate-binding protein		oppA, mppA	22
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15580	Oligopeptide transport system substrate-binding protein		oppA, mppA	22
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15581	Oligopeptide transport system permease protein		oppB	10
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K15581	Oligopeptide transport system permease protein		oppB	10
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K15581	Oligopeptide transport system permease protein		oppB	10
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15581	Oligopeptide transport system permease protein		oppB	10
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15582	Oligopeptide transport system permease protein		oppC	20
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K15582	Oligopeptide transport system permease protein		oppC	20
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K15582	Oligopeptide transport system permease protein		oppC	20
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15582	Oligopeptide transport system permease protein		oppC	20
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15583	Oligopeptide transport system ATP-binding protein		oppD	34
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K15583	Oligopeptide transport system ATP-binding protein		oppD	34
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K15583	Oligopeptide transport system ATP-binding protein		oppD	34
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15583	Oligopeptide transport system ATP-binding protein		oppD	34
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15726	Heavy metal efflux system protein		czcA, cusA, cnrA	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15738	ABC transport system ATP-binding/permease protein		uup	16
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15771	Arabinogalactan oligomer / maltooligosaccharide transport system permease protein		ganP, mdxF	33
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15771	Arabinogalactan oligomer / maltooligosaccharide transport system permease protein		ganP, mdxF	33
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15772	Arabinogalactan oligomer / maltooligosaccharide transport system permease protein		ganQ, mdxG	34
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15772	Arabinogalactan oligomer / maltooligosaccharide transport system permease protein		ganQ, mdxG	34
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K15778	Phosphomannomutase / phosphoglucomutase	5.4.2.8 5.4.2.2	pmm-pgm	6
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K15778	Phosphomannomutase / phosphoglucomutase	5.4.2.8 5.4.2.2	pmm-pgm	6
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K15778	Phosphomannomutase / phosphoglucomutase	5.4.2.8 5.4.2.2	pmm-pgm	6
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K15778	Phosphomannomutase / phosphoglucomutase	5.4.2.8 5.4.2.2	pmm-pgm	6
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K15778	Phosphomannomutase / phosphoglucomutase	5.4.2.8 5.4.2.2	pmm-pgm	6
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K15778	Phosphomannomutase / phosphoglucomutase	5.4.2.8 5.4.2.2	pmm-pgm	6
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K15778	Phosphomannomutase / phosphoglucomutase	5.4.2.8 5.4.2.2	pmm-pgm	6
Metabolism	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis [PATH:ko00521]	K15778	Phosphomannomutase / phosphoglucomutase	5.4.2.8 5.4.2.2	pmm-pgm	6
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K15780	Bifunctional protein TilS/HprT	6.3.4.19 2.4.2.8	tilS-hprT	24
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K15780	Bifunctional protein TilS/HprT	6.3.4.19 2.4.2.8	tilS-hprT	24
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K15792	MurE/MurF fusion protein	6.3.2.13 6.3.2.10	murEF	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K15792	MurE/MurF fusion protein	6.3.2.13 6.3.2.10	murEF	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K15792	MurE/MurF fusion protein	6.3.2.13 6.3.2.10	murEF	1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K15832	Formate hydrogenlyase subunit 7		hycG	2
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase	4.2.1.115 5.1.3.-	pseB, wbjB	35
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase	4.2.1.115 5.1.3.-	pseB, wbjB	35
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K15986	Manganese-dependent inorganic pyrophosphatase	3.6.1.1	ppaC	24
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K16011	Mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase	2.7.7.13 5.3.1.8	algA, xanB, rfbA, wbpW, pslB	10
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K16011	Mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase	2.7.7.13 5.3.1.8	algA, xanB, rfbA, wbpW, pslB	10
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K16011	Mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase	2.7.7.13 5.3.1.8	algA, xanB, rfbA, wbpW, pslB	10
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K16011	Mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase	2.7.7.13 5.3.1.8	algA, xanB, rfbA, wbpW, pslB	10
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16013	ATP-binding cassette, subfamily C, bacterial CydD		cydD	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16013	ATP-binding cassette, subfamily C, bacterial CydD		cydD	2
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of ansamycins [PATH:ko01051]	K16019	3,4-Dideoxy-4-amino-D-arabino-heptulosonate 7-phosphate synthase		rifH	3
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K16066	3-hydroxy acid dehydrogenase / malonic semialdehyde reductase	1.1.1.381 1.1.1.-	ydfG	2
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K16066	3-hydroxy acid dehydrogenase / malonic semialdehyde reductase	1.1.1.381 1.1.1.-	ydfG	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16074	Zinc transporter		zntB	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16090	Catecholate siderophore receptor		fiu	5
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K16137	TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon		nemR	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16169	Xanthine permease		pbuX	32
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16200	Dipeptide transport system permease protein		dppB1	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16200	Dipeptide transport system permease protein		dppB1	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16201	Dipeptide transport system permease protein		dppC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16201	Dipeptide transport system permease protein		dppC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16210	Oligogalacturonide transporter		togT, rhiT	107
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16235	S-methylmethionine transporter		mmuP	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16248	Probable glucitol transport protein GutA		gutA, gutP	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16264	Cobalt-zinc-cadmium efflux system protein		czcD, zitB	3
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K16491	StAR-related lipid transfer protein 9		STARD9	1
Not Included in Pathway or Brite	Unclassified: genetic information processing	Transcription	K16509	Regulatory protein spx		spxA	23
Environmental Information Processing	Signal transduction	MAPK signaling pathway - fly [PATH:ko04013]	K16690	Protein vein		VN	2
Environmental Information Processing	Signal transduction	Hippo signaling pathway - fly [PATH:ko04391]	K16690	Protein vein		VN	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16786	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA1	42
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16786	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA1	42
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16787	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA2	44
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16787	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA2	44
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K16849	Altronate dehydratase small subunit	4.2.1.7	uxaA1	5
Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism [PATH:ko00785]	K16869	Octanoyl-[GcvH]:protein N-octanoyltransferase	2.3.1.204	lipL	7
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K16898	ATP-dependent helicase/nuclease subunit A	3.1.-.- 3.6.4.12	addA	3
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16916	Putative peptide transport system permease protein		yydJ	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16916	Putative peptide transport system permease protein		yydJ	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16917	Putative peptide transport system ATP-binding protein		yydI	11
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16917	Putative peptide transport system ATP-binding protein		yydI	11
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16924	Energy-coupling factor transport system substrate-specific component		mtsT	4
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K17069	O-acetylhomoserine/O-acetylserine sulfhydrylase	2.5.1.49 2.5.1.47	MET17	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K17069	O-acetylhomoserine/O-acetylserine sulfhydrylase	2.5.1.49 2.5.1.47	MET17	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17073	Putative lysine transport system substrate-binding protein		lysX1	9
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17073	Putative lysine transport system substrate-binding protein		lysX1	9
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17074	Putative lysine transport system permease protein		lysX2	33
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17074	Putative lysine transport system permease protein		lysX2	33
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17076	Putative lysine transport system ATP-binding protein		lysY	11
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17076	Putative lysine transport system ATP-binding protein		lysY	11
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17077	Arginine/lysine/histidine transport system permease protein		artQ	40
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17077	Arginine/lysine/histidine transport system permease protein		artQ	40
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K17100	Dihydroxyacetone synthase	2.2.1.3	DAS	3
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K17195	D-allulose-6-phosphate 3-epimerase	5.1.3.-	alsE	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17215	Inositol transport system ATP-binding protein			6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17215	Inositol transport system ATP-binding protein			6
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17245	Putative chitobiose transport system permease protein		chiF	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17245	Putative chitobiose transport system permease protein		chiF	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17319	Putative aldouronate transport system permease protein		lplB	31
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17319	Putative aldouronate transport system permease protein		lplB	31
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17320	Putative aldouronate transport system permease protein		lplC	26
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17320	Putative aldouronate transport system permease protein		lplC	26
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K17363	Urocanate reductase	1.3.99.33	urdA	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K17473	Sigma-54 dependent transcriptional regulator, dga operon transcriptional activator		dgaR	26
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K17624	Endo-alpha-N-acetylgalactosaminidase	3.2.1.97	engCP, engBF, endoEF	36
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K17675	ATP-dependent RNA helicase SUPV3L1/SUV3	3.6.4.13	SUPV3L1, SUV3	9
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:ko04016]	K17686	P-type Cu+ transporter	7.2.2.8	copA, ctpA, ATP7	67
Organismal Systems	Digestive system	Mineral absorption [PATH:ko04978]	K17686	P-type Cu+ transporter	7.2.2.8	copA, ctpA, ATP7	67
Human Diseases	Drug resistance: antineoplastic	Platinum drug resistance [PATH:ko01524]	K17686	P-type Cu+ transporter	7.2.2.8	copA, ctpA, ATP7	67
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K17716	UDP-glucose 4-epimerase	5.1.3.2	capD	26
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K17716	UDP-glucose 4-epimerase	5.1.3.2	capD	26
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K17716	UDP-glucose 4-epimerase	5.1.3.2	capD	26
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K17732	Mitochondrial-processing peptidase subunit beta	3.4.24.64	PMPCB, MAS1	2
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K17732	Mitochondrial-processing peptidase subunit beta	3.4.24.64	PMPCB, MAS1	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K17758	ADP-dependent NAD(P)H-hydrate dehydratase	4.2.1.136	nnrD	4
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K17828	Dihydroorotate dehydrogenase (NAD+) catalytic subunit	1.3.1.14	pyrDI	53
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K17869	NADH oxidase (H2O-forming)	1.6.3.4	nox2	16
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K17914	Kinesin family member 13		KIF13	173
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K17915	Kinesin family member 14		KIF14	6
Brite Hierarchies	Protein families: signaling and cellular processes	Cytoskeleton proteins [BR:ko04812]	K17916	Kinesin family member 16B		KIF16B, SNX23	4
Brite Hierarchies	Protein families: signaling and cellular processes	Domain-containing proteins not elsewhere classified [BR:ko04990]	K17916	Kinesin family member 16B		KIF16B, SNX23	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	7.6.2.2	abcA, bmrA	69
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	7.6.2.2	abcA, bmrA	69
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	7.6.2.2	abcA, bmrA	69
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	7.6.2.2	abcA, bmrA	69
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K18121	Glyoxylate/succinic semialdehyde reductase	1.1.1.79 1.1.1.-	GLYR	1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K18121	Glyoxylate/succinic semialdehyde reductase	1.1.1.79 1.1.1.-	GLYR	1
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K18138	Multidrug efflux pump		acrB, mexB, adeJ, smeE, mtrD, cmeB	6
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K18138	Multidrug efflux pump		acrB, mexB, adeJ, smeE, mtrD, cmeB	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18138	Multidrug efflux pump		acrB, mexB, adeJ, smeE, mtrD, cmeB	6
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18138	Multidrug efflux pump		acrB, mexB, adeJ, smeE, mtrD, cmeB	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18142	Multidrug efflux pump		acrF	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18142	Multidrug efflux pump		acrF	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K18149	Penicillin-binding protein		pbp5, pbp4, pbp3	84
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K18149	Penicillin-binding protein		pbp5, pbp4, pbp3	84
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K18149	Penicillin-binding protein		pbp5, pbp4, pbp3	84
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18231	Macrolide transport system ATP-binding/permease protein		msrA, vmlR	5
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18231	Macrolide transport system ATP-binding/permease protein		msrA, vmlR	5
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18231	Macrolide transport system ATP-binding/permease protein		msrA, vmlR	5
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18234	Virginiamycin A acetyltransferase	2.3.1.-	vat	11
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18321	Membrane fusion protein, multidrug efflux system		smeA	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18321	Membrane fusion protein, multidrug efflux system		smeA	2
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18324	Multidrug efflux pump		acrD	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18324	Multidrug efflux pump		acrD	1
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K18336	2,4-didehydro-3-deoxy-L-rhamnonate hydrolase	3.7.1.26	lra6	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18349	Two-component system, OmpR family, response regulator VanR		vanRC, vanRE, vanRG	35
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K18349	Two-component system, OmpR family, response regulator VanR		vanRC, vanRE, vanRG	35
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18349	Two-component system, OmpR family, response regulator VanR		vanRC, vanRE, vanRG	35
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18349	Two-component system, OmpR family, response regulator VanR		vanRC, vanRE, vanRG	35
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	8
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	8
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	8
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	8
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18350	Two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	vanSC, vanSE, vanSG	8
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18367	CoA-dependent NAD(P)H sulfur oxidoreductase	1.8.1.18	CoADR	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18581	Unsaturated chondroitin disaccharide hydrolase	3.2.1.180	ugl	7
Not Included in Pathway or Brite	Unclassified: metabolism	Cofactor metabolism	K18588	Coenzyme Q-binding protein COQ10		COQ10	1
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K18649	Inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase	3.1.3.25 3.1.3.93 3.1.3.15	IMPL2	2
