L1	L2	L3	L4	ID	Function	EC	Count
Coenzyme transport and metabolism		BioY	4DVE	COG1268	Biotin transporter BioY		18
Energy production and conversion		AppC	5DOQ	COG1271	Cytochrome bd-type quinol oxidase, subunit 1		10
Transcription		CspC	1C9O	COG1278	Cold shock protein, CspA family		43
Amino acid transport and metabolism		ArgO		COG1279	Arginine exporter protein ArgO		2
Posttranslational modification, protein turnover, chaperones		HslO	1HW7	COG1281	Redox-regulated molecular chaperone, HSP33 family		15
Inorganic ion transport and metabolism		SapB		COG1285	Magnesium uptake protein YhiD/SapB, involved in acid resistance		24
General function prediction only		YfcC		COG1288	Predicted membrane transporter YfcC, affects glyoxylate shunt		16
Energy production and conversion		QcrB/PetB	1VF5	COG1290	Cytochrome b subunit of the bc complex		2
Cell motility		MotA		COG1291	Flagellar motor component MotA		1
Translation, ribosomal structure and biogenesisPosttranslational modification, protein turnover, chaperones		RqcH	5H3W	COG1293	Ribosome quality control (RQC) protein RqcH, Rqc2/NEMF/Tae2 family, contains fibronectin-(FbpA) and RNA- (NFACT) binding domains		28
Energy production and conversion		AppB	6RKO	COG1294	Cytochrome bd-type quinol oxidase, subunit 2		1
Function unknown		BrkB		COG1295	Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)		1
Carbohydrate transport and metabolism		FrwC		COG1299	Phosphotransferase system, fructose-specific IIC component		1
Function unknown		YloU		COG1302	Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family		24
Lipid transport and metabolism		DegV	1MGP	COG1307	Fatty acid-binding protein DegV (function unknown)		3
Carbohydrate transport and metabolism		UxuA	1TZ9	COG1312	D-mannonate dehydratase		44
Cell wall/membrane/envelope biogenesis		Cps2a	2XXP	COG1316	Anionic cell wall polymer biosynthesis enzyme TagV/TagU,  LytR-Cps2A-Psr (LCP) family (peptidoglycan teichoic acid transferase)		70
Transcription		MntR	1B1B	COG1321	Mn-dependent transcriptional regulator MntR, DtxR family		16
Replication, recombination and repair		RmuC		COG1322	DNA anti-recombination protein (rearrangement mutator) RmuC		1
Translation, ribosomal structure and biogenesis	tRNA modification	TmcAL	5Y0T	COG1323	tRNA-Met C34-N4-acetylcytidine synthase TmcAL		53
Transcription		NrdR		COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains		40
Nucleotide transport and metabolism	Thymidylate biosynthesis	NrdD	4COI	COG1328	Anaerobic ribonucleoside-triphosphate reductase		14
Transcription		CdnL	4ILU	COG1329	RNA polymerase-interacting regulator, CarD/CdnL/TRCF family		1
Coenzyme transport and metabolismGeneral function prediction only	Pyrimidine degradation	PncA	1ILW	COG1335	Nicotinamidase-related amidase		15
TranscriptionCarbohydrate transport and metabolism		GlpR		COG1349	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family		5
Nucleotide transport and metabolism	Thymidylate biosynthesis	ThyX	1KQ4	COG1351	Thymidylate synthase ThyX, FAD-dependent family		3
Signal transduction mechanisms		CheR	1AF7	COG1352	Methylase of chemotaxis methyl-accepting proteins		3
Replication, recombination and repair		ScpA	3W6J	COG1354	Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family		19
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	Rpl7Ae	4LCK	COG1358	Ribosomal protein L7Ae or related RNA K-turn-binding protein		1
Cell motility		MotB		COG1360	Flagellar motor protein MotB		8
Amino acid transport and metabolismCarbohydrate transport and metabolism		FrvX	1VHE	COG1363	Putative aminopeptidase FrvX		47
Amino acid transport and metabolism	Arginine biosynthesis	ArgJ	1VRA	COG1364	Glutamate N-acetyltransferase (ornithine transacetylase)		5
Cell motility		FlhB	6S3L	COG1377	Flagellar biosynthesis protein FlhB		2
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	LysS	1IRX	COG1384	Lysyl-tRNA synthetase, class I		11
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmE	1NXZ	COG1385	16S rRNA U1498 N3-methylase RsmE		5
Transcription		ScpB	1T6S	COG1386	Chromosome segregation and condensation protein ScpB		25
Cell wall/membrane/envelope biogenesis		LysM	1E0G	COG1388	LysM repeat		25
Transcription		HrcA	1STZ	COG1420	Transcriptional regulator of heat shock response		25
Cell cycle control, cell division, chromosome partitioning		RodZ	3FYM	COG1426	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains		26
Function unknown			3M7A	COG1430	Uncharacterized conserved membrane protein, UPF0127 family		10
Nucleotide transport and metabolism	Pyrimidine salvage	Tdk	1W4R	COG1435	Thymidine kinase		24
Transcription		ArgR	1AOY	COG1438	Arginine repressor		10
Carbohydrate transport and metabolism		CelA	1E2B	COG1440	Phosphotransferase system cellobiose-specific component IIB		34
Carbohydrate transport and metabolism		FrwB	5DLE	COG1445	Phosphotransferase system fructose-specific component IIB		122
Amino acid transport and metabolism		IaaA	1APY	COG1446	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily		72
Carbohydrate transport and metabolism		CelC	1E2A	COG1447	Phosphotransferase system cellobiose-specific component IIA		7
Amino acid transport and metabolism	Isoleucine, leucine, valine biosynthesis	TyrB	1AAM	COG1448	Aspartate/aromatic aminotransferase		7
General function prediction only		YgjP	4JIU	COG1451	UTP pyrophosphatase, metal-dependent hydrolase family		4
Energy production and conversion		EutG	6AHC	COG1454	Alcohol dehydrogenase, class IV		127
Carbohydrate transport and metabolism		CelB	3QNQ	COG1455	Phosphotransferase system cellobiose-specific component IIC		116
Nucleotide transport and metabolism		CodB		COG1457	Purine-cytosine permease or related protein		2
General function prediction only		YloV		COG1461	Predicted kinase related to dihydroxyacetone kinase		97
Inorganic ion transport and metabolism		NlpA	1P99	COG1464	ABC-type metal ion transport system, periplasmic component/surface antigen		37
Defense mechanisms	CRISPR-Cas system	Cas4	4R5Q	COG1468	CRISPR/Cas system-associated exonuclease Cas4, RecB family		8
Cell cycle control, cell division, chromosome partitioning		Spo0J	1R71	COG1475	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain		61
Transcription		XRE	1UTX	COG1476	DNA-binding transcriptional regulator, XRE-family HTH domain		37
Signal transduction mechanisms		PgpH		COG1480	Cyclic di-AMP-specific phosphodiesterase PgpH, HD superfamily		70
Transcription		WhiA	3HYI	COG1481	DNA-binding transcriptional regulator WhiA, involved in cell division		29
Carbohydrate transport and metabolism		ManA	1PMI	COG1482	Mannose-6-phosphate isomerase, class I		73
Coenzyme transport and metabolism	NAD biosynthesis	PncB	1VLP	COG1488	Nicotinic acid phosphoribosyltransferase		31
Translation, ribosomal structure and biogenesis		Dtd	1J7G	COG1490	D-aminoacyl-tRNA deacylase		21
Signal transduction mechanisms		HprK	1JB1	COG1493	Serine kinase of the HPr protein, regulates carbohydrate metabolism		36
Carbohydrate transport and metabolism		GlpX	1NI9	COG1494	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein		6
Lipid transport and metabolism	Phospholipid biosynthesis	Cls	1BYR	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase		21
Transcription	RNA polymerase	RpoN	5BYH	COG1508	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog		14
Amino acid transport and metabolism		EpmB	2A5H	COG1509	L-lysine 2,3-aminomutase (EF-P beta-lysylation pathway)		3
Function unknown		YhgE		COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family		77
Function unknown		YgcG	2KW7	COG1512	Uncharacterized membrane protein YgcG, contains a TPM-fold domain		10
Defense mechanisms	CRISPR-Cas system	Cas1	2YZS	COG1518	CRISPR-Cas system-associated integrase Cas1		21
Transcription		Lrp	1I1G	COG1522	DNA-binding transcriptional regulator, Lrp family		3
Translation, ribosomal structure and biogenesis		CafA	1SLJ	COG1530	Ribonuclease G or E		6
Translation, ribosomal structure and biogenesis		YhbY	1JO0	COG1534	RNA-binding protein YhbY		12
Translation, ribosomal structure and biogenesis		RaiA	1IMU	COG1544	Ribosome-associated translation inhibitor RaiA		26
Carbohydrate transport and metabolism		ATH1	1H54	COG1554	Kojibiose phosphorylase YcjT		64
Replication, recombination and repair		ComEA	2DUY	COG1555	DNA uptake protein ComE or related DNA-binding protein		19
Cell motility		FlgC		COG1558	Flagellar basal body rod protein FlgC		5
Cell wall/membrane/envelope biogenesis		MltG	2R1F	COG1559	Endolytic transglycosylase MltG, terminates peptidoglycan polymerization		24
Lipid transport and metabolism		ERG9	3WEK	COG1562	Phytoene/squalene synthetase		3
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiN	1IG0	COG1564	Thiamine pyrophosphokinase		5
Replication, recombination and repair		XseA		COG1570	Exonuclease VII, large subunit		95
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlmH	1NS5	COG1576	23S rRNA pseudoU1915 N3-methylase RlmH		11
Lipid transport and metabolism	Isoprenoid biosynthesis	ERG12		COG1577	Mevalonate kinase		13
Lipid transport and metabolismGeneral function prediction only		LCB5	2BON	COG1597	Phosphatidylglycerol kinase, diacylglycerol kinase family		9
Transcription		PurR	1BDH	COG1609	DNA-binding transcriptional regulator, LacI/PurR family		57
General function prediction only		YqeY	1NG6	COG1610	Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity		8
Nucleotide transport and metabolism		PpnN	2PMB	COG1611	Nucleotide monophosphate nucleosidase PpnN/YdgH, Lonely Guy (LOG) family		6
Carbohydrate transport and metabolism		SacC	1ST8	COG1621	Sucrose-6-phosphate hydrolase SacC, GH32 family		3
Signal transduction mechanisms		DisA	2FB5	COG1624	c-di-AMP synthetase, contains DisA_N domain		29
Translation, ribosomal structure and biogenesis		QueH		COG1636	Epoxyqueuosine reductase QueH (tRNA modification)		38
Translation, ribosomal structure and biogenesis		HrpA	5N8R	COG1643	HrpA-like RNA helicase		11
Coenzyme transport and metabolism	Heme biosynthesis	CysG2	1PJQ	COG1648	Siroheme synthase (precorrin-2 oxidase/ferrochelatase domain)		9
Lipid transport and metabolism		SqhC	1GSZ	COG1657	Terpene cyclase SqhC		17
Translation, ribosomal structure and biogenesis		RnmV	2FCJ	COG1658	5S rRNA maturation ribonuclease M5, contains TOPRIM domain		26
Signal transduction mechanisms		RapZ	5O5O	COG1660	RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain		58
Function unknown		YaiI		COG1671	Uncharacterized conserved protein YaiI, UPF0178 family		1
Cell cycle control, cell division, chromosome partitioning		FtsK	2IUT	COG1674	DNA segregation ATPase FtsK/SpoIIIE or related protein		129
Transcription		AlgH	2AJ2	COG1678	Putative transcriptional regulator, AlgH/UPF0301 family		2
Defense mechanisms		AmpC	1BLS	COG1680	CubicO group peptidase, beta-lactamase class C family		1
Cell wall/membrane/envelope biogenesis		DacC	1HD8	COG1686	D-alanyl-D-alanine carboxypeptidase		3
Signal transduction mechanisms		YmdB	2CV9	COG1692	2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family		49
Defense mechanisms		MazG	1VMG	COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs		16
Cell wall/membrane/envelope biogenesis		DltB	6BUG	COG1696	D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily		21
Signal transduction mechanisms		PhoH	3B85	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase		72
Cell wall/membrane/envelope biogenesis		LemA	2ETD	COG1704	Magnetosome formation protein MamQ, lipoprotein antigen LemA family		28
Cell wall/membrane/envelope biogenesisCell motility		FlgJ	2ZYC	COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ		64
Cell motility		FlgI		COG1706	Flagellar basal body P-ring protein FlgI		6
Signal transduction mechanismsGeneral function prediction only		YqeK	2OGI	COG1713	Diadenosine tetraphosphatase YqeK or a related HD superfamily phosphohydrolase		27
Replication, recombination and repair		XseB	1VP7	COG1722	Exonuclease VII small subunit		8
General function prediction only		YcfA	1WHZ	COG1724	Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family		2
Cell wall/membrane/envelope biogenesis		OsmF	4WEP	COG1732	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)		1
Transcription		DksA	1TJL	COG1734	RNA polymerase-binding transcription factor DksA		2
Transcription		RpiR	2O3F	COG1737	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains		1
General function prediction only		YIH1	1VI7	COG1739	Putative translation regulator, IMPACT (imprinted ancient) protein family		32
General function prediction only		YhaK	1J1L	COG1741	Redox-sensitive bicupin YhaK, pirin superfamily		2
General function prediction only		YnfA		COG1742	Uncharacterized inner membrane protein YnfA, drug/metabolite transporter superfamily		4
Signal transduction mechanisms		Med	2FQW	COG1744	Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN		1
Function unknown				COG1754	Uncharacterized C-terminal domain of topoisomerase IA		81
Energy production and conversion		NhaC		COG1757	Na+/H+ antiporter NhaC/MleN		23
Transcription	RNA polymerase	RpoZ	3LU0	COG1758	DNA-directed RNA polymerase, subunit K/omega		5
Amino acid transport and metabolism		SdaA	4RQO	COG1760	L-serine deaminase		133
Carbohydrate transport and metabolismSignal transduction mechanisms		PtsN	2OQ3	COG1762	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)		21
Defense mechanisms		OsmC	1QWI	COG1764	Organic hydroperoxide reductase OsmC/OhrA		3
Coenzyme transport and metabolism		CitG	3H9P	COG1767	Triphosphoribosyl-dephospho-CoA synthetase		11
Amino acid transport and metabolism		PtrB	4BP9	COG1770	Protease II		19
Signal transduction mechanisms		YaaT		COG1774	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development)		66
Nucleotide transport and metabolism		NrdI	1RLJ	COG1780	Flavodoxin NrdI, NrdF-interacting activator of class Ib ribonucleotide reductase		11
Mobilome: prophages, transposons		XtmB	4IDH	COG1783	Phage terminase large subunit		1
Defense mechanisms				COG1787	Endonuclease, HJR/Mrr/RecB family		1
Cell cycle control, cell division, chromosome partitioningCytoskeleton		MreC	2J5U	COG1792	Cell shape-determining protein MreC		10
Cell cycle control, cell division, chromosome partitioning		SepF	3ZIH	COG1799	Cell division protein SepF/YlmF, interacts with FtsZ		14
Transcription		GntR	3FMS	COG1802	DNA-binding transcriptional regulator, GntR family		2
Carbohydrate transport and metabolism		MgsA	1S8A	COG1803	Methylglyoxal synthase		52
Signal transduction mechanisms		PpsR	5D0N	COG1806	Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)		26
Carbohydrate transport and metabolism		NagA	1O12	COG1820	N-acetylglucosamine-6-phosphate deacetylase		30
Amino acid transport and metabolism		TcyP		COG1823	L-cystine transporter TcyP, sodium:dicarboxylate symporter family		16
TranscriptionCoenzyme transport and metabolism		NiaR	1J5Y	COG1827	Transcriptional regulator of NAD metabolism, contains HTH and 3H domains		39
Nucleotide transport and metabolism	Purine biosynthesis	PurS	1GTD	COG1828	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS subunit		7
Cell wall/membrane/envelope biogenesis		OafA		COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains		10
General function prediction only		YlqC		COG1837	Predicted RNA-binding protein YlqC, contains KH domain, UPF0109 family		2
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RpmD	1VS6	COG1841	Ribosomal protein L30/L7E		11
Energy production and conversion		CyoC	1QLE	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3		1
General function prediction only		Jag	3GKU	COG1847	Predicted RNA-binding protein Jag (SpoIIIJ-associated), conains KH and R3H domains		23
Signal transduction mechanisms		LuxS	5E68	COG1854	S-ribosylhomocysteine lyase LuxS, autoinducer biosynthesis		9
Intracellular trafficking, secretion, and vesicular transport		YajC		COG1862	Protein translocase subunit YajC		10
Carbohydrate transport and metabolism		GanA	1KWG	COG1874	Beta-galactosidase GanA		10
Energy production and conversion	Pyruvate oxidation	PflD	1CM5	COG1882	Pyruvate-formate lyase		118
Cell wall/membrane/envelope biogenesis		RfbC	1DZR	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme		74
Energy production and conversion		FadH	1BWK	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family		29
Carbohydrate transport and metabolism		UxaC	1J5S	COG1904	Glucuronate isomerase		67
Inorganic ion transport and metabolism		MntH	5KTE	COG1914	Mn2+ or Fe2+ transporter, NRAMP family		29
Inorganic ion transport and metabolism		FeoA	2GCX	COG1918	Fe2+ transport protein FeoA		8
Signal transduction mechanisms		Hfq	1HK9	COG1923	sRNA-binding regulator protein Hfq		2
Lipid transport and metabolism		YjiL	1HUX	COG1924	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)		76
Signal transduction mechanismsCarbohydrate transport and metabolism		PtsH	1CM2	COG1925	HPr or related phosphotransfer protein		13
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	GlxK	1TO6	COG1929	Glycerate kinase		58
Translation, ribosomal structure and biogenesis	23S rRNA modification	MrnC	1U61	COG1939	23S rRNA maturation mini-RNase III		17
Carbohydrate transport and metabolismTranscription		NagC	1WOQ	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain		57
Intracellular trafficking, secretion, and vesicular transport		SecB	1OZB	COG1952	Preprotein translocase subunit SecB		5
Defense mechanismsSignal transduction mechanisms		MsrC	1F5M	COG1956	GAF domain-containing protein, putative methionine-R-sulfoxide reductase		1
Nucleotide transport and metabolism	Pyrimidine salvage	URH1	1EZR	COG1957	Inosine-uridine nucleoside N-ribohydrolase		43
Transcription		IscR	1XD7	COG1959	DNA-binding transcriptional regulator, IscR family		2
Replication, recombination and repair		SpoIVCA	1GDT	COG1961	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE		46
Lipid transport and metabolism		UppP	5OON	COG1968	Undecaprenyl pyrophosphate phosphatase		3
Cell wall/membrane/envelope biogenesis		MscL	2OAR	COG1970	Large-conductance mechanosensitive channel		2
Nucleotide transport and metabolism		NupC	3TIJ	COG1972	Nucleoside permease NupC		48
TranscriptionSignal transduction mechanisms		LexA	1AY9	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)		13
Energy production and conversion		YqdH	1OJ7	COG1979	Alcohol dehydrogenase YqhD, Fe-dependent ADH family		9
Coenzyme transport and metabolism		HemJ		COG1981	Protoporphyrinogen oxidase HemJ (unrelated to HemG or HemY)		4
Coenzyme transport and metabolism	Riboflavin/FAD biosynthesis	RibD	2O7P	COG1985	Pyrimidine reductase, riboflavin biosynthesis		1
Cell motility		FliQ	6F2D	COG1987	Flagellar biosynthesis protein FliQ		1
Coenzyme transport and metabolism	Pyridoxal phosphate biosynthesis	PdxA	1PS6	COG1995	4-hydroxy-L-threonine phosphate dehydrogenase PdxA		4
Translation, ribosomal structure and biogenesis		MraZ	1N0E	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity		42
Replication, recombination and repair		RadC	2QLC	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif		29
Amino acid transport and metabolism		MetP	6CVL	COG2011	ABC-type methionine transport system, permease component		45
Carbohydrate transport and metabolism		GalM	1LUR	COG2017	Galactose mutarotase or related enzyme		8
Amino acid transport and metabolism	Methionine biosynthesis	MET2	2VAT	COG2021	Homoserine O-acetyltransferase		8
Energy production and conversion		FixB	1EFP	COG2025	Electron transfer flavoprotein, alpha subunit FixB		8
Posttranslational modification, protein turnover, chaperones		Pcp	1AUG	COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)		78
Amino acid transport and metabolism		MHT1	5DML	COG2040	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)		3
Nucleotide transport and metabolism	Pyrimidine salvage	PyrR	1A3C	COG2065	Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase		60
Defense mechanisms		EmrE	2I68	COG2076	Multidrug transporter EmrE and related cation transporters		5
General function prediction only		YhiN	3V76	COG2081	Predicted flavoprotein YhiN		5
Lipid transport and metabolism		MmsB	1I36	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase		1
Energy production and conversion		FixA	5OL2	COG2086	Electron transfer flavoprotein, alpha and beta subunits		10
Replication, recombination and repair		Mpg	1BNK	COG2094	3-methyladenine DNA glycosylase Mpg		1
Cell wall/membrane/envelope biogenesis		MurQ	4S12	COG2103	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase		146
Amino acid transport and metabolism		ProX	1R9L	COG2113	ABC-type proline/glycine betaine transport system, periplasmic component		33
Carbohydrate transport and metabolism		XylA	1A0C	COG2115	Xylose isomerase		106
Inorganic ion transport and metabolism		FocA	3KCU	COG2116	Formate/nitrite transporter FocA, FNT family		35
Posttranslational modification, protein turnover, chaperones		ClpS	1LZW	COG2127	ATP-dependent Clp protease adapter protein ClpS		5
Nucleotide transport and metabolism		ComEB	2HVV	COG2131	Deoxycytidylate deaminase		29
Cell cycle control, cell division, chromosome partitioningInorganic ion transport and metabolismCell wall/membrane/envelope biogenesis		SufI	2YXV	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)		6
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiM	1C3Q	COG2145	Hydroxyethylthiazole kinase, sugar kinase family		61
Cell wall/membrane/envelope biogenesis		WcaJ	5W7L	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)		74
Posttranslational modification, protein turnover, chaperones		PaaD	1UWD	COG2151	Metal-sulfur cluster biosynthetic enzyme		16
Function unknown		YuzA		COG2155	Uncharacterized membrane protein YuzA, DUF378 family		7
Carbohydrate transport and metabolism		AraA	2AJT	COG2160	L-arabinose isomerase		94
Posttranslational modification, protein turnover, chaperones		SufE	1MZG	COG2166	Sulfur transfer protein SufE, Fe-S cluster assembly		6
Replication, recombination and repair		AdaA	1ADN	COG2169	Methylphosphotriester-DNA--protein-cysteine methyltransferase (N-terminal fragment of Ada), contains Zn-binding and two AraC-type DNA-binding domains		1
Amino acid transport and metabolism	Lysine biosynthesis	DapD	3BXY	COG2171	Tetrahydrodipicolinate N-succinyltransferase		4
Secondary metabolites biosynthesis, transport and catabolism		TauD	1DRT	COG2175	Taurine dioxygenase, alpha-ketoglutarate-dependent		3
Replication, recombination and repair		PolC		COG2176	DNA polymerase III, alpha subunit (gram-positive type)		45
Cell cycle control, cell division, chromosome partitioning		FtsX		COG2177	Cell division protein FtsX		22
General function prediction only		YqeG		COG2179	Predicted phosphohydrolase YqeG, HAD superfamily		22
Transcription		Tex	2OCE	COG2183	Transcriptional accessory protein Tex/SPT6		123
Transcription		MngR	2WV0	COG2188	DNA-binding transcriptional regulator, GntR family		37
Carbohydrate transport and metabolism		NagE	1AX3	COG2190	Phosphotransferase system IIA component		316
Inorganic ion transport and metabolism		Bfr	4E6K	COG2193	Bacterioferritin (cytochrome b1)		2
Amino acid transport and metabolism		PepD2	2QYV	COG2195	Di- or tripeptidase		25
Signal transduction mechanisms		CheB	1A2O	COG2201	Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains		2
Carbohydrate transport and metabolism		MelB	4M64	COG2211	Na+/melibiose symporter or related transporter		11
Lipid transport and metabolism		Cfa	5Z9O	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases		21
Nucleotide transport and metabolism	Pyrimidine degradation	UraA	3QE7	COG2233	Xanthine/uracil permease		68
Amino acid transport and metabolism		ArcA	2A9G	COG2235	Arginine deiminase		48
Nucleotide transport and metabolism		NCS2		COG2252	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family		65
Replication, recombination and repair		RuvB	1HQC	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB		166
Replication, recombination and repair		RarA	3PVS	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)		62
Translation, ribosomal structure and biogenesis		HflX	2QTF	COG2262	50S ribosomal subunit-associated GTPase HflX		79
Translation, ribosomal structure and biogenesis		PrmA	3GRZ	COG2264	Ribosomal protein L11 methylase PrmA		48
Translation, ribosomal structure and biogenesis	tRNA modification	TrmA	1UWV	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family		31
Translation, ribosomal structure and biogenesis		EpmA	3A5Z	COG2269	Elongation factor P--beta-lysine ligase (EF-P beta-lysylation pathway)		7
Defense mechanisms		SunT	3K8U	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain		8
Carbohydrate transport and metabolism		CitE	4ROQ	COG2301	Citrate lyase beta subunit		26
General function prediction only		YlmH		COG2302	RNA-binding protein YlmH, contains S4-like domain		10
Lipid transport and metabolismGeneral function prediction only	Non-phosphorylated Entner-Doudoroff pathway	BetA	1B4V	COG2303	Choline dehydrogenase or related flavoprotein		2
Energy production and conversionPosttranslational modification, protein turnover, chaperones		CcmE	1J6Q	COG2332	Cytochrome c biogenesis protein CcmE		1
Intracellular trafficking, secretion, and vesicular transport		ComEC		COG2333	DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily		11
Signal transduction mechanisms	Threonine biosynthesis	SrkA	1ZYL	COG2334	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist		1
Defense mechanisms		MazF	2MF2	COG2337	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module		3
Transcription		Rex	3KEO	COG2344	NADH/NAD ratio-sensing transcriptional regulator Rex		26
Posttranslational modification, protein turnover, chaperonesAmino acid transport and metabolism			1ITQ	COG2355	Zn-dependent dipeptidase, microsomal dipeptidase homolog		1
Nucleotide transport and metabolismSignal transduction mechanisms		YjbM	5F2V	COG2357	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)		39
Posttranslational modification, protein turnover, chaperones		Aat	2CXA	COG2360	Leu/Phe-tRNA-protein transferase		5
Signal transduction mechanisms		Oca4	1XRI	COG2365	Protein tyrosine/serine phosphatase Oca4		10
Posttranslational modification, protein turnover, chaperones		UreE	1EAR	COG2371	Urease accessory protein UreE		1
Translation, ribosomal structure and biogenesis	tRNA modification	TrmK	3KR9	COG2384	tRNA A22 N1-methylase		20
General function prediction only		YidJ	1R57	COG2388	Predicted acetyltransferase, GNAT superfamily		4
Transcription		DeoR	2GNP	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family		13
Energy production and conversion		FixX		COG2440	Ferredoxin-like protein FixX		9
Translation, ribosomal structure and biogenesis		YbcJ	1P9K	COG2501	Ribosome-associated protein YbcJ, S4-like RNA-binding protein		13
Transcription		PucR		COG2508	DNA-binding transcriptional regulator, PucR/PutR family		4
General function prediction only			3NLC	COG2509	FAD-dependent dehydrogenase		9
Coenzyme transport and metabolism		RibN		COG2510	Riboflavin transporter RibN, EamA domain		4
Translation, ribosomal structure and biogenesis		EbsC	1DBU	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC		3
General function prediction only		Atu1564		COG2607	Predicted ATPase, AAA+ superfamily		7
Carbohydrate transport and metabolism		Pgl	1JOF	COG2706	6-phosphogluconolactonase, cycloisomerase 2 family		49
Function unknown		YeaL		COG2707	Uncharacterized membrane protein, DUF441 family		17
Carbohydrate transport and metabolism		UxaA	6U7L	COG2721	Altronate dehydratase		85
Carbohydrate transport and metabolism		BglB	4HZ6	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase		299
Function unknown		YjiN		COG2733	Uncharacterized membrane-anchored protein YjiN, DUF445 family		8
