ID	Function	Source	Count
PRK07097.1	gluconate 5-dehydrogenase	PRK07097	393
PRK07135.1	DNA polymerase III DnaE	PRK07135	4
PRK07157.1	acetate kinase	PRK07157	2
PRK07178.1	acetyl-CoA carboxylase biotin carboxylase subunit	PRK07178	5
PRK07208.1-5	hypothetical protein	PRK07208	2
PRK07252.1	S1 RNA-binding domain-containing protein	PRK07252	4
PRK07259.1	dihydroorotate dehydrogenase	PRK07259	406
PRK07275.1	single-stranded DNA-binding protein	PRK07275	441
PRK07279.1	DNA polymerase III subunit alpha	PRK07279	48
PRK07281.1	methionyl aminopeptidase	PRK07281	233
PRK07308.1	flavodoxin	PRK07308	202
PRK07314.1	beta-ketoacyl-ACP synthase II	PRK07314	445
PRK07315.1	fructose-bisphosphate aldolase	PRK07315	406
PRK07318.1	dipeptidase PepV	PRK07318	170
PRK07512.1	L-aspartate oxidase	PRK07512	1
PRK07714.1	YlxQ family RNA-binding protein	PRK07714	16
PRK07726.1	DNA topoisomerase 3	PRK07726	285
PRK07729.1	glyceraldehyde-3-phosphate dehydrogenase	PRK07729	9
PRK07956.1	NAD-dependent DNA ligase LigA	PRK07956	344
PRK07985.1	SDR family oxidoreductase	PRK07985	278
PRK08058.1	DNA polymerase III subunit delta'	PRK08058	180
PRK08061.1	type Z 30S ribosomal protein S14	PRK08061	10
PRK08071.1	L-aspartate oxidase	PRK08071	201
PRK08074.1	ATP-dependent DNA helicase DinG	PRK08074	8
PRK08118.1	DNA topology modulation protein	PRK08118	3
PRK08193.1	L-ribulose-5-phosphate 4-epimerase AraD	PRK08193	239
PRK08202.1	purine-nucleoside phosphorylase	PRK08202	278
PRK08363.1	alanine aminotransferase	PRK08363	30
PRK08573.1	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	PRK08573	4
PRK08581.1-2	amidase domain-containing protein	PRK08581	218
PRK08582.1	S1 domain-containing RNA-binding protein	PRK08582	74
PRK08591.1	acetyl-CoA carboxylase biotin carboxylase subunit	PRK08591	250
PRK08621.1	galactose-6-phosphate isomerase subunit LacA	PRK08621	63
PRK08636.1	LL-diaminopimelate aminotransferase	PRK08636	39
PRK08654.1	acetyl-CoA carboxylase biotin carboxylase subunit	PRK08654	46
PRK08673.1	3-deoxy-7-phosphoheptulonate synthase	PRK08673	557
PRK08780.1	DNA topoisomerase I	PRK08780	45
PRK08936.1	glucose-1-dehydrogenase	PRK08936	123
PRK08939.1	primosomal protein DnaI	PRK08939	173
PRK09148.1	LL-diaminopimelate aminotransferase	PRK09148	2
PRK09185.1	beta-ketoacyl-ACP synthase	PRK09185	28
PRK09194.1	proline--tRNA ligase	PRK09194	380
PRK09200.1	preprotein translocase subunit SecA	PRK09200	151
PRK09206.1	pyruvate kinase PykF	PRK09206	94
PRK09210.1	RNA polymerase sigma factor RpoD	PRK09210	469
PRK09219.1	xanthine phosphoribosyltransferase	PRK09219	276
PRK09243.1-1	nicotinate phosphoribosyltransferase	PRK09243	834
PRK09243.1-4	nicotinate phosphoribosyltransferase	PRK09243	10
PRK09263.1	anaerobic ribonucleoside-triphosphate reductase	PRK09263	1041
PRK09275.1	bifunctional aspartate transaminase/aspartate 4-decarboxylase	PRK09275	232
PRK09283.1	porphobilinogen synthase	PRK09283	2
PRK09284.1	phosphomethylpyrimidine synthase ThiC	PRK09284	1
PRK09287.1	NADP-dependent phosphogluconate dehydrogenase	PRK09287	512
PRK09348.1	glycine--tRNA ligase subunit alpha	PRK09348	31
PRK09352.1	beta-ketoacyl-ACP synthase 3	PRK09352	188
PRK09355.1	hydroxyethylthiazole kinase	PRK09355	150
PRK09357.1-2	dihydroorotase	PRK09357	599
PRK09362.1-3	phosphoribosylaminoimidazolesuccinocarboxamide synthase	PRK09362	69
PRK09369.1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	PRK09369	201
PRK09375.2-1	quinolinate synthase NadA	PRK09375	409
PRK09375.2-4	quinolinate synthase NadA	PRK09375	3
PRK09376.1	transcription termination factor Rho	PRK09376	297
PRK09379.1	LytR family transcriptional regulator	PRK09379	370
PRK09410.1-5	PTS ascorbate transporter subunit IIC	PRK09410	454
PRK09422.1	alcohol dehydrogenase AdhP	PRK09422	642
PRK09441.1-2	alpha-amylase	PRK09441	208
PRK09441.1-3	alpha-amylase	PRK09441	9
PRK09441.1-5	alpha-amylase	PRK09441	9
PRK09452.1	spermidine/putrescine ABC transporter ATP-binding protein PotA	PRK09452	329
PRK09469.1	glutamate--ammonia ligase	PRK09469	1
PRK09473.1	oligopeptide ABC transporter ATP-binding protein OppD	PRK09473	165
PRK09493.1	glutamine ABC transporter ATP-binding protein GlnQ	PRK09493	183
PRK09533.1	bifunctional transaldolase/phosoglucose isomerase	PRK09533	3
PRK09564.1	CoA-disulfide reductase	PRK09564	123
PRK09589.1	6-phospho-beta-glucosidase	PRK09589	778
PRK09593.1	6-phospho-beta-glucosidase	PRK09593	1038
PRK09603.1	DNA-directed RNA polymerase subunit beta/beta'	PRK09603	2
PRK09614.1-4	ribonucleotide-diphosphate reductase subunit beta	PRK09614	374
PRK09653.1	phosphotransacetylase	PRK09653	358
PRK09669.1	putative symporter YagG	PRK09669	4
PRK09700.1	D-allose ABC transporter ATP-binding protein AlsA	PRK09700	25
PRK09795.1	aminopeptidase	PRK09795	84
PRK09824.1	PTS beta-glucoside transporter subunit IIABC	PRK09824	240
PRK09852.1	6-phospho-beta-glucosidase	PRK09852	3
PRK09864.1	aminopeptidase	PRK09864	4
PRK09874.1	multidrug efflux MFS transporter MdtG	PRK09874	38
PRK09977.1	MgtC/SapB family protein	PRK09977	20
PRK10070.1	glycine betaine/L-proline ABC transporter ATP-binding protein ProV	PRK10070	1
PRK10092.1	maltose O-acetyltransferase	PRK10092	141
PRK10247.1	iron ABC transporter ATP-binding protein FetA	PRK10247	75
PRK10253.1	iron-enterobactin ABC transporter ATP-binding protein	PRK10253	10
PRK10261.1	glutathione ABC transporter ATP-binding protein GsiA	PRK10261	13
PRK10263.1	DNA translocase FtsK	PRK10263	260
PRK10354.1	RNA chaperone/antiterminator CspA	PRK10354	67
PRK10443.1	pyrimidine-specific ribonucleoside hydrolase RihA	PRK10443	334
PRK10513.1	sugar-phosphatase	PRK10513	114
PRK10536.1	phosphate starvation-inducible protein PhoH	PRK10536	72
PRK10543.1	superoxide dismutase [Fe]	PRK10543	10
PRK10581.1	(2E,6E)-farnesyl diphosphate synthase	PRK10581	64
PRK10584.1	ABC transporter ATP-binding protein	PRK10584	11
PRK10605.1	N-ethylmaleimide reductase	PRK10605	10
PRK10619.1	histidine ABC transporter ATP-binding protein HisP	PRK10619	53
PRK10624.1	lactaldehyde reductase	PRK10624	434
PRK10643.1	two-component system response regulator PmrA	PRK10643	38
PRK10663.1	cytochrome o ubiquinol oxidase subunit III	PRK10663	2
PRK10664.1	DNA-binding protein HU-beta	PRK10664	29
PRK10671.1	copper-exporting P-type ATPase CopA	PRK10671	37
PRK10720.1	uracil permease	PRK10720	155
PRK10736.1	DNA-protecting protein DprA	PRK10736	2
PRK10754.1	NADPH:quinone reductase	PRK10754	1
PRK10767.1	molecular chaperone DnaJ	PRK10767	1
PRK10782.1	methionine ABC transporter permease MetI	PRK10782	2
PRK10787.1	endopeptidase La	PRK10787	2
PRK10791.1	peptidylprolyl isomerase B	PRK10791	4
PRK10812.1	metal-dependent hydrolase	PRK10812	30
PRK10860.1	tRNA adenosine(34) deaminase TadA	PRK10860	7
PRK10865.1	ATP-dependent chaperone ClpB	PRK10865	6
PRK10872.1	GTP diphosphokinase	PRK10872	6
PRK10917.1-3	ATP-dependent DNA helicase RecG	PRK10917	646
PRK10917.2-2	ATP-dependent DNA helicase RecG	PRK10917	1
PRK10925.1	superoxide dismutase [Mn]	PRK10925	66
PRK10933.1	alpha,alpha-phosphotrehalase	PRK10933	13
PRK10943.1	cold shock-like protein CspC	PRK10943	32
PRK10952.1	glycine betaine/L-proline ABC transporter permease ProW	PRK10952	100
PRK11000.1	maltose/maltodextrin ABC transporter ATP-binding protein MalK	PRK11000	14
PRK11041.1	DNA-binding transcriptional regulator CytR	PRK11041	1
PRK11092.1	bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	PRK11092	1
PRK11103.1	PTS mannose transporter subunit IID	PRK11103	277
PRK11145.1	pyruvate formate lyase 1-activating protein	PRK11145	27
PRK11177.1	phosphoenolpyruvate-protein phosphotransferase PtsI	PRK11177	204
PRK11180.1	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	PRK11180	9
PRK11192.1	ATP-dependent RNA helicase SrmB	PRK11192	40
PRK11231.1	Fe(3+) dicitrate ABC transporter ATP-binding protein FecE	PRK11231	35
PRK11264.1	L-cystine ABC transporter ATP-binding protein YecC	PRK11264	169
PRK11308.1	dipeptide ABC transporter ATP-binding protein	PRK11308	3
PRK11565.1	2,5-didehydrogluconate reductase DkgA	PRK11565	51
PRK11634.1	DEAD/DEAH family ATP-dependent RNA helicase	PRK11634	48
PRK11650.1	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	PRK11650	546
PRK11713.1-4	16S rRNA (uracil(1498)-N(3))-methyltransferase	PRK11713	64
PRK11776.1	ATP-dependent RNA helicase DbpA	PRK11776	115
PRK11783.1	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	PRK11783	43
PRK11819.1	energy-dependent translational throttle protein EttA	PRK11819	193
PRK11824.1	polyribonucleotide nucleotidyltransferase	PRK11824	365
PRK11886.1-1	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	PRK11886	34
PRK12266.1	glycerol-3-phosphate dehydrogenase	PRK12266	2
PRK12267.1	methionine--tRNA ligase	PRK12267	630
PRK12270.1	multifunctional oxoglutarate decarboxylase/oxoglutarate dehydrogenase thiamine pyrophosphate-binding subunit/dihydrolipoyllysine-residue succinyltransferase subunit	PRK12270	2
PRK12281.1	50S ribosomal protein L24	PRK12281	86
PRK12297.1	GTPase ObgE	PRK12297	463
PRK12319.1	acetyl-CoA carboxylase carboxyl transferase subunit alpha	PRK12319	413
PRK12347.1	L-ribulose-5-phosphate 4-epimerase	PRK12347	63
PRK12348.1	L-ribulose-5-phosphate 4-epimerase	PRK12348	9
PRK12352.1	carbamate kinase	PRK12352	11
PRK12378.1	YebC/PmpR family DNA-binding transcriptional regulator	PRK12378	166
PRK12379.1	propionate kinase	PRK12379	1
PRK12397.1	acetate/propionate family kinase	PRK12397	68
PRK12399.1	tagatose 1,6-diphosphate aldolase	PRK12399	530
PRK12411.1	cytidine deaminase	PRK12411	43
PRK12412.1	pyridoxine/pyridoxal/pyridoxamine kinase	PRK12412	23
PRK12413.1	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	PRK12413	49
PRK12452.1	cardiolipin synthase	PRK12452	1
PRK12463.1	chorismate synthase	PRK12463	291
PRK12570.1	N-acetylmuramic acid 6-phosphate etherase	PRK12570	188
PRK12595.1	bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase	PRK12595	25
PRK12613.1	galactose-6-phosphate isomerase subunit LacA	PRK12613	49
PRK12615.1	galactose-6-phosphate isomerase subunit LacB	PRK12615	211
PRK12656.1	fructose-6-phosphate aldolase	PRK12656	140
PRK12735.1	elongation factor Tu	PRK12735	203
PRK12736.1	elongation factor Tu	PRK12736	201
PRK12740.1-5	elongation factor G	PRK12740	88
PRK12755.1	3-deoxy-7-phosphoheptulonate synthase	PRK12755	1
PRK12815.1	carbamoyl phosphate synthase large subunit	PRK12815	193
PRK12830.1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	PRK12830	703
PRK12838.1	carbamoyl phosphate synthase small subunit	PRK12838	185
PRK12849.1	chaperonin GroEL	PRK12849	15
PRK12850.1	chaperonin GroEL	PRK12850	144
PRK12851.1	chaperonin GroEL	PRK12851	45
PRK12858.1	tagatose 1,6-diphosphate aldolase	PRK12858	2
PRK12861.1	NADP-dependent malic enzyme	PRK12861	35
PRK12897.1	type I methionyl aminopeptidase	PRK12897	13
PRK12904.1	preprotein translocase subunit SecA	PRK12904	629
PRK12997.1-5	PTS sugar transporter subunit IIC	PRK12997	1
PRK12999.1	pyruvate carboxylase	PRK12999	7
PRK13024.1-5	protein translocase subunit SecDF	PRK13024	2
PRK13055.1	diacylglycerol kinase	PRK13055	418
PRK13145.1	L-ribulose-5-phosphate 4-epimerase	PRK13145	38
PRK13169.1-1	DNA replication initiation control protein YabA	PRK13169	30
PRK13188.1	bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase	PRK13188	30
PRK13197.1	pyroglutamyl-peptidase I	PRK13197	283
PRK13206.1	urease subunit alpha	PRK13206	1
PRK13211.1	N-acetylglucosamine-binding protein GbpA	PRK13211	14
PRK13253.1	citrate lyase subunit gamma	PRK13253	59
PRK13299.1	CCA tRNA nucleotidyltransferase	PRK13299	339
PRK13341.1-2	AAA family ATPase	PRK13341	3
PRK13341.1-4	AAA family ATPase	PRK13341	54
PRK13343.1	F0F1 ATP synthase subunit alpha	PRK13343	121
PRK13411.1	molecular chaperone DnaK	PRK13411	19
PRK13477.1	bifunctional pantoate--beta-alanine ligase/(d)CMP kinase	PRK13477	1
PRK13480.1	3'-5' exoribonuclease YhaM	PRK13480	186
PRK13505.1	formate--tetrahydrofolate ligase	PRK13505	828
PRK13508.1	tagatose-6-phosphate kinase	PRK13508	145
PRK13511.1	6-phospho-beta-galactosidase	PRK13511	906
PRK13536.1	nodulation factor ABC transporter ATP-binding protein NodI	PRK13536	20
PRK13545.1	teichoic acids export protein ATP-binding subunit	PRK13545	51
PRK13549.1	xylose ABC transporter ATP-binding protein	PRK13549	2
PRK13634.1	energy-coupling factor ABC transporter ATP-binding protein	PRK13634	439
PRK13635.1	energy-coupling factor ABC transporter ATP-binding protein	PRK13635	381
PRK13651.1	cobalt transporter ATP-binding subunit	PRK13651	1
PRK13657.1	glucan ABC transporter ATP-binding protein/ permease	PRK13657	178
PRK13660.1	hypothetical protein	PRK13660	59
PRK13661.1	ECF-type riboflavin transporter substrate-binding protein	PRK13661	102
PRK13662.1	hypothetical protein	PRK13662	208
PRK13666.1	hypothetical protein	PRK13666	29
PRK13667.1	hypothetical protein	PRK13667	12
PRK13670.1	nucleotidyltransferase	PRK13670	147
PRK13672.1	hypothetical protein	PRK13672	12
PRK13678.1-2	hypothetical protein	PRK13678	132
PRK13780.1	phosphocarrier protein HPr	PRK13780	101
PRK13783.1	adenylosuccinate synthase	PRK13783	3
PRK13805.1	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	PRK13805	1227
PRK13818.1	ribosome-binding factor A	PRK13818	16
PRK13905.1	UDP-N-acetylmuramate dehydrogenase	PRK13905	186
PRK13911.1	exodeoxyribonuclease III	PRK13911	88
PRK13956.1	dUTP diphosphatase	PRK13956	9
PRK13962.1	bifunctional phosphoglycerate kinase/triosephosphate isomerase	PRK13962	552
PRK13969.1	proline racemase	PRK13969	357
PRK13977.1	oleate hydratase	PRK13977	202
PRK13979.1	DNA topoisomerase IV subunit A	PRK13979	3
PRK13981.1	NAD+ synthase	PRK13981	2
PRK14012.1	IscS subfamily cysteine desulfurase	PRK14012	2
PRK14018.1	bifunctional peptide-methionine (S)-S-oxide reductase MsrA/peptide-methionine (R)-S-oxide reductase MsrB	PRK14018	197
PRK14022.1	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	PRK14022	28
PRK14086.1	chromosomal replication initiator protein DnaA	PRK14086	80
PRK14097.1	glucose-6-phosphate isomerase	PRK14097	608
PRK14104.1	chaperonin GroEL	PRK14104	15
PRK14115.1	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	PRK14115	1
PRK14116.1	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	PRK14116	145
PRK14117.1	phosphoglycerate mutase	PRK14117	32
PRK14118.1	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	PRK14118	195
PRK14127.1	cell division regulator GpsB	PRK14127	55
PRK14156.1	nucleotide exchange factor GrpE	PRK14156	3
PRK14162.1	nucleotide exchange factor GrpE	PRK14162	70
PRK14179.1	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	PRK14179	458
PRK14276.1	molecular chaperone DnaJ	PRK14276	608
PRK14277.1	chaperone protein DnaJ	PRK14277	1
PRK14280.1	molecular chaperone DnaJ	PRK14280	83
PRK14287.1	chaperone protein DnaJ	PRK14287	4
PRK14354.1	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	PRK14354	671
PRK14521.1	30S ribosomal protein S16	PRK14521	42
PRK14537.1	50S ribosomal protein L20/unknown domain fusion protein	PRK14537	60
PRK14669.1	excinuclease ABC subunit C	PRK14669	26
PRK14806.1	bifunctional prephenate dehydrogenase/3-phosphoshikimate 1-carboxyvinyltransferase	PRK14806	36
PRK14822.1	XTP/dITP diphosphatase	PRK14822	196
PRK14830.1	isoprenyl transferase	PRK14830	247
PRK14831.1	undecaprenyl pyrophosphate synthase	PRK14831	2
PRK14844.1	DNA-directed RNA polymerase subunit beta/beta'	PRK14844	1
PRK14869.1-5	putative manganese-dependent inorganic diphosphatase	PRK14869	99
PRK14900.1	valine--tRNA ligase	PRK14900	22
PRK14902.1	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	PRK14902	263
PRK14906.1	DNA-directed RNA polymerase subunit beta'	PRK14906	439
PRK14908.1	glycine--tRNA ligase	PRK14908	108
PRK14939.1	DNA gyrase subunit B	PRK14939	115
PRK15014.1	6-phospho-beta-glucosidase	PRK15014	6
PRK15064.1	ABC-F family ATPase	PRK15064	188
PRK15065.1	mannose/fructose/sorbose family PTS transporter subunit IIC	PRK15065	310
PRK15066.1	ABC transporter permease	PRK15066	304
PRK15079.1	murein tripeptide/oligopeptide ABC transporter ATP binding protein OppF	PRK15079	178
PRK15088.1	PTS mannose transporter subunit IIAB	PRK15088	144
PRK15104.1	oligopeptide ABC transporter substrate-binding protein OppA	PRK15104	13
PRK15122.1	magnesium-translocating P-type ATPase	PRK15122	490
PRK15134.1	microcin C ABC transporter ATP-binding protein YejF	PRK15134	7
PRK15425.1	glyceraldehyde-3-phosphate dehydrogenase	PRK15425	14
PRK15452.1	tRNA 5-hydroxyuridine modification protein YegQ	PRK15452	109
PRK15480.1	glucose-1-phosphate thymidylyltransferase RfbA	PRK15480	29
PR_assoc_PrdC	proline reductase-associated electron transfer protein PrdC	TIGR04481	434
PTBA	glucose PTS transporter subunit IIA	TIGR00830	16
PTS-II-ABC-beta	beta-glucoside-specific PTS transporter subunit IIABC	TIGR01995	795
PTS-II-BC-nag	N-acetylglucosamine-specific PTS transporter subunit IIBC	TIGR01998	329
PTS_IIC_fructo	fructose-specific PTS transporter subunit EIIC	TIGR01427	85
PTS_I_fam	phosphoenolpyruvate--protein phosphotransferase	TIGR01417	415
PepG1	type I toxin-antitoxin system toxin PepG1		824
PhnE	phosphonate ABC transporter, permease protein PhnE	TIGR01097	115
PhnT2	putative 2-aminoethylphosphonate ABC transporter ATP-binding protein	TIGR03265	17
PknB_PASTA_kin	Stk1 family PASTA domain-containing Ser/Thr kinase		565
Pmev_kin_Gr_pos	phosphomevalonate kinase	TIGR01220	421
PseB	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	TIGR03589	19
PurN	phosphoribosylglycinamide formyltransferase	TIGR00639	80
PyrG	CTP synthase (glutamine hydrolyzing)	TIGR00337	254
Q_tRNA_tgt	tRNA guanosine(34) transglycosylase Tgt	TIGR00430	389
RF_mod_PrmC	peptide chain release factor N(5)-glutamine methyltransferase	TIGR03534	14
RNAP_delt_lowGC	DNA-directed RNA polymerase subunit delta	TIGR04567	63
RNA_bind_YhbY	ribosome assembly RNA-binding protein YhbY	TIGR00253	8
RNA_repair_RtcR	RNA repair transcriptional activator RtcR		29
RNR_1b_NrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	TIGR04170	594
RNaseIII	ribonuclease III	TIGR02191	44
RNasePH	ribonuclease PH	TIGR01966	299
RNase_R	ribonuclease R	TIGR02063	510
RNase_Y	ribonuclease Y	TIGR03319	444
RNase_Z	ribonuclease Z	TIGR02651	169
ROK_glcA_fam	ROK family glucokinase	TIGR00744	121
RicT_YaaT_fam	regulatory iron-sulfur-containing complex subunit RicT		272
S15_bact	30S ribosomal protein S15	TIGR00952	98
S16	30S ribosomal protein S16	TIGR00002	29
S18	30S ribosomal protein S18	TIGR00165	41
S1_dom_CvfD	CvfD/Ygs/GSP13 family RNA-binding post-transcriptional regulator		24
S21p	30S ribosomal protein S21	TIGR00030	27
SMC_prok_B	chromosome segregation protein SMC	TIGR02168	632
SUF_scaf_2	SUF system NifU family Fe-S cluster assembly protein	TIGR01994	108
SecA2_Bac_anthr	accessory Sec system translocase SecA2	TIGR04397	23
SepM_fam_S16	SepM family pheromone-processing serine protease		61
Stp1_PP2C_phos	Stp1/IreP family PP2C-type Ser/Thr phosphatase		179
T4P_ComGB	competence type IV pilus assembly protein ComGB		30
T6A_TsaD_YgjD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	TIGR03723	173
T6A_YeaZ	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	TIGR03725	55
T6A_YjeE	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	TIGR00150	30
TF_CBS_SpxR	CBS-HotDog domain-containing transcription factor SpxR		81
TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	TIGR00006	179
TIGR00010	YchF/TatD family DNA exonuclease	TIGR00010	105
TIGR00043	rRNA maturation RNase YbeY	TIGR00043	57
TIGR00045	glycerate kinase	TIGR00045	13
TIGR00054	RIP metalloprotease RseP	TIGR00054	38
TIGR00057	L-threonylcarbamoyladenylate synthase	TIGR00057	38
TIGR00091	tRNA (guanosine(46)-N7)-methyltransferase TrmB	TIGR00091	9
TIGR00092	redox-regulated ATPase YchF	TIGR00092	431
TIGR00093	pseudouridine synthase	TIGR00093	10
TIGR00095	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	TIGR00095	4
TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	TIGR00096	65
TIGR00159	diadenylate cyclase CdaA	TIGR00159	145
TIGR00242	division/cell wall cluster transcriptional repressor MraZ	TIGR00242	24
TIGR00244	transcriptional regulator NrdR	TIGR00244	123
TIGR00245	iron export ABC transporter permease subunit FetB	TIGR00245	37
TIGR00247	endolytic transglycosylase MltG	TIGR00247	1
TIGR00256	D-aminoacyl-tRNA deacylase	TIGR00256	41
TIGR00278	membrane protein insertion efficiency factor YidD	TIGR00278	32
TIGR00282	TIGR00282 family metallophosphoesterase	TIGR00282	101
TIGR00342	tRNA 4-thiouridine(8) synthase ThiI	TIGR00342	77
TIGR00357	peptide-methionine (R)-S-oxide reductase MsrB	TIGR00357	39
TIGR00368	YifB family Mg chelatase-like AAA ATPase	TIGR00368	2
TIGR00426	competence protein ComEA helix-hairpin-helix repeat region	TIGR00426	29
TIGR01033	YebC/PmpR family DNA-binding transcriptional regulator	TIGR01033	22
TIGR01212	TIGR01212 family radical SAM protein	TIGR01212	134
TIGR02328	TIGR02328 family protein	TIGR02328	75
TIGR03766	conserved hypothetical integral membrane protein	TIGR03766	58
TRX_reduct	thioredoxin-disulfide reductase	TIGR01292	157
TruB	tRNA pseudouridine(55) synthase TruB	TIGR00431	33
TypA_BipA	translational GTPase TypA	TIGR01394	584
Vat_ABCDEFH	Vat family streptogramin A O-acetyltransferase		24
WcaJ_sugtrans	undecaprenyl-phosphate glucose phosphotransferase	TIGR03023	52
XPRTase	xanthine phosphoribosyltransferase	TIGR01744	13
XylB	xylulokinase	TIGR01312	202
Y_phosphoryl	pyrimidine-nucleoside phosphorylase	TIGR02644	107
YaaA_near_RecF	S4 domain-containing protein YaaA	TIGR02988	46
YbaK_EbsC	Cys-tRNA(Pro) deacylase	TIGR00011	44
YbgI_SA1388	Nif3-like dinuclear metal center hexameric protein	TIGR00486	27
YgfH_subfam	succinate CoA transferase	TIGR03458	1
YiiL_rotase	L-rhamnose mutarotase	TIGR02625	37
YloV	DAK2 domain fusion protein YloV	TIGR03599	268
accD	acetyl-CoA carboxylase, carboxyltransferase subunit beta	TIGR00515	327
ackA	acetate/propionate family kinase	TIGR00016	244
addA_Gpos	helicase-exonuclease AddAB subunit AddA	TIGR02785	561
addB_Gpos	helicase-exonuclease AddAB subunit AddB	TIGR02773	33
adh_fam_1	zinc-binding alcohol dehydrogenase family protein	TIGR02817	14
agaS_fam	putative sugar isomerase, AgaS family	TIGR02815	222
alaS	alanine--tRNA ligase	TIGR00344	359
alr	alanine racemase	TIGR00492	29
alt_F1F0_F1_al	alternate F1F0 ATPase, F1 subunit alpha	TIGR03324	1
aman2_put	GH92 family glycosyl hydrolase	TIGR01180	70
antiport_TyrP	tyrosine-tyramine antiporter		460
antiport_nhaC	Na+/H+ antiporter NhaC	TIGR00931	37
araD	L-ribulose-5-phosphate 4-epimerase	TIGR00760	72
arcA	arginine deiminase	TIGR01078	168
arcC	carbamate kinase	TIGR00746	251
argC_other	N-acetyl-gamma-glutamyl-phosphate reductase	TIGR01851	1
argS	arginine--tRNA ligase	TIGR00456	24
aroB	3-dehydroquinate synthase	TIGR01357	212
aroD	type I 3-dehydroquinate dehydratase	TIGR01093	18
aroFGH	3-deoxy-7-phosphoheptulonate synthase	TIGR00034	1
aspS_bact	aspartate--tRNA ligase	TIGR00459	88
asp_4_decarbox	aspartate 4-decarboxylase	TIGR03801	329
atpA	F0F1 ATP synthase subunit alpha	TIGR00962	825
atpD	F0F1 ATP synthase subunit beta	TIGR01039	933
bPGM	beta-phosphoglucomutase	TIGR01990	143
bac_cardiolipin	cardiolipin synthase	TIGR04265	94
bet_lambda	phage recombination protein Bet	TIGR01913	1
bifunc_MprF	bifunctional lysylphosphatidylglycerol flippase/synthetase MprF		382
cas1_DVULG	type I-C CRISPR-associated endonuclease Cas1c	TIGR03640	256
cas_Cas5d	type I-C CRISPR-associated protein Cas5c	TIGR01876	83
cas_Csd2	type I-C CRISPR-associated protein Cas7/Csd2	TIGR02589	159
ccpA	catabolite control protein A	TIGR01481	338
ccs	citrate:cation symporter	TIGR00783	41
cello_pts_IIC	PTS cellobiose transporter subunit IIC	TIGR00359	161
chaperone_ClpB	ATP-dependent chaperone ClpB	TIGR03346	2466
chloram_CatB	type B chloramphenicol O-acetyltransferase		39
choline_CutC	choline trimethylamine-lyase	TIGR04394	1
citD	citrate lyase acyl carrier protein	TIGR01608	3
citE	citrate (pro-3S)-lyase subunit beta	TIGR01588	723
citF	citrate lyase subunit alpha	TIGR01584	1158
citrate_citG	triphosphoribosyl-dephospho-CoA synthase CitG	TIGR03125	41
clpP	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	TIGR00493	106
clpX	ATP-dependent protease ATP-binding subunit ClpX	TIGR00382	159
cmk	(d)CMP kinase	TIGR00017	67
coaB_strep	phosphopantothenate--cysteine ligase	TIGR02114	36
coaC_strep	phosphopantothenoylcysteine decarboxylase	TIGR02113	304
coaD_prev_kdtB	pantetheine-phosphate adenylyltransferase	TIGR01510	46
codY_Gpos	GTP-sensing pleiotropic transcriptional regulator CodY	TIGR02787	180
comE	comEA protein	TIGR01259	6
cyclopro_CfaB	C17 cyclopropane fatty acid synthase CfaB		66
cysS	cysteine--tRNA ligase	TIGR00435	311
cyt_deam_tetra	cytidine deaminase	TIGR01354	27
