L1	L2	L3	ID	Function	EC	Gene	Count
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03593	ATP-binding protein involved in chromosome partitioning		mrp, NUBPL	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03593	ATP-binding protein involved in chromosome partitioning		mrp, NUBPL	1
Human Diseases	Infectious disease: bacterial	Legionellosis [PATH:ko05134]	K03596	GTP-binding protein LepA		lepA	2
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K03613	Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E		rnfE	2
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K03621	Phosphate acyltransferase	2.3.1.274	plsX	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K03621	Phosphate acyltransferase	2.3.1.274	plsX	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03628	Transcription termination factor Rho		rho	2
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03628	Transcription termination factor Rho		rho	2
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03628	Transcription termination factor Rho		rho	2
Not Included in Pathway or Brite	Unclassified: genetic information processing	Replication and repair	K03630	DNA repair protein RadC		radC	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03631	DNA repair protein RecN (Recombination protein N)		recN	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03654	ATP-dependent DNA helicase RecQ	3.6.4.12	recQ	1
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	1
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03657	DNA helicase II / ATP-dependent DNA helicase PcrA	3.6.4.12	uvrD, pcrA	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03665	GTPase		hflX	1
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		clpB	3
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		clpB	3
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03701	Excinuclease ABC subunit A		uvrA	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03701	Excinuclease ABC subunit A		uvrA	2
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03702	Excinuclease ABC subunit B		uvrB	7
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03702	Excinuclease ABC subunit B		uvrB	7
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03703	Excinuclease ABC subunit C		uvrC	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03703	Excinuclease ABC subunit C		uvrC	1
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K03723	Transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	mfd	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03723	Transcription-repair coupling factor (superfamily II helicase)	3.6.4.-	mfd	2
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	2
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	2
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	2
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	2
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	2
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	2
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	2
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	2
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	2
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K03779	L(+)-tartrate dehydratase alpha subunit	4.2.1.32	ttdA	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03797	Carboxyl-terminal processing protease	3.4.21.102	E3.4.21.102, prc, ctpA	2
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03798	Cell division protease FtsH	3.4.24.-	ftsH, hflB	3
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03798	Cell division protease FtsH	3.4.24.-	ftsH, hflB	3
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03806	N-acetyl-anhydromuramoyl-L-alanine amidase	3.5.1.28	ampD	2
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K03814	Monofunctional glycosyltransferase	2.4.1.129	mtgA	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03814	Monofunctional glycosyltransferase	2.4.1.129	mtgA	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K03814	Monofunctional glycosyltransferase	2.4.1.129	mtgA	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03816	Xanthine phosphoribosyltransferase	2.4.2.22	xpt	2
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K03831	Molybdopterin adenylyltransferase	2.7.7.75	mogA	1
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K03831	Molybdopterin adenylyltransferase	2.7.7.75	mogA	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K03856	3-deoxy-7-phosphoheptulonate synthase	2.5.1.54	AROA2, aroA	2
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Organismal Systems	Nervous system	Retrograde endocannabinoid signaling [PATH:ko04723]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Organismal Systems	Environmental adaptation	Thermogenesis [PATH:ko04714]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Human Diseases	Neurodegenerative disease	Prion disease [PATH:ko05020]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Human Diseases	Endocrine and metabolic disease	Non-alcoholic fatty liver disease [PATH:ko04932]	K03940	NADH dehydrogenase (ubiquinone) Fe-S protein 7	7.1.1.2	NDUFS7	2
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Organismal Systems	Nervous system	Retrograde endocannabinoid signaling [PATH:ko04723]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Organismal Systems	Environmental adaptation	Thermogenesis [PATH:ko04714]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Human Diseases	Neurodegenerative disease	Prion disease [PATH:ko05020]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Human Diseases	Endocrine and metabolic disease	Non-alcoholic fatty liver disease [PATH:ko04932]	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1	7.1.1.2	NDUFV1	2
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03976	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase	3.1.1.-	ybaK, ebsC	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03978	GTP-binding protein		engB	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	1
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	1
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	1
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K04066	Primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	priA	3
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K04066	Primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	priA	3
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1
Metabolism	Xenobiotics biodegradation and metabolism	Chloroalkane and chloroalkene degradation [PATH:ko00625]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1
Metabolism	Xenobiotics biodegradation and metabolism	Naphthalene degradation [PATH:ko00626]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1
Human Diseases	Infectious disease: parasitic	Amoebiasis [PATH:ko05146]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04074	Cell division initiation protein		divIVA	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Human Diseases	Infectious disease: bacterial	Legionellosis [PATH:ko05134]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Human Diseases	Cardiovascular disease	Lipid and atherosclerosis [PATH:ko05417]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Human Diseases	Endocrine and metabolic disease	Type I diabetes mellitus [PATH:ko04940]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04077	Chaperonin GroEL		groEL, HSPD1	2
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	5
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	5
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	5
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	5
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	5
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K04656	Hydrogenase maturation protein HypF		hypF	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K04759	Ferrous iron transport protein B		feoB	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K05515	Penicillin-binding protein 2	3.4.16.4	mrdA	1
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K05515	Penicillin-binding protein 2	3.4.16.4	mrdA	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K05515	Penicillin-binding protein 2	3.4.16.4	mrdA	1
Metabolism	Energy metabolism	Nitrogen metabolism [PATH:ko00910]	K05601	Hydroxylamine reductase	1.7.99.1	hcp	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K05815	Sn-glycerol 3-phosphate transport system permease protein		ugpE	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05815	Sn-glycerol 3-phosphate transport system permease protein		ugpE	2
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K05896	Segregation and condensation protein A		scpA	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K06012	Spore protease	3.4.24.78	gpr	2
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K06041	Arabinose-5-phosphate isomerase	5.3.1.13	kdsD, kpsF	1
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K06041	Arabinose-5-phosphate isomerase	5.3.1.13	kdsD, kpsF	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K06153	Undecaprenyl-diphosphatase	3.6.1.27	bacA	2
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K06153	Undecaprenyl-diphosphatase	3.6.1.27	bacA	2
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K06158	ATP-binding cassette, subfamily F, member 3		ABCF3	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K06188	Aquaporin Z		aqpZ	1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Signaling proteins	K06207	GTP-binding protein		typA, bipA	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K06221	2,5-diketo-D-gluconate reductase A	1.1.1.346	dkgA	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K06607	Myo-inositol catabolism protein IolS	1.1.1.-	iolS	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K06864	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase	4.4.1.37	larE	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K06901	Adenine/guanine/hypoxanthine permease		pbuG, azgA, ghxP, ghxQ, adeQ	2
Not Included in Pathway or Brite	Unclassified: genetic information processing	Transcription	K06959	Protein Tex		tex	1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K06973	Uncharacterized protein			1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K06980	TRNA-modifying protein YgfZ		ygfZ	1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K07015	Uncharacterized protein			1
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K07016	CRISPR-associated protein Csm1		csm1, cas10	1
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K07029	Diacylglycerol kinase (ATP)	2.7.1.107	dagK	1
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K07029	Diacylglycerol kinase (ATP)	2.7.1.107	dagK	1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K07035	Uncharacterized protein			1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Signaling proteins	K07175	PhoH-like ATPase		phoH2	1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	2.6.1.19 2.6.1.22 2.6.1.48	gabT	1
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	2.6.1.19 2.6.1.22 2.6.1.48	gabT	1
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	2.6.1.19 2.6.1.22 2.6.1.48	gabT	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	2.6.1.19 2.6.1.22 2.6.1.48	gabT	1
Metabolism	Amino acid metabolism	Lysine degradation [PATH:ko00310]	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	2.6.1.19 2.6.1.22 2.6.1.48	gabT	1
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:ko00410]	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	2.6.1.19 2.6.1.22 2.6.1.48	gabT	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	2.6.1.19 2.6.1.22 2.6.1.48	gabT	1
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K07316	Adenine-specific DNA-methyltransferase	2.1.1.72	mod	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K07444	Putative N6-adenine-specific DNA methylase	2.1.1.-	ypsC	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K07447	Putative holliday junction resolvase	3.1.-.-	ruvX	2
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K07568	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	2.4.99.17	queA	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07636	Two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	2.7.13.3	phoR	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K07636	Two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	2.7.13.3	phoR	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K07636	Two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	2.7.13.3	phoR	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07644	Two-component system, OmpR family, heavy metal sensor histidine kinase CusS	2.7.13.3	cusS, copS, silS	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K07644	Two-component system, OmpR family, heavy metal sensor histidine kinase CusS	2.7.13.3	cusS, copS, silS	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K07644	Two-component system, OmpR family, heavy metal sensor histidine kinase CusS	2.7.13.3	cusS, copS, silS	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K07644	Two-component system, OmpR family, heavy metal sensor histidine kinase CusS	2.7.13.3	cusS, copS, silS	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07668	Two-component system, OmpR family, response regulator VicR		vicR	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K07668	Two-component system, OmpR family, response regulator VicR		vicR	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07677	Two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC	2.7.13.3	rcsC	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K07677	Two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC	2.7.13.3	rcsC	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K07677	Two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC	2.7.13.3	rcsC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K07677	Two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC	2.7.13.3	rcsC	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07718	Two-component system, sensor histidine kinase YesM	2.7.13.3	yesM	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K07718	Two-component system, sensor histidine kinase YesM	2.7.13.3	yesM	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K07718	Two-component system, sensor histidine kinase YesM	2.7.13.3	yesM	1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K07742	Uncharacterized protein		ylxR	1
Human Diseases	Infectious disease: bacterial	Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	K08303	U32 family peptidase	3.4.-.-	prtC, trhP	3
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K08303	U32 family peptidase	3.4.-.-	prtC, trhP	3
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K08305	Membrane-bound lytic murein transglycosylase B	4.2.2.-	mltB	2
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K08483	Phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I)	2.7.3.9	ptsI	5
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08483	Phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I)	2.7.3.9	ptsI	5
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K08659	Dipeptidase	3.4.-.-	pepDA, pepDB	3
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K09014	Fe-S cluster assembly protein SufB		sufB	1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09157	Uncharacterized protein			2
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K09458	3-oxoacyl-[acyl-carrier-protein] synthase II	2.3.1.179	fabF, OXSM, CEM1	1
