we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Diseased	rab.win.Healthy	diff.btw	diff.win	effect	overlap	labels	category
0.32225765217360786	0.6158359473508874	0.3893905573593074	0.668328370107855	1.2825393223230095	1.9333894290618745	0.4181919063551298	-1.3354918633114523	2.786141316290168	-0.43188620142188033	0.2968751374839057	Glycosyl_trasferase__GT28__1,2-diacylglycerol_3-beta-galactosyltransferase__2.4.1.46__GT	CAZy
0.5720440354942169	0.8203197197482011	0.687009604978355	0.8762064767037359	0.7746177346363572	0.8570903151208604	0.5866148936323143	-0.27618659942873336	2.622777112343715	-0.06721870912196842	0.4675324858632346	Polysacharide_lyases__PL33__hyaluronate_lyase__4.2.2.1__PL	CAZy
0.22639244473679265	0.5173861750957925	0.3061925054112554	0.5645520203141121	1.6320851578605748	2.0896626117991137	0.5333605295311163	-1.6361976594285879	2.7060527020394547	-0.4801411533608546	0.2727274337758416	Polysacharide_lyases__PL9__pectate_lyase__4.2.2.2__PL	CAZy
0.672891644348579	0.8642307292531634	0.7297923430735931	0.9020544626661525	0.580547634303334	0.6764349916790673	0.38765512296578075	-0.010281661565064049	3.0236560212590793	-0.0014062977935765289	0.4987012994314426	Glycoside_hydrolase__GH13__alpha-amylase__3.2.1.1__GH	CAZy
0.3869835254613109	0.6759860541095131	0.35646645021645024	0.6406426520839391	1.826853626542103	2.297904990434252	0.5407949807537538	-1.549460072701336	3.275300991043488	-0.40866517110295997	0.2909092333751913	Glycoside_hydrolase__GH51__endoglucanase__3.2.1.4__GH	CAZy
0.5687543184933699	0.8116349256603949	0.6162236201298701	0.8470253890648007	1.1642002545783288	1.3887419809879238	0.6690129787862404	-0.7300718894139608	3.3186490825725996	-0.19453564909671506	0.38961045485229945	Glycoside_hydrolase__GH78__alpha-L-rhamnosidase__3.2.1.40__GH	CAZy
0.5639422576765991	0.8539813224151369	0.476072104978355	0.7661509665841529	0.050757612659102946	-0.21506518908869943	0.49741248783257674	1.058026035724657	3.7090316810119397	0.24955133781020694	0.36103904570332146	Glycoside_hydrolase__GH136__lacto-N-biosidase__3.2.1.140__GH	CAZy
0.09729658200853922	0.3328518345619997	0.08583603896103895	0.26729962778435756	-1.8960844538608823	-4.0021462281638875	0.755983151092853	4.701479504705971	4.737313700929235	0.9184970901347571	0.16666700574737756	Glycoside_hydrolase__GH36__alpha-galactosidase__3.2.1.22__GH	CAZy
0.14807020075080812	0.4153798985476881	0.1123342803030303	0.3040617901115312	-1.0434813981370632	-2.7068504592720046	0.9776043804645047	3.7502386786647692	4.0446904138867	0.8146976187038244	0.16103931366111368	Glycoside_hydrolase__GH103__peptidoglycan_lytic_transglycosylase__3.2.1.-__GH	CAZy
0.08173911586707588	0.277314427480254	0.05862757034632033	0.1998856530956264	-1.0476438289170216	-3.4422506766946714	1.556134731571067	4.869594406432022	4.302515588126816	1.076595610914958	0.11718802278600554	Glycosyl_trasferase__GT90__UDP-Xyl:_(mannosyl)_glucuronoxylomannan/galactoxylomannan_beta-1,2-xylosyltransferase__2.4.2.-__GT	CAZy
